miid,miname,mcid,mcname,date,price
M557993,週刊少年チャンピオン 1976年 表示号数5,C120282,週刊少年チャンピオン,1976-01-26,150.0
M579009,週刊少年サンデー 1976年 表示号数5,C117607,週刊少年サンデー,1976-02-01,150.0
M537192,週刊少年マガジン 1976年 表示号数5,C119033,週刊少年マガジン,1976-02-01,170.0
M544524,週刊少年ジャンプ 1976年 表示号数5,C119459,週刊少年ジャンプ,1976-02-02,150.0
M557992,週刊少年チャンピオン 1976年 表示号数7,C120282,週刊少年チャンピオン,1976-02-09,130.0
M579008,週刊少年サンデー 1976年 表示号数7,C117607,週刊少年サンデー,1976-02-15,140.0
M537191,週刊少年マガジン 1976年 表示号数7,C119033,週刊少年マガジン,1976-02-15,150.0
M544523,週刊少年ジャンプ 1976年 表示号数7,C119459,週刊少年ジャンプ,1976-02-16,150.0
M557991,週刊少年チャンピオン 1976年 表示号数8,C120282,週刊少年チャンピオン,1976-02-16,130.0
M579007,週刊少年サンデー 1976年 表示号数8,C117607,週刊少年サンデー,1976-02-22,140.0
M537190,週刊少年マガジン 1976年 表示号数8,C119033,週刊少年マガジン,1976-02-22,150.0
M544522,週刊少年ジャンプ 1976年 表示号数8,C119459,週刊少年ジャンプ,1976-02-23,150.0
M557990,週刊少年チャンピオン 1976年 表示号数9,C120282,週刊少年チャンピオン,1976-02-23,130.0
M579006,週刊少年サンデー 1976年 表示号数9,C117607,週刊少年サンデー,1976-02-29,140.0
M537189,週刊少年マガジン 1976年 表示号数9,C119033,週刊少年マガジン,1976-02-29,150.0
M544521,週刊少年ジャンプ 1976年 表示号数9,C119459,週刊少年ジャンプ,1976-03-01,150.0
M557989,週刊少年チャンピオン 1976年 表示号数10,C120282,週刊少年チャンピオン,1976-03-01,150.0
M579005,週刊少年サンデー 1976年 表示号数10,C117607,週刊少年サンデー,1976-03-07,140.0
M537187,週刊少年マガジン 1976年 表示号数10,C119033,週刊少年マガジン,1976-03-07,150.0
M544520,週刊少年ジャンプ 1976年 表示号数10,C119459,週刊少年ジャンプ,1976-03-08,150.0
M557988,週刊少年チャンピオン 1976年 表示号数11,C120282,週刊少年チャンピオン,1976-03-08,150.0
M579004,週刊少年サンデー 1976年 表示号数11,C117607,週刊少年サンデー,1976-03-14,140.0
M537186,週刊少年マガジン 1976年 表示号数11,C119033,週刊少年マガジン,1976-03-14,150.0
M544519,週刊少年ジャンプ 1976年 表示号数11,C119459,週刊少年ジャンプ,1976-03-15,150.0
M557987,週刊少年チャンピオン 1976年 表示号数12,C120282,週刊少年チャンピオン,1976-03-15,150.0
M579003,週刊少年サンデー 1976年 表示号数12,C117607,週刊少年サンデー,1976-03-21,150.0
M537185,週刊少年マガジン 1976年 表示号数12,C119033,週刊少年マガジン,1976-03-21,150.0
M544518,週刊少年ジャンプ 1976年 表示号数12,C119459,週刊少年ジャンプ,1976-03-22,150.0
M557986,週刊少年チャンピオン 1976年 表示号数13,C120282,週刊少年チャンピオン,1976-03-22,150.0
M579002,週刊少年サンデー 1976年 表示号数13,C117607,週刊少年サンデー,1976-03-28,140.0
M537184,週刊少年マガジン 1976年 表示号数13,C119033,週刊少年マガジン,1976-03-28,150.0
M544517,週刊少年ジャンプ 1976年 表示号数13,C119459,週刊少年ジャンプ,1976-03-29,150.0
M557985,週刊少年チャンピオン 1976年 表示号数14,C120282,週刊少年チャンピオン,1976-03-29,150.0
M579001,週刊少年サンデー 1976年 表示号数14,C117607,週刊少年サンデー,1976-04-04,140.0
M537183,週刊少年マガジン 1976年 表示号数14,C119033,週刊少年マガジン,1976-04-04,150.0
M544516,週刊少年ジャンプ 1976年 表示号数14,C119459,週刊少年ジャンプ,1976-04-05,150.0
M557984,週刊少年チャンピオン 1976年 表示号数15,C120282,週刊少年チャンピオン,1976-04-05,150.0
M579000,週刊少年サンデー 1976年 表示号数15,C117607,週刊少年サンデー,1976-04-11,140.0
M537182,週刊少年マガジン 1976年 表示号数15,C119033,週刊少年マガジン,1976-04-11,150.0
M544515,週刊少年ジャンプ 1976年 表示号数15,C119459,週刊少年ジャンプ,1976-04-12,150.0
M557982,週刊少年チャンピオン 1976年 表示号数16,C120282,週刊少年チャンピオン,1976-04-12,150.0
M578999,週刊少年サンデー 1976年 表示号数16,C117607,週刊少年サンデー,1976-04-18,150.0
M537181,週刊少年マガジン 1976年 表示号数16,C119033,週刊少年マガジン,1976-04-18,150.0
M544476,週刊少年ジャンプ 1976年 表示号数16,C119459,週刊少年ジャンプ,1976-04-19,150.0
M557981,週刊少年チャンピオン 1976年 表示号数17,C120282,週刊少年チャンピオン,1976-04-19,150.0
M578998,週刊少年サンデー 1976年 表示号数17,C117607,週刊少年サンデー,1976-04-25,150.0
M537180,週刊少年マガジン 1976年 表示号数17,C119033,週刊少年マガジン,1976-04-25,150.0
M544514,週刊少年ジャンプ 1976年 表示号数17,C119459,週刊少年ジャンプ,1976-04-26,150.0
M557980,週刊少年チャンピオン 1976年 表示号数18,C120282,週刊少年チャンピオン,1976-04-26,150.0
M578997,週刊少年サンデー 1976年 表示号数18,C117607,週刊少年サンデー,1976-05-02,150.0
M537179,週刊少年マガジン 1976年 表示号数18,C119033,週刊少年マガジン,1976-05-02,150.0
M544513,週刊少年ジャンプ 1976年 表示号数18,C119459,週刊少年ジャンプ,1976-05-03,150.0
M557979,週刊少年チャンピオン 1976年 表示号数19,C120282,週刊少年チャンピオン,1976-05-03,150.0
M578996,週刊少年サンデー 1976年 表示号数19,C117607,週刊少年サンデー,1976-05-09,150.0
M537178,週刊少年マガジン 1976年 表示号数19,C119033,週刊少年マガジン,1976-05-09,150.0
M544512,週刊少年ジャンプ 1976年 表示号数19,C119459,週刊少年ジャンプ,1976-05-10,150.0
M557978,週刊少年チャンピオン 1976年 表示号数20,C120282,週刊少年チャンピオン,1976-05-10,150.0
M578995,週刊少年サンデー 1976年 表示号数20,C117607,週刊少年サンデー,1976-05-16,150.0
M537177,週刊少年マガジン 1976年 表示号数20,C119033,週刊少年マガジン,1976-05-16,150.0
M544511,週刊少年ジャンプ 1976年 表示号数20,C119459,週刊少年ジャンプ,1976-05-17,150.0
M557977,週刊少年チャンピオン 1976年 表示号数21,C120282,週刊少年チャンピオン,1976-05-17,150.0
M578994,週刊少年サンデー 1976年 表示号数21,C117607,週刊少年サンデー,1976-05-23,150.0
M537176,週刊少年マガジン 1976年 表示号数21,C119033,週刊少年マガジン,1976-05-23,150.0
M544510,週刊少年ジャンプ 1976年 表示号数21,C119459,週刊少年ジャンプ,1976-05-24,150.0
M557976,週刊少年チャンピオン 1976年 表示号数22,C120282,週刊少年チャンピオン,1976-05-24,150.0
M578993,週刊少年サンデー 1976年 表示号数22,C117607,週刊少年サンデー,1976-05-30,150.0
M537175,週刊少年マガジン 1976年 表示号数22,C119033,週刊少年マガジン,1976-05-30,150.0
M544509,週刊少年ジャンプ 1976年 表示号数22,C119459,週刊少年ジャンプ,1976-05-31,150.0
M557975,週刊少年チャンピオン 1976年 表示号数23,C120282,週刊少年チャンピオン,1976-05-31,150.0
M578992,週刊少年サンデー 1976年 表示号数23,C117607,週刊少年サンデー,1976-06-06,150.0
M537174,週刊少年マガジン 1976年 表示号数23,C119033,週刊少年マガジン,1976-06-06,150.0
M544508,週刊少年ジャンプ 1976年 表示号数23,C119459,週刊少年ジャンプ,1976-06-07,150.0
M557974,週刊少年チャンピオン 1976年 表示号数24,C120282,週刊少年チャンピオン,1976-06-07,150.0
M578991,週刊少年サンデー 1976年 表示号数24,C117607,週刊少年サンデー,1976-06-13,150.0
M537173,週刊少年マガジン 1976年 表示号数24,C119033,週刊少年マガジン,1976-06-13,150.0
M544507,週刊少年ジャンプ 1976年 表示号数24,C119459,週刊少年ジャンプ,1976-06-14,150.0
M557973,週刊少年チャンピオン 1976年 表示号数25,C120282,週刊少年チャンピオン,1976-06-14,150.0
M578990,週刊少年サンデー 1976年 表示号数25,C117607,週刊少年サンデー,1976-06-20,150.0
M537172,週刊少年マガジン 1976年 表示号数25,C119033,週刊少年マガジン,1976-06-20,150.0
M544506,週刊少年ジャンプ 1976年 表示号数25,C119459,週刊少年ジャンプ,1976-06-21,150.0
M557972,週刊少年チャンピオン 1976年 表示号数26,C120282,週刊少年チャンピオン,1976-06-21,150.0
M578989,週刊少年サンデー 1976年 表示号数26,C117607,週刊少年サンデー,1976-06-27,150.0
M537171,週刊少年マガジン 1976年 表示号数26,C119033,週刊少年マガジン,1976-06-27,150.0
M544505,週刊少年ジャンプ 1976年 表示号数26,C119459,週刊少年ジャンプ,1976-06-28,150.0
M557971,週刊少年チャンピオン 1976年 表示号数27,C120282,週刊少年チャンピオン,1976-06-28,150.0
M578987,週刊少年サンデー 1976年 表示号数27,C117607,週刊少年サンデー,1976-07-04,150.0
M537170,週刊少年マガジン 1976年 表示号数27,C119033,週刊少年マガジン,1976-07-04,150.0
M544504,週刊少年ジャンプ 1976年 表示号数27,C119459,週刊少年ジャンプ,1976-07-05,150.0
M557970,週刊少年チャンピオン 1976年 表示号数28,C120282,週刊少年チャンピオン,1976-07-05,150.0
M578986,週刊少年サンデー 1976年 表示号数28,C117607,週刊少年サンデー,1976-07-11,150.0
M537169,週刊少年マガジン 1976年 表示号数28,C119033,週刊少年マガジン,1976-07-11,150.0
M544503,週刊少年ジャンプ 1976年 表示号数28,C119459,週刊少年ジャンプ,1976-07-12,150.0
M557969,週刊少年チャンピオン 1976年 表示号数29,C120282,週刊少年チャンピオン,1976-07-12,150.0
M578985,週刊少年サンデー 1976年 表示号数29,C117607,週刊少年サンデー,1976-07-18,150.0
M537168,週刊少年マガジン 1976年 表示号数29,C119033,週刊少年マガジン,1976-07-18,150.0
M544502,週刊少年ジャンプ 1976年 表示号数29,C119459,週刊少年ジャンプ,1976-07-19,150.0
M557968,週刊少年チャンピオン 1976年 表示号数30,C120282,週刊少年チャンピオン,1976-07-19,150.0
M578984,週刊少年サンデー 1976年 表示号数30,C117607,週刊少年サンデー,1976-07-25,150.0
M537167,週刊少年マガジン 1976年 表示号数30,C119033,週刊少年マガジン,1976-07-25,150.0
M544501,週刊少年ジャンプ 1976年 表示号数30,C119459,週刊少年ジャンプ,1976-07-26,150.0
M557967,週刊少年チャンピオン 1976年 表示号数31,C120282,週刊少年チャンピオン,1976-07-26,150.0
M578983,週刊少年サンデー 1976年 表示号数31,C117607,週刊少年サンデー,1976-08-01,150.0
M537166,週刊少年マガジン 1976年 表示号数31,C119033,週刊少年マガジン,1976-08-01,150.0
M544500,週刊少年ジャンプ 1976年 表示号数31,C119459,週刊少年ジャンプ,1976-08-02,150.0
M557966,週刊少年チャンピオン 1976年 表示号数32,C120282,週刊少年チャンピオン,1976-08-02,150.0
M578982,週刊少年サンデー 1976年 表示号数32,C117607,週刊少年サンデー,1976-08-08,150.0
M537165,週刊少年マガジン 1976年 表示号数32,C119033,週刊少年マガジン,1976-08-08,150.0
M544499,週刊少年ジャンプ 1976年 表示号数32,C119459,週刊少年ジャンプ,1976-08-09,150.0
M557965,週刊少年チャンピオン 1976年 表示号数33,C120282,週刊少年チャンピオン,1976-08-09,150.0
M578981,週刊少年サンデー 1976年 表示号数33,C117607,週刊少年サンデー,1976-08-15,150.0
M537164,週刊少年マガジン 1976年 表示号数33,C119033,週刊少年マガジン,1976-08-15,150.0
M544498,週刊少年ジャンプ 1976年 表示号数33,C119459,週刊少年ジャンプ,1976-08-16,150.0
M557964,週刊少年チャンピオン 1976年 表示号数34,C120282,週刊少年チャンピオン,1976-08-16,150.0
M578980,週刊少年サンデー 1976年 表示号数34,C117607,週刊少年サンデー,1976-08-22,150.0
M537163,週刊少年マガジン 1976年 表示号数34,C119033,週刊少年マガジン,1976-08-22,150.0
M544497,週刊少年ジャンプ 1976年 表示号数34,C119459,週刊少年ジャンプ,1976-08-23,150.0
M557963,週刊少年チャンピオン 1976年 表示号数35,C120282,週刊少年チャンピオン,1976-08-23,150.0
M578979,週刊少年サンデー 1976年 表示号数35,C117607,週刊少年サンデー,1976-08-29,150.0
M537162,週刊少年マガジン 1976年 表示号数35,C119033,週刊少年マガジン,1976-08-29,150.0
M544496,週刊少年ジャンプ 1976年 表示号数35,C119459,週刊少年ジャンプ,1976-08-30,150.0
M557962,週刊少年チャンピオン 1976年 表示号数36,C120282,週刊少年チャンピオン,1976-08-30,150.0
M578978,週刊少年サンデー 1976年 表示号数36,C117607,週刊少年サンデー,1976-09-05,150.0
M537161,週刊少年マガジン 1976年 表示号数36,C119033,週刊少年マガジン,1976-09-05,150.0
M544495,週刊少年ジャンプ 1976年 表示号数36,C119459,週刊少年ジャンプ,1976-09-06,150.0
M557868,週刊少年チャンピオン 1976年 表示号数37,C120282,週刊少年チャンピオン,1976-09-06,150.0
M578977,週刊少年サンデー 1976年 表示号数37,C117607,週刊少年サンデー,1976-09-12,150.0
M537160,週刊少年マガジン 1976年 表示号数37,C119033,週刊少年マガジン,1976-09-12,150.0
M544494,週刊少年ジャンプ 1976年 表示号数37,C119459,週刊少年ジャンプ,1976-09-13,150.0
M557961,週刊少年チャンピオン 1976年 表示号数38,C120282,週刊少年チャンピオン,1976-09-13,150.0
M578976,週刊少年サンデー 1976年 表示号数38,C117607,週刊少年サンデー,1976-09-19,150.0
M537159,週刊少年マガジン 1976年 表示号数38,C119033,週刊少年マガジン,1976-09-19,150.0
M544493,週刊少年ジャンプ 1976年 表示号数38,C119459,週刊少年ジャンプ,1976-09-20,150.0
M557960,週刊少年チャンピオン 1976年 表示号数39,C120282,週刊少年チャンピオン,1976-09-20,150.0
M578975,週刊少年サンデー 1976年 表示号数39,C117607,週刊少年サンデー,1976-09-26,150.0
M537158,週刊少年マガジン 1976年 表示号数39,C119033,週刊少年マガジン,1976-09-26,150.0
M544492,週刊少年ジャンプ 1976年 表示号数39,C119459,週刊少年ジャンプ,1976-09-27,150.0
M557959,週刊少年チャンピオン 1976年 表示号数40,C120282,週刊少年チャンピオン,1976-09-27,150.0
M578974,週刊少年サンデー 1976年 表示号数40,C117607,週刊少年サンデー,1976-10-03,150.0
M537157,週刊少年マガジン 1976年 表示号数40,C119033,週刊少年マガジン,1976-10-03,150.0
M544491,週刊少年ジャンプ 1976年 表示号数40,C119459,週刊少年ジャンプ,1976-10-04,150.0
