マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名
C92225,CE151580,1977-02-13,0.6654929577464789,False,週刊少年サンデー
C92225,CE151566,1977-02-20,0.5652173913043478,False,週刊少年サンデー
C92225,CE151543,1977-02-27,0.3433333333333333,False,週刊少年サンデー
C92225,CE151532,1977-03-06,0.5201342281879194,False,週刊少年サンデー
C92225,CE151520,1977-03-13,0.6233333333333333,False,週刊少年サンデー
C92225,CE151507,1977-03-20,0.7281879194630873,False,週刊少年サンデー
C92231,CE155554,1970-08-09,0.2247557003257329,False,週刊少年サンデー
C92231,CE155543,1970-08-16,0.2834394904458598,False,週刊少年サンデー
C92231,CE155530,1970-08-23,0.3967213114754098,False,週刊少年サンデー
C92231,CE155514,1970-08-30,0.2131147540983606,False,週刊少年サンデー
C92231,CE155505,1970-09-06,0.3861386138613861,False,週刊少年サンデー
C92231,CE155491,1970-09-13,0.3794326241134751,False,週刊少年サンデー
C92231,CE155482,1970-09-20,0.6823104693140795,False,週刊少年サンデー
C92231,CE155466,1970-09-27,0.3148148148148148,False,週刊少年サンデー
C92234,CE122575,2007-02-07,0.6301652892561983,False,週刊少年サンデー
C92234,CE121765,2007-10-31,0.0103734439834024,False,週刊少年サンデー
C92234,CE121743,2007-11-07,0.191699604743083,False,週刊少年サンデー
C92234,CE121719,2007-11-14,0.1305220883534136,False,週刊少年サンデー
C92234,CE121698,2007-11-21,0.2510917030567685,False,週刊少年サンデー
C92234,CE121678,2007-11-28,0.3951965065502183,False,週刊少年サンデー
C92234,CE121648,2007-12-05,0.1577777777777777,False,週刊少年サンデー
C92234,CE121623,2007-12-12,0.1266094420600858,False,週刊少年サンデー
C92235,CE120187,2009-03-04,0.7541322314049587,False,週刊少年サンデー
C92235,CE119097,2010-01-13,0.00625,False,週刊少年サンデー
C92235,CE119073,2010-01-20,0.1359832635983263,False,週刊少年サンデー
C92235,CE119052,2010-01-27,0.3340248962655601,False,週刊少年サンデー
C92235,CE119024,2010-02-03,0.2848101265822785,False,週刊少年サンデー
C92235,CE118996,2010-02-10,0.1824034334763948,False,週刊少年サンデー
C92235,CE118971,2010-02-17,0.1883116883116883,False,週刊少年サンデー
C92235,CE118947,2010-02-24,0.2323008849557522,False,週刊少年サンデー
C92250,CE146896,1983-05-11,0.3549382716049383,False,週刊少年サンデー
C92250,CE146876,1983-05-18,0.2816455696202531,False,週刊少年サンデー
C92250,CE146870,1983-05-25,0.8892405063291139,False,週刊少年サンデー
C92250,CE146849,1983-06-01,0.75,False,週刊少年サンデー
C92250,CE146832,1983-06-08,0.8892307692307693,False,週刊少年サンデー
C92250,CE146813,1983-06-15,0.8375796178343949,False,週刊少年サンデー
C92250,CE146791,1983-06-22,0.6242236024844721,False,週刊少年サンデー
C92250,CE146779,1983-06-29,0.8857142857142857,False,週刊少年サンデー
C92251,CE155573,1970-08-02,0.8697183098591549,False,週刊少年サンデー
C92251,CE155562,1970-08-09,0.9218241042345277,False,週刊少年サンデー
C92251,CE155548,1970-08-16,0.697452229299363,False,週刊少年サンデー
C92251,CE155537,1970-08-23,0.921311475409836,False,週刊少年サンデー
C92251,CE155524,1970-08-30,0.9147540983606556,False,週刊少年サンデー
C92251,CE155501,1970-09-06,0.1749174917491749,False,週刊少年サンデー
C92251,CE155498,1970-09-13,0.8617021276595744,False,週刊少年サンデー
C92251,CE155478,1970-09-20,0.2779783393501805,False,週刊少年サンデー
C92255,CE143297,1987-10-28,0.3670520231213873,False,週刊少年サンデー
C92255,CE143275,1987-11-04,0.1531791907514451,False,週刊少年サンデー
C92255,CE143199,1987-12-02,0.0087209302325581,False,週刊少年サンデー
C92255,CE143187,1987-12-09,0.377906976744186,False,週刊少年サンデー
C92255,CE143166,1988-01-01,0.2354651162790697,False,週刊少年サンデー
C92255,CE143152,1988-01-02,0.5127551020408163,False,週刊少年サンデー
C92255,CE143137,1988-01-09,0.7139303482587065,False,週刊少年サンデー
C92255,CE143120,1988-01-22,0.7474489795918368,False,週刊少年サンデー
C92262,CE138750,1992-04-08,0.0220588235294117,False,週刊少年サンデー
C92262,CE138742,1992-04-15,0.6492537313432836,False,週刊少年サンデー
C92262,CE138716,1992-04-22,0.4154228855721393,False,週刊少年サンデー
C92262,CE138692,1992-04-29,0.4004629629629629,False,週刊少年サンデー
C92262,CE138676,1992-05-06,0.6359102244389028,False,週刊少年サンデー
C92262,CE138660,1992-05-13,0.8784403669724771,False,週刊少年サンデー
C92262,CE138630,1992-05-27,0.6243781094527363,False,週刊少年サンデー
C92262,CE138605,1992-06-03,0.5497512437810945,False,週刊少年サンデー
C92264,CE118243,2010-09-29,0.0068493150684931,False,週刊少年サンデー
C92264,CE118220,2010-10-06,0.0799086757990867,False,週刊少年サンデー
C92264,CE118197,2010-10-13,0.1292372881355932,False,週刊少年サンデー
C92264,CE118174,2010-10-20,0.2639484978540772,False,週刊少年サンデー
C92264,CE118147,2010-10-27,0.0630434782608695,False,週刊少年サンデー
C92264,CE118122,2010-11-03,0.0265306122448979,False,週刊少年サンデー
C92264,CE118103,2010-11-10,0.1701680672268907,False,週刊少年サンデー
C92264,CE118077,2010-11-17,0.1808510638297872,False,週刊少年サンデー
C92266,CE142056,1989-02-22,0.5880829015544041,False,週刊少年サンデー
C92266,CE142035,1989-03-01,0.5051813471502591,False,週刊少年サンデー
C92266,CE142014,1989-03-08,0.4740932642487047,False,週刊少年サンデー
C92266,CE142002,1989-03-15,0.8730569948186528,False,週刊少年サンデー
C92266,CE141393,1989-09-27,0.0075,False,週刊少年サンデー
C92266,CE141379,1989-10-04,0.3457711442786069,False,週刊少年サンデー
C92266,CE141367,1989-10-11,0.7437810945273632,False,週刊少年サンデー
C92266,CE141341,1989-10-18,0.4950248756218905,False,週刊少年サンデー
C92268,CE145625,1984-10-31,0.058282208588957,False,週刊少年サンデー
C92268,CE145610,1984-11-07,0.0586419753086419,False,週刊少年サンデー
C92268,CE145596,1984-11-14,0.1141975308641975,False,週刊少年サンデー
C92268,CE145582,1984-11-21,0.2561728395061728,False,週刊少年サンデー
C92268,CE145569,1984-11-28,0.3055555555555556,False,週刊少年サンデー
C92268,CE145554,1984-12-05,0.3422619047619047,False,週刊少年サンデー
C92268,CE145540,1984-12-12,0.3425925925925926,False,週刊少年サンデー
C92268,CE145523,1985-01-01,0.2006172839506173,False,週刊少年サンデー
C92271,CE153689,1973-09-02,0.0371621621621621,False,週刊少年サンデー
C92271,CE153679,1973-09-09,0.3797101449275362,False,週刊少年サンデー
C92271,CE153669,1973-09-16,0.5892255892255892,False,週刊少年サンデー
C92271,CE153656,1973-09-23,0.5574324324324325,False,週刊少年サンデー
C92271,CE153643,1973-09-30,0.5084175084175084,False,週刊少年サンデー
C92271,CE153632,1973-10-07,0.7171717171717171,False,週刊少年サンデー
C92271,CE153619,1973-10-14,0.7312925170068028,False,週刊少年サンデー
C92271,CE153606,1973-10-21,0.7545454545454545,False,週刊少年サンデー
C92279,CE172383,2014-04-09,0.5084388185654009,False,週刊少年サンデー
C92279,CE172399,2014-04-16,0.1485355648535564,False,週刊少年サンデー
C92279,CE172429,2014-04-23,0.4039301310043668,False,週刊少年サンデー
C92279,CE172485,2014-05-14,0.7004310344827587,False,週刊少年サンデー
C92279,CE172497,2014-05-21,0.186695278969957,False,週刊少年サンデー
C92279,CE172565,2014-06-04,0.8520833333333333,False,週刊少年サンデー
C92279,CE172588,2014-06-11,0.6522556390977443,False,週刊少年サンデー
C92279,CE172615,2014-06-18,0.7666666666666667,False,週刊少年サンデー
C92281,CE170227,2012-07-11,0.25,False,週刊少年サンデー
C92281,CE170264,2012-07-18,0.5888030888030888,False,週刊少年サンデー
C92281,CE170289,2012-07-25,0.5153256704980843,False,週刊少年サンデー
C92281,CE170868,2013-01-16,0.6057268722466961,False,週刊少年サンデー
C92281,CE170885,2013-01-23,0.3147321428571428,False,週刊少年サンデー
C92281,CE171272,2013-05-22,0.2434210526315789,False,週刊少年サンデー
C92281,CE171300,2013-05-29,0.228395061728395,False,週刊少年サンデー
C92281,CE171585,2013-08-21,0.3416030534351145,False,週刊少年サンデー
C92291,CE124480,2005-04-20,0.0103305785123966,False,週刊少年サンデー
C92291,CE124458,2005-04-27,0.1276150627615062,False,週刊少年サンデー
C92291,CE124438,2005-05-04,0.2488986784140969,False,週刊少年サンデー
C92291,CE168733,2005-05-11,0.2510373443983402,False,週刊少年サンデー
C92291,CE124414,2005-05-25,0.1824034334763948,False,週刊少年サンデー
C92291,CE124392,2005-06-01,0.2454128440366972,False,週刊少年サンデー
C92291,CE124365,2005-06-08,0.0923423423423423,False,週刊少年サンデー
C92291,CE124343,2005-06-15,0.1133333333333333,False,週刊少年サンデー
C92298,CE153921,1973-04-29,0.0359477124183006,False,週刊少年サンデー
C92298,CE153911,1973-05-06,0.2724137931034482,False,週刊少年サンデー
C92298,CE153898,1973-05-13,0.2724137931034482,False,週刊少年サンデー
C92298,CE153886,1973-05-20,0.3023255813953488,False,週刊少年サンデー
C92298,CE153869,1973-05-27,0.0448275862068965,False,週刊少年サンデー
C92298,CE153859,1973-06-03,0.2517241379310345,False,週刊少年サンデー
C92298,CE153847,1973-06-10,0.3597359735973597,False,週刊少年サンデー
C92298,CE153833,1973-06-17,0.3482758620689655,False,週刊少年サンデー
C92299,CE125224,2004-08-11,0.0193965517241379,False,週刊少年サンデー
C92299,CE125204,2004-08-18,0.1609442060085837,False,週刊少年サンデー
C92299,CE125186,2004-08-25,0.4264705882352941,False,週刊少年サンデー
C92299,CE125162,2004-09-01,0.3895833333333333,False,週刊少年サンデー
C92299,CE125140,2004-09-08,0.4300847457627119,False,週刊少年サンデー
C92299,CE125118,2004-09-15,0.3808411214953271,False,週刊少年サンデー
C92299,CE125094,2004-09-22,0.3694690265486726,False,週刊少年サンデー
C92299,CE125075,2004-09-29,0.4181415929203539,False,週刊少年サンデー
C92303,CE171962,2013-12-04,0.0177865612648221,False,週刊少年サンデー
C92303,CE171991,2013-12-11,0.2049808429118774,False,週刊少年サンデー
C92303,CE172017,2013-12-25,0.1463878326996197,False,週刊少年サンデー
C92303,CE172047,2014-01-08,0.2764705882352941,False,週刊少年サンデー
C92303,CE172080,2014-01-15,0.4451476793248945,False,週刊少年サンデー
C92303,CE172098,2014-01-22,0.1773504273504273,False,週刊少年サンデー
C92303,CE172124,2014-01-29,0.1354166666666666,False,週刊少年サンデー
C92303,CE172152,2014-02-05,0.2169421487603305,False,週刊少年サンデー
C92313,CE133688,1997-01-01,0.0289532293986636,False,週刊少年サンデー
C92313,CE133665,1997-01-02,0.051063829787234,False,週刊少年サンデー
C92313,CE133647,1997-01-15,0.2958963282937365,False,週刊少年サンデー
C92313,CE133621,1997-01-16,0.2,False,週刊少年サンデー
C92313,CE133598,1997-01-29,0.1901565995525727,False,週刊少年サンデー
C92313,CE133582,1997-02-05,0.4806378132118451,False,週刊少年サンデー
C92313,CE133547,1997-02-12,0.0227790432801822,False,週刊少年サンデー
C92313,CE133530,1997-02-19,0.3895216400911162,False,週刊少年サンデー
C92317,CE136989,1994-01-01,0.49,False,週刊少年サンデー
C92317,CE136974,1994-01-07,0.7684729064039408,False,週刊少年サンデー
C92317,CE136952,1994-01-19,0.7671568627450981,False,週刊少年サンデー
C92317,CE136929,1994-01-26,0.76010101010101,False,週刊少年サンデー
C92317,CE136904,1994-02-02,0.6170731707317073,False,週刊少年サンデー
C92317,CE136881,1994-02-09,0.6146341463414634,False,週刊少年サンデー
C92317,CE136854,1994-02-16,0.6843434343434344,False,週刊少年サンデー
C92317,CE136825,1994-02-23,0.4658536585365854,False,週刊少年サンデー
C92318,CE138767,1992-04-08,0.8529411764705882,False,週刊少年サンデー
C92318,CE138513,1992-07-01,0.5954773869346733,False,週刊少年サンデー
C92318,CE138481,1992-07-08,0.181592039800995,False,週刊少年サンデー
C92318,CE138472,1992-07-15,0.7686567164179104,False,週刊少年サンデー
C92318,CE138438,1992-07-22,0.1716417910447761,False,週刊少年サンデー
C92318,CE138424,1992-07-29,0.550251256281407,False,週刊少年サンデー
C92318,CE138405,1992-08-05,0.7125,False,週刊少年サンデー
C92318,CE138380,1992-08-12,0.5954773869346733,False,週刊少年サンデー
C92323,CE168534,1993-01-01,0.5046082949308756,False,週刊少年サンデー
C92323,CE137995,1993-01-07,0.6263982102908278,False,週刊少年サンデー
C92323,CE137972,1993-01-20,0.7976744186046512,False,週刊少年サンデー
C92323,CE137956,1993-01-27,0.9949109414758268,False,週刊少年サンデー
C92323,CE137931,1993-02-03,0.7701711491442543,False,週刊少年サンデー
C92323,CE137907,1993-02-10,0.6633906633906634,False,週刊少年サンデー
C92323,CE137889,1993-02-17,0.7788697788697788,False,週刊少年サンデー
C92323,CE137866,1993-02-24,0.6911392405063291,False,週刊少年サンデー
C92324,CE154939,1971-09-26,0.2586206896551724,False,週刊少年サンデー
C92324,CE154930,1971-10-03,0.6284722222222222,False,週刊少年サンデー
C92324,CE154918,1971-10-10,0.6608391608391608,False,週刊少年サンデー
C92324,CE154905,1971-10-17,0.7307692307692307,False,週刊少年サンデー
C92324,CE154892,1971-10-24,0.7447552447552448,False,週刊少年サンデー
C92324,CE154879,1971-10-31,0.6468531468531469,False,週刊少年サンデー
C92324,CE154868,1971-11-07,0.7614035087719299,False,週刊少年サンデー
C92324,CE154852,1971-11-14,0.6350877192982456,False,週刊少年サンデー
C92325,CE154773,1972-01-16,0.1369426751592356,False,週刊少年サンデー
C92325,CE154762,1972-01-23,0.1891025641025641,False,週刊少年サンデー
C92325,CE154749,1972-01-30,0.1607142857142857,False,週刊少年サンデー
C92325,CE154740,1972-02-06,0.3206896551724137,False,週刊少年サンデー
C92325,CE154730,1972-02-13,0.4982332155477031,False,週刊少年サンデー
C92325,CE154716,1972-02-20,0.3865248226950354,False,週刊少年サンデー
C92325,CE154704,1972-02-27,0.3678571428571429,False,週刊少年サンデー
C92325,CE154690,1972-03-05,0.2129963898916967,False,週刊少年サンデー
C92329,CE154499,1972-06-18,0.6618181818181819,False,週刊少年サンデー
C92329,CE154481,1972-06-25,0.4820143884892086,False,週刊少年サンデー
C92329,CE154389,1972-08-06,0.9835526315789472,False,週刊少年サンデー
C92329,CE154374,1972-08-13,0.9830508474576272,False,週刊少年サンデー
C92329,CE154361,1972-08-20,0.9831649831649832,False,週刊少年サンデー
C92329,CE154345,1972-08-27,0.8241042345276873,False,週刊少年サンデー
C92329,CE154331,1972-09-03,0.7467105263157895,False,週刊少年サンデー
C92329,CE154321,1972-09-10,0.9900662251655628,False,週刊少年サンデー
C92330,CE121254,2008-04-09,0.0523255813953488,False,週刊少年サンデー
C92330,CE121235,2008-04-16,0.265748031496063,False,週刊少年サンデー
C92330,CE121206,2008-04-23,0.2241379310344827,False,週刊少年サンデー
C92330,CE121185,2008-04-30,0.3416988416988417,False,週刊少年サンデー
C92330,CE121155,2008-05-07,0.2329545454545454,False,週刊少年サンデー
C92330,CE121127,2008-05-21,0.1521739130434782,False,週刊少年サンデー
C92330,CE121102,2008-05-28,0.1590909090909091,False,週刊少年サンデー
C92330,CE121077,2008-06-04,0.2325102880658436,False,週刊少年サンデー
C92332,CE153325,1974-03-31,0.6883116883116883,False,週刊少年サンデー
C92332,CE153312,1974-04-07,0.4672489082969432,False,週刊少年サンデー
C92332,CE153306,1974-04-14,0.7735042735042735,False,週刊少年サンデー
C92332,CE153296,1974-04-21,0.7625,False,週刊少年サンデー
C92332,CE153286,1974-04-28,0.8305785123966942,False,週刊少年サンデー
C92332,CE153276,1974-05-05,0.7393162393162394,False,週刊少年サンデー
C92332,CE153265,1974-05-12,0.8162393162393162,False,週刊少年サンデー
C92332,CE153255,1974-05-19,0.782051282051282,False,週刊少年サンデー
C92340,CE117500,1971-01-03,0.0116279069767441,False,週刊少年サンデー
C92340,CE117489,1971-01-10,0.1524822695035461,False,週刊少年サンデー
C92340,CE117476,1971-01-17,0.1452702702702702,False,週刊少年サンデー
C92340,CE168465,1971-01-24,0.2891156462585034,False,週刊少年サンデー
C92340,CE155317,1971-02-07,0.1360294117647058,False,週刊少年サンデー
C92340,CE155304,1971-02-14,0.089605734767025,False,週刊少年サンデー
C92340,CE155293,1971-02-21,0.289198606271777,False,週刊少年サンデー
C92340,CE155278,1971-02-28,0.0693430656934306,False,週刊少年サンデー
C92345,CE143147,1988-01-02,0.211734693877551,False,週刊少年サンデー
C92345,CE143127,1988-01-09,0.1467661691542288,False,週刊少年サンデー
C92345,CE143115,1988-01-22,0.5127551020408163,False,週刊少年サンデー
C92345,CE143092,1988-01-29,0.283625730994152,False,週刊少年サンデー
C92345,CE143074,1988-02-03,0.252906976744186,False,週刊少年サンデー
C92345,CE143062,1988-02-10,0.5261627906976745,False,週刊少年サンデー
C92345,CE143040,1988-02-17,0.3691860465116279,False,週刊少年サンデー
C92345,CE143019,1988-02-24,0.2296511627906976,False,週刊少年サンデー
C92347,CE141622,1989-07-12,0.0074257425742574,False,週刊少年サンデー
C92347,CE141612,1989-07-19,0.5348258706467661,False,週刊少年サンデー
C92347,CE141584,1989-07-26,0.2054455445544554,False,週刊少年サンデー
C92347,CE141569,1989-08-02,0.4203980099502487,False,週刊少年サンデー
C92347,CE141543,1989-08-09,0.1766169154228855,False,週刊少年サンデー
C92347,CE141535,1989-08-16,0.75,False,週刊少年サンデー
C92347,CE141516,1989-08-23,0.7918660287081339,False,週刊少年サンデー
C92347,CE141482,1989-08-30,0.2064676616915423,False,週刊少年サンデー
C92351,CE169924,2012-04-11,0.0273109243697479,False,週刊少年サンデー
C92351,CE169959,2012-04-18,0.4362549800796813,False,週刊少年サンデー
C92351,CE169985,2012-04-25,0.5180995475113123,False,週刊少年サンデー
C92351,CE170005,2012-05-09,0.3385650224215246,False,週刊少年サンデー
C92351,CE170033,2012-05-16,0.551063829787234,False,週刊少年サンデー
C92351,CE170064,2012-05-23,0.7860169491525424,False,週刊少年サンデー
C92351,CE170075,2012-05-30,0.22008547008547,False,週刊少年サンデー
C92351,CE170105,2012-06-06,0.3962655601659751,False,週刊少年サンデー
C92355,CE140886,1990-04-04,0.0073891625615763,False,週刊少年サンデー
C92355,CE140868,1990-04-11,0.125615763546798,False,週刊少年サンデー
C92355,CE140851,1990-04-18,0.4014778325123153,False,週刊少年サンデー
C92355,CE140821,1990-04-25,0.0074257425742574,False,週刊少年サンデー
C92355,CE140810,1990-05-02,0.4655172413793103,False,週刊少年サンデー
C92355,CE140792,1990-05-09,0.6461187214611872,False,週刊少年サンデー
C92355,CE140772,1990-05-23,0.7995049504950495,False,週刊少年サンデー
C92355,CE140752,1990-05-30,0.9133663366336634,False,週刊少年サンデー
C92369,CE168618,2003-05-14,0.0067567567567567,False,週刊少年サンデー
C92369,CE126465,2003-05-28,0.2579908675799087,False,週刊少年サンデー
C92369,CE126446,2003-06-04,0.3847926267281106,False,週刊少年サンデー
C92369,CE126425,2003-06-11,0.4389671361502347,False,週刊少年サンデー
C92369,CE126401,2003-06-18,0.286697247706422,False,週刊少年サンデー
C92369,CE126379,2003-06-25,0.3082191780821918,False,週刊少年サンデー
C92369,CE126363,2003-07-02,0.5995370370370371,False,週刊少年サンデー
C92369,CE126338,2003-07-09,0.4610091743119266,False,週刊少年サンデー
C92370,CE142869,1988-04-20,0.0078125,False,週刊少年サンデー
C92370,CE142849,1988-04-27,0.0077319587628865,False,週刊少年サンデー
C92370,CE142832,1988-05-04,0.2057291666666666,False,週刊少年サンデー
C92370,CE142812,1988-05-11,0.1901041666666666,False,週刊少年サンデー
C92370,CE142794,1988-05-18,0.2786458333333333,False,週刊少年サンデー
C92370,CE142774,1988-05-25,0.2994791666666667,False,週刊少年サンデー
C92370,CE142753,1988-06-01,0.1787564766839378,False,週刊少年サンデー
C92370,CE142732,1988-06-08,0.1380208333333333,False,週刊少年サンデー
C92375,CE140864,1990-04-11,0.0073891625615763,False,週刊少年サンデー
C92375,CE140850,1990-04-18,0.3866995073891626,False,週刊少年サンデー
C92375,CE140837,1990-04-25,0.745049504950495,False,週刊少年サンデー
C92375,CE140807,1990-05-02,0.3669950738916256,False,週刊少年サンデー
C92375,CE140785,1990-05-09,0.4178082191780822,False,週刊少年サンデー
C92375,CE140766,1990-05-23,0.5866336633663366,False,週刊少年サンデー
C92375,CE140736,1990-05-30,0.1806930693069307,False,週刊少年サンデー
C92375,CE140716,1990-06-06,0.2241379310344827,False,週刊少年サンデー
C92385,CE150501,1978-09-24,0.4664429530201342,False,週刊少年サンデー
C92385,CE150490,1978-10-01,0.6644295302013423,False,週刊少年サンデー
C92385,CE150478,1978-10-08,0.5067114093959731,False,週刊少年サンデー
C92385,CE150466,1978-10-15,0.62751677852349,False,週刊少年サンデー
C92385,CE150454,1978-10-22,0.6879194630872483,False,週刊少年サンデー
C92385,CE150349,1978-12-17,0.4630872483221476,False,週刊少年サンデー
C92385,CE150209,1979-03-18,0.5063694267515924,False,週刊少年サンデー
C92385,CE150193,1979-03-25,0.4613259668508287,False,週刊少年サンデー
C92386,CE154595,1972-04-30,0.4428571428571428,False,週刊少年サンデー
C92386,CE154597,1972-04-30,0.5214285714285715,False,週刊少年サンデー
C92386,CE154601,1972-04-30,0.7321428571428571,False,週刊少年サンデー
C92386,CE154585,1972-05-07,0.7137809187279152,False,週刊少年サンデー
C92386,CE154587,1972-05-07,0.8480565371024735,False,週刊少年サンデー
C92386,CE154566,1972-05-14,0.4294871794871794,False,週刊少年サンデー
C92386,CE154571,1972-05-14,0.7596153846153846,False,週刊少年サンデー
C92386,CE154574,1972-05-14,0.8942307692307693,False,週刊少年サンデー
C92387,CE153956,1973-04-15,0.6657754010695187,False,週刊少年サンデー
C92387,CE153944,1973-04-22,0.75,False,週刊少年サンデー
C92387,CE153931,1973-04-29,0.8529411764705882,False,週刊少年サンデー
C92387,CE153919,1973-05-06,0.8793103448275862,False,週刊少年サンデー
C92387,CE153906,1973-05-13,0.8862068965517241,False,週刊少年サンデー
C92387,CE153892,1973-05-20,0.8338870431893688,False,週刊少年サンデー
C92387,CE153879,1973-05-27,0.7793103448275862,False,週刊少年サンデー
C92387,CE153866,1973-06-03,0.7793103448275862,False,週刊少年サンデー
C92389,CE137002,1993-12-15,0.0221130221130221,False,週刊少年サンデー
C92389,CE136984,1994-01-01,0.2425,False,週刊少年サンデー
C92389,CE136958,1994-01-07,0.0566502463054187,False,週刊少年サンデー
C92389,CE136936,1994-01-19,0.1348039215686274,False,週刊少年サンデー
C92389,CE136915,1994-01-26,0.0984848484848484,False,週刊少年サンデー
C92389,CE136894,1994-02-02,0.1975609756097561,False,週刊少年サンデー
C92389,CE136868,1994-02-09,0.0365853658536585,False,週刊少年サンデー
C92389,CE136846,1994-02-16,0.3308080808080808,False,週刊少年サンデー
C92391,CE172542,2014-06-04,0.0020833333333333,False,週刊少年サンデー
C92391,CE172543,2014-06-04,0.00625,False,週刊少年サンデー
C92391,CE172570,2014-06-11,0.0770676691729323,False,週刊少年サンデー
C92391,CE172604,2014-06-18,0.2866666666666667,False,週刊少年サンデー
C92391,CE172637,2014-06-25,0.5717213114754098,False,週刊少年サンデー
C92391,CE172654,2014-07-02,0.2296137339055794,False,週刊少年サンデー
C92391,CE172682,2014-07-09,0.3649789029535865,False,週刊少年サンデー
C92391,CE176429,2014-07-23,0.5926724137931034,False,週刊少年サンデー
C92397,CE151177,1977-09-11,0.3590604026845637,False,週刊少年サンデー
C92397,CE151164,1977-09-18,0.3121212121212121,False,週刊少年サンデー
C92397,CE151149,1977-09-25,0.3727272727272727,False,週刊少年サンデー
C92397,CE151136,1977-10-02,0.3724832214765101,False,週刊少年サンデー
C92397,CE151123,1977-10-09,0.3926174496644295,False,週刊少年サンデー
C92397,CE151111,1977-10-16,0.3966666666666666,False,週刊少年サンデー
C92397,CE151097,1977-10-23,0.1711409395973154,False,週刊少年サンデー
C92397,CE151087,1977-10-30,0.3566666666666667,False,週刊少年サンデー
C92412,CE135469,1995-05-10,0.1876379690949227,False,週刊少年サンデー
C92412,CE135447,1995-05-24,0.2671394799054373,False,週刊少年サンデー
C92412,CE135424,1995-05-31,0.1903614457831325,False,週刊少年サンデー
C92412,CE135400,1995-06-07,0.2209567198177676,False,週刊少年サンデー
C92412,CE135384,1995-06-14,0.4373522458628842,False,週刊少年サンデー
C92412,CE135364,1995-06-21,0.5933806146572104,False,週刊少年サンデー
C92412,CE135333,1995-06-28,0.1583924349881796,False,週刊少年サンデー
C92412,CE135310,1995-07-05,0.1762013729977116,False,週刊少年サンデー
C92415,CE153133,1974-08-04,0.0476190476190476,False,週刊少年サンデー
C92415,CE153125,1974-08-11,0.2863247863247863,False,週刊少年サンデー
C92415,CE153119,1974-08-18,0.5642201834862385,False,週刊少年サンデー
C92415,CE153106,1974-08-25,0.3676470588235294,False,週刊少年サンデー
C92415,CE153098,1974-09-01,0.6382113821138211,False,週刊少年サンデー
C92415,CE153086,1974-09-08,0.4900398406374502,False,週刊少年サンデー
C92415,CE153073,1974-09-15,0.3024193548387097,False,週刊少年サンデー
C92415,CE153066,1974-09-22,0.5789473684210527,False,週刊少年サンデー
C92424,CE139547,1991-07-03,0.0072115384615384,False,週刊少年サンデー
C92424,CE139527,1991-07-10,0.1742243436754176,False,週刊少年サンデー
C92424,CE139501,1991-07-17,0.0645933014354067,False,週刊少年サンデー
C92424,CE139480,1991-07-24,0.1995192307692307,False,週刊少年サンデー
C92424,CE139454,1991-07-31,0.0463414634146341,False,週刊少年サンデー
C92424,CE139434,1991-08-07,0.2404761904761904,False,週刊少年サンデー
C92424,CE139410,1991-08-14,0.1995192307692307,False,週刊少年サンデー
C92424,CE139405,1991-08-21,0.9577777777777776,False,週刊少年サンデー
C92427,CE154208,1972-11-05,0.2533783783783784,False,週刊少年サンデー
C92427,CE154199,1972-11-12,0.4731543624161073,False,週刊少年サンデー
C92427,CE154185,1972-11-19,0.3952702702702703,False,週刊少年サンデー
C92427,CE154172,1972-11-26,0.4098360655737705,False,週刊少年サンデー
C92427,CE154161,1972-12-03,0.5625,False,週刊少年サンデー
C92427,CE154144,1972-12-10,0.3074324324324324,False,週刊少年サンデー
C92427,CE154133,1972-12-17,0.4731543624161073,False,週刊少年サンデー
C92427,CE154121,1973-01-01,0.5422077922077922,False,週刊少年サンデー
C92441,CE127528,2002-05-22,0.0202702702702702,False,週刊少年サンデー
C92441,CE127506,2002-05-29,0.0795454545454545,False,週刊少年サンデー
C92441,CE127487,2002-06-05,0.228110599078341,False,週刊少年サンデー
C92441,CE127466,2002-06-12,0.336322869955157,False,週刊少年サンデー
C92441,CE127438,2002-06-19,0.0788288288288288,False,週刊少年サンデー
C92441,CE127426,2002-06-26,0.5691244239631337,False,週刊少年サンデー
C92441,CE127399,2002-07-03,0.3931818181818182,False,週刊少年サンデー
C92441,CE127382,2002-07-10,0.6522727272727272,False,週刊少年サンデー
C92448,CE137383,1993-08-11,0.2437185929648241,False,週刊少年サンデー
C92448,CE137298,1993-09-15,0.2064676616915423,False,週刊少年サンデー
C92448,CE137279,1993-09-22,0.3457711442786069,False,週刊少年サンデー
C92448,CE137253,1993-09-29,0.2449494949494949,False,週刊少年サンデー
C92448,CE137237,1993-10-06,0.4756097560975609,False,週刊少年サンデー
C92448,CE137215,1993-10-13,0.5248756218905473,False,週刊少年サンデー
C92448,CE137189,1993-10-20,0.390547263681592,False,週刊少年サンデー
C92448,CE137168,1993-10-27,0.4353233830845771,False,週刊少年サンデー
C92451,CE139146,1991-11-13,0.3855721393034826,False,週刊少年サンデー
C92451,CE138857,1992-03-04,0.1069651741293532,False,週刊少年サンデー
C92451,CE138839,1992-03-11,0.3059701492537313,False,週刊少年サンデー
C92451,CE138820,1992-03-18,0.390547263681592,False,週刊少年サンデー
C92451,CE138801,1992-03-25,0.5099502487562189,False,週刊少年サンデー
