マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名,話数
C94231,CE97467,1994-12-08,0.763681592039801,False,週刊少年チャンピオン,6
C94231,CE97451,1994-12-15,0.9527363184079602,False,週刊少年チャンピオン,7
C94231,CE97429,1995-01-01,0.8532338308457711,False,週刊少年チャンピオン,8
C94232,CE88862,2002-11-07,0.0328947368421052,False,週刊少年チャンピオン,1
C94232,CE88840,2002-11-14,0.0990783410138248,False,週刊少年チャンピオン,2
C94232,CE88818,2002-11-21,0.2087155963302752,False,週刊少年チャンピオン,3
C94232,CE88800,2002-11-28,0.4773755656108597,False,週刊少年チャンピオン,4
C94232,CE88776,2002-12-05,0.3433179723502304,False,週刊少年チャンピオン,5
C94232,CE88748,2002-12-12,0.0848623853211009,False,週刊少年チャンピオン,6
C94232,CE88733,2003-01-01,0.4143518518518518,False,週刊少年チャンピオン,7
C94232,CE88708,2003-01-09,0.3371559633027522,False,週刊少年チャンピオン,8
C94233,CE88096,2003-07-17,0.0295454545454545,False,週刊少年チャンピオン,1
C94233,CE88075,2003-07-24,0.1073059360730593,False,週刊少年チャンピオン,2
C94233,CE88058,2003-07-31,0.4022727272727273,False,週刊少年チャンピオン,3
C94233,CE88030,2003-08-07,0.2077625570776255,False,週刊少年チャンピオン,4
C94233,CE88006,2003-08-14,0.2031963470319634,False,週刊少年チャンピオン,5
C94233,CE87981,2003-08-28,0.1575342465753424,False,週刊少年チャンピオン,6
C94233,CE87963,2003-09-04,0.4377777777777777,False,週刊少年チャンピオン,7
C94233,CE87939,2003-09-11,0.4432314410480349,False,週刊少年チャンピオン,8
C94243,CE87235,2004-04-29,0.0327510917030567,False,週刊少年チャンピオン,1
C94243,CE87216,2004-05-13,0.2171052631578947,False,週刊少年チャンピオン,2
C94243,CE87196,2004-05-20,0.3675799086757991,False,週刊少年チャンピオン,3
C94243,CE87177,2004-05-27,0.4471365638766519,False,週刊少年チャンピオン,4
C94243,CE87152,2004-06-03,0.4057017543859649,False,週刊少年チャンピオン,5
C94243,CE87135,2004-06-10,0.6266968325791855,False,週刊少年チャンピオン,6
C94243,CE87110,2004-06-17,0.5723981900452488,False,週刊少年チャンピオン,7
C94243,CE87087,2004-06-24,0.6162280701754386,False,週刊少年チャンピオン,8
C94253,CE84797,2006-07-06,0.4782608695652174,False,週刊少年チャンピオン,1
C94253,CE84775,2006-07-13,0.6292906178489702,False,週刊少年チャンピオン,2
C94253,CE84753,2006-07-20,0.7986270022883295,False,週刊少年チャンピオン,3
C94253,CE84731,2006-07-27,0.9450800915331808,False,週刊少年チャンピオン,4
C94253,CE84234,2006-12-14,0.4067415730337079,False,週刊少年チャンピオン,5
C94253,CE84209,2007-01-01,0.528344671201814,False,週刊少年チャンピオン,6
C94253,CE84191,2007-01-08,0.7528089887640449,False,週刊少年チャンピオン,7
C94253,CE84162,2007-01-18,0.6584269662921348,False,週刊少年チャンピオン,8
C94261,CE97882,1994-06-23,0.0223880597014925,False,週刊少年チャンピオン,1
C94261,CE97864,1994-06-30,0.0572139303482587,False,週刊少年チャンピオン,2
C94261,CE97845,1994-07-07,0.1180904522613065,False,週刊少年チャンピオン,3
C94261,CE97829,1994-07-14,0.2688442211055276,False,週刊少年チャンピオン,4
C94261,CE97816,1994-07-21,0.5926829268292683,False,週刊少年チャンピオン,5
C94261,CE97801,1994-07-28,0.8251231527093597,False,週刊少年チャンピオン,6
C94261,CE97780,1994-08-04,0.748780487804878,False,週刊少年チャンピオン,7
C94261,CE97759,1994-08-11,0.7216748768472906,False,週刊少年チャンピオン,8
C94266,CE96141,1996-04-25,0.5049751243781094,False,週刊少年チャンピオン,1
C94266,CE96120,1996-05-02,0.4651741293532338,False,週刊少年チャンピオン,2
C94266,CE96097,1996-05-09,0.2819905213270142,False,週刊少年チャンピオン,3
C94266,CE96086,1996-05-23,0.7914572864321608,False,週刊少年チャンピオン,4
C94266,CE96065,1996-05-30,0.6775,False,週刊少年チャンピオン,5
C94266,CE96049,1996-06-06,0.8567839195979899,False,週刊少年チャンピオン,6
C94266,CE96027,1996-06-13,0.7613065326633166,False,週刊少年チャンピオン,7
C94266,CE96008,1996-06-20,0.7914572864321608,False,週刊少年チャンピオン,8
C94267,CE82584,2008-03-20,0.0198675496688741,False,週刊少年チャンピオン,1
C94267,CE82568,2008-03-27,0.3272311212814645,False,週刊少年チャンピオン,2
C94267,CE82544,2008-04-03,0.4988610478359909,False,週刊少年チャンピオン,3
C94267,CE82524,2008-04-10,0.6430205949656751,False,週刊少年チャンピオン,4
C94267,CE82499,2008-04-17,0.6873563218390805,False,週刊少年チャンピオン,5
C94267,CE82473,2008-04-24,0.6512141280353201,False,週刊少年チャンピオン,6
C94267,CE82449,2008-05-01,0.7241379310344828,False,週刊少年チャンピオン,7
C94267,CE82425,2008-05-08,0.7811816192560175,False,週刊少年チャンピオン,8
C94271,CE88985,2002-10-03,0.0069444444444444,False,週刊少年チャンピオン,1
C94271,CE88961,2002-10-10,0.0665137614678899,False,週刊少年チャンピオン,2
C94271,CE88939,2002-10-17,0.1543778801843318,False,週刊少年チャンピオン,3
C94271,CE88911,2002-10-24,0.0344036697247706,False,週刊少年チャンピオン,4
C94271,CE88889,2002-10-31,0.1273148148148148,False,週刊少年チャンピオン,5
C94271,CE88868,2002-11-07,0.3399122807017544,False,週刊少年チャンピオン,6
C94271,CE88846,2002-11-14,0.3663594470046083,False,週刊少年チャンピオン,7
C94271,CE88820,2002-11-21,0.3004587155963302,False,週刊少年チャンピオン,8
C94288,CE174951,2013-03-21,0.876993166287016,False,週刊少年チャンピオン,1
C94288,CE174974,2013-03-28,0.891156462585034,False,週刊少年チャンピオン,2
C94288,CE174997,2013-04-04,0.9235955056179777,False,週刊少年チャンピオン,3
C94288,CE175013,2013-04-11,0.6355353075170843,False,週刊少年チャンピオン,4
C94288,CE175041,2013-04-18,0.88558352402746,False,週刊少年チャンピオン,5
C94288,CE175053,2013-04-25,0.4214123006833713,False,週刊少年チャンピオン,6
C94288,CE175081,2013-05-09,0.7736720554272517,False,週刊少年チャンピオン,7
C94288,CE175107,2013-05-16,0.8861047835990888,False,週刊少年チャンピオン,8
C94293,CE97844,1994-07-07,0.007537688442211,False,週刊少年チャンピオン,1
C94293,CE97825,1994-07-14,0.0276381909547738,False,週刊少年チャンピオン,2
C94293,CE97811,1994-07-21,0.3585365853658536,False,週刊少年チャンピオン,3
C94293,CE97787,1994-07-28,0.1354679802955665,False,週刊少年チャンピオン,4
C94293,CE97775,1994-08-04,0.5048780487804878,False,週刊少年チャンピオン,5
C94293,CE97758,1994-08-11,0.6674876847290641,False,週刊少年チャンピオン,6
C94293,CE97736,1994-08-18,0.5248756218905473,False,週刊少年チャンピオン,7
C94293,CE172757,1994-09-01,0.5889423076923077,False,週刊少年チャンピオン,8
C94298,CE174584,2012-11-22,0.0340136054421768,False,週刊少年チャンピオン,1
C94298,CE174585,2012-11-22,0.0839002267573696,False,週刊少年チャンピオン,2
C94298,CE174617,2012-11-29,0.4396355353075171,False,週刊少年チャンピオン,3
C94298,CE174646,2012-12-06,0.6810933940774487,False,週刊少年チャンピオン,4
C94298,CE174672,2012-12-13,0.7006802721088435,False,週刊少年チャンピオン,5
C94298,CE174699,2012-12-27,0.8542141230068337,False,週刊少年チャンピオン,6
C94298,CE174716,2013-01-10,0.5711060948081265,False,週刊少年チャンピオン,7
C94298,CE174740,2013-01-17,0.6933638443935927,False,週刊少年チャンピオン,8
C94299,CE101619,1990-06-28,0.2761194029850746,False,週刊少年チャンピオン,1
C94299,CE101605,1990-07-05,0.5248756218905473,False,週刊少年チャンピオン,2
C94299,CE101590,1990-07-12,0.7139303482587065,False,週刊少年チャンピオン,3
C94299,CE101552,1990-07-26,0.7744360902255639,False,週刊少年チャンピオン,4
C94299,CE101532,1990-08-02,0.7412060301507538,False,週刊少年チャンピオン,5
C94299,CE101515,1990-08-09,0.8696682464454977,False,週刊少年チャンピオン,6
C94299,CE101495,1990-08-16,0.868421052631579,False,週刊少年チャンピオン,7
C94299,CE101475,1990-08-23,0.8457831325301205,False,週刊少年チャンピオン,8
C94315,CE100921,1991-03-21,0.0148883374689826,False,週刊少年チャンピオン,1
C94315,CE100902,1991-03-28,0.0965346534653465,False,週刊少年チャンピオン,2
C94315,CE100887,1991-04-04,0.286783042394015,False,週刊少年チャンピオン,3
C94315,CE100867,1991-04-11,0.3492462311557789,False,週刊少年チャンピオン,4
C94315,CE100849,1991-04-18,0.3994974874371859,False,週刊少年チャンピオン,5
C94315,CE100830,1991-04-25,0.554726368159204,False,週刊少年チャンピオン,6
C94315,CE100812,1991-05-02,0.7057356608478803,False,週刊少年チャンピオン,7
C94315,CE100792,1991-05-09,0.7482014388489209,False,週刊少年チャンピオン,8
C94320,CE100846,1991-04-18,0.321608040201005,False,週刊少年チャンピオン,1
C94320,CE100838,1991-04-25,0.9502487562189056,False,週刊少年チャンピオン,2
C94320,CE100818,1991-05-02,0.9975062344139652,False,週刊少年チャンピオン,3
C94320,CE100797,1991-05-09,0.9976019184652278,False,週刊少年チャンピオン,4
C94320,CE100769,1991-05-23,0.7164179104477612,False,週刊少年チャンピオン,5
C94320,CE100752,1991-05-30,0.8955223880597015,False,週刊少年チャンピオン,6
C94320,CE100730,1991-06-06,0.845771144278607,False,週刊少年チャンピオン,7
C94320,CE100699,1991-06-13,0.373134328358209,False,週刊少年チャンピオン,8
C94330,CE173382,2011-10-27,0.7168539325842697,False,週刊少年チャンピオン,1
C94330,CE173409,2011-11-03,0.8458049886621315,False,週刊少年チャンピオン,2
C94330,CE173437,2011-11-10,0.9591836734693876,False,週刊少年チャンピオン,3
C94330,CE174239,2012-08-02,0.1512415349887133,False,週刊少年チャンピオン,4
C94330,CE174240,2012-08-02,0.1873589164785553,False,週刊少年チャンピオン,5
C94330,CE174271,2012-08-16,0.5033860045146726,False,週刊少年チャンピオン,6
C94330,CE174291,2012-08-23,0.3514739229024943,False,週刊少年チャンピオン,7
C94330,CE174314,2012-08-30,0.2866817155756208,False,週刊少年チャンピオン,8
C94331,CE175029,2013-04-18,0.3684210526315789,False,週刊少年チャンピオン,1
C94331,CE175048,2013-04-25,0.2300683371298405,False,週刊少年チャンピオン,2
C94331,CE175078,2013-05-09,0.648960739030023,False,週刊少年チャンピオン,3
C94331,CE175102,2013-05-16,0.6810933940774487,False,週刊少年チャンピオン,4
C94331,CE175123,2013-05-23,0.6581986143187067,False,週刊少年チャンピオン,5
C94331,CE175147,2013-05-30,0.6947608200455581,False,週刊少年チャンピオン,6
C94331,CE175173,2013-06-06,0.8412698412698413,False,週刊少年チャンピオン,7
C94331,CE175194,2013-06-13,0.8086560364464692,False,週刊少年チャンピオン,8
C94338,CE83271,2007-09-13,0.0983981693363844,False,週刊少年チャンピオン,1
C94338,CE83254,2007-09-20,0.4967177242888402,False,週刊少年チャンピオン,2
C94338,CE83222,2007-09-27,0.3089244851258581,False,週刊少年チャンピオン,3
C94338,CE83199,2007-10-04,0.4874141876430206,False,週刊少年チャンピオン,4
C94338,CE83178,2007-10-11,0.7162471395881007,False,週刊少年チャンピオン,5
C94338,CE83151,2007-10-18,0.8443935926773455,False,週刊少年チャンピオン,6
C94338,CE83123,2007-10-25,0.8336886993603412,False,週刊少年チャンピオン,7
C94338,CE83095,2007-11-01,0.7880794701986755,False,週刊少年チャンピオン,8
C94346,CE89380,2002-06-06,0.1215596330275229,False,週刊少年チャンピオン,1
C94346,CE89363,2002-06-13,0.5126436781609195,False,週刊少年チャンピオン,2
C94346,CE89343,2002-06-20,0.6840909090909091,False,週刊少年チャンピオン,3
C94346,CE89315,2002-06-27,0.4659090909090909,False,週刊少年チャンピオン,4
C94346,CE89286,2002-07-04,0.3179824561403508,False,週刊少年チャンピオン,5
C94346,CE89270,2002-07-11,0.6444954128440367,False,週刊少年チャンピオン,6
C94346,CE89245,2002-07-18,0.6889400921658986,False,週刊少年チャンピオン,7
C94346,CE89225,2002-07-25,0.8886363636363637,False,週刊少年チャンピオン,8
C94348,CE87257,2004-04-08,0.0339366515837104,False,週刊少年チャンピオン,1
C94348,CE83592,2004-04-15,0.2286324786324786,False,週刊少年チャンピオン,2
C94348,CE82611,2004-04-22,0.1255707762557077,False,週刊少年チャンピオン,3
C94348,CE87240,2004-04-29,0.3209606986899563,False,週刊少年チャンピオン,4
C94348,CE87225,2004-05-13,0.6162280701754386,False,週刊少年チャンピオン,5
C94348,CE87193,2004-05-20,0.2397260273972602,False,週刊少年チャンピオン,6
C94348,CE87181,2004-05-27,0.5969162995594713,False,週刊少年チャンピオン,7
C94348,CE87154,2004-06-03,0.5021929824561403,False,週刊少年チャンピオン,8
C94354,CE97667,1994-09-22,0.0074626865671641,False,週刊少年チャンピオン,1
C94354,CE97648,1994-09-29,0.0870646766169154,False,週刊少年チャンピオン,2
C94354,CE97635,1994-10-06,0.4253731343283582,False,週刊少年チャンピオン,3
C94354,CE97619,1994-10-13,0.6005025125628141,False,週刊少年チャンピオン,4
C94354,CE97599,1994-10-20,0.5845771144278606,False,週刊少年チャンピオン,5
C94354,CE97583,1994-10-27,0.7437810945273632,False,週刊少年チャンピオン,6
C94354,CE97567,1994-11-03,0.9029850746268656,False,週刊少年チャンピオン,7
C94354,CE97549,1994-11-10,0.9522613065326632,False,週刊少年チャンピオン,8
C94355,CE90498,2001-06-21,0.0069124423963133,False,週刊少年チャンピオン,1
C94355,CE90476,2001-06-28,0.1494252873563218,False,週刊少年チャンピオン,2
C94355,CE90454,2001-07-05,0.2972350230414746,False,週刊少年チャンピオン,3
C94355,CE90436,2001-07-12,0.6173120728929385,False,週刊少年チャンピオン,4
C94355,CE90414,2001-07-19,0.6152073732718893,False,週刊少年チャンピオン,5
C94355,CE90389,2001-07-26,0.6644444444444444,False,週刊少年チャンピオン,6
C94355,CE90367,2001-08-02,0.7711670480549199,False,週刊少年チャンピオン,7
C94355,CE90342,2001-08-09,0.7607223476297968,False,週刊少年チャンピオン,8
C94357,CE173010,2011-07-07,0.4093959731543624,False,週刊少年チャンピオン,1
C94357,CE173039,2011-07-14,0.6252821670428894,False,週刊少年チャンピオン,2
C94357,CE173065,2011-07-21,0.6870748299319728,False,週刊少年チャンピオン,3
C94357,CE173090,2011-07-28,0.7757437070938215,False,週刊少年チャンピオン,4
C94357,CE173105,2011-08-04,0.3485193621867881,False,週刊少年チャンピオン,5
C94357,CE173136,2011-08-18,0.6417233560090703,False,週刊少年チャンピオン,6
C94357,CE173168,2011-08-25,0.909297052154195,False,週刊少年チャンピオン,7
C94357,CE173190,2011-09-01,0.8561797752808988,False,週刊少年チャンピオン,8
C94359,CE95497,1997-01-01,0.5730593607305936,False,週刊少年チャンピオン,1
C94359,CE95467,1997-01-09,0.1986301369863013,False,週刊少年チャンピオン,2
C94359,CE95450,1997-01-13,0.4736842105263157,False,週刊少年チャンピオン,3
C94359,CE95427,1997-01-20,0.3348946135831381,False,週刊少年チャンピオン,4
C94359,CE95410,1997-01-30,0.5251256281407035,False,週刊少年チャンピオン,5
C94359,CE95385,1997-02-06,0.3407960199004975,False,週刊少年チャンピオン,6
C94359,CE95372,1997-02-13,0.7189695550351288,False,週刊少年チャンピオン,7
C94359,CE95346,1997-02-20,0.5753768844221105,False,週刊少年チャンピオン,8
C94369,CE173150,2011-08-25,0.2199546485260771,False,週刊少年チャンピオン,1
C94369,CE173151,2011-08-25,0.2335600907029478,False,週刊少年チャンピオン,2
C94369,CE173172,2011-09-01,0.1775280898876404,False,週刊少年チャンピオン,3
C94369,CE173202,2011-09-08,0.4603174603174603,False,週刊少年チャンピオン,4
C94369,CE173223,2011-09-15,0.3932584269662921,False,週刊少年チャンピオン,5
C94369,CE173242,2011-09-22,0.0884353741496598,False,週刊少年チャンピオン,6
C94369,CE173281,2011-09-29,0.7596371882086168,False,週刊少年チャンピオン,7
C94369,CE173295,2011-10-06,0.238095238095238,False,週刊少年チャンピオン,8
C94371,CE99353,1992-10-29,0.0074626865671641,False,週刊少年チャンピオン,1
C94371,CE99335,1992-11-05,0.0671641791044776,False,週刊少年チャンピオン,2
C94371,CE99321,1992-11-12,0.3457711442786069,False,週刊少年チャンピオン,3
C94371,CE99299,1992-11-19,0.1865671641791045,False,週刊少年チャンピオン,4
C94371,CE99288,1992-11-26,0.5989974937343359,False,週刊少年チャンピオン,5
C94371,CE99268,1992-12-03,0.5447761194029851,False,週刊少年チャンピオン,6
C94371,CE99250,1992-12-10,0.550251256281407,False,週刊少年チャンピオン,7
C94371,CE99235,1992-12-17,0.6840796019900498,False,週刊少年チャンピオン,8
C94372,CE175419,2013-08-29,0.0340136054421768,False,週刊少年チャンピオン,1
C94372,CE175444,2013-09-05,0.2101616628175519,False,週刊少年チャンピオン,2
C94372,CE175477,2013-09-12,0.7020316027088036,False,週刊少年チャンピオン,3
C94372,CE175500,2013-09-19,0.7742663656884876,False,週刊少年チャンピオン,4
C94372,CE175519,2013-09-26,0.5763097949886105,False,週刊少年チャンピオン,5
C94372,CE175540,2013-10-03,0.6433408577878104,False,週刊少年チャンピオン,6
C94372,CE175564,2013-10-10,0.6825396825396826,False,週刊少年チャンピオン,7
C94372,CE175586,2013-10-17,0.6902050113895216,False,週刊少年チャンピオン,8
C94383,CE175178,2013-06-13,0.0250569476082004,False,週刊少年チャンピオン,1
C94383,CE175203,2013-06-20,0.1882086167800453,False,週刊少年チャンピオン,2
C94383,CE175232,2013-06-27,0.398633257403189,False,週刊少年チャンピオン,3
C94383,CE175258,2013-07-04,0.4513888888888889,False,週刊少年チャンピオン,4
C94383,CE175289,2013-07-11,0.6343115124153499,False,週刊少年チャンピオン,5
C94383,CE175303,2013-07-18,0.2154195011337868,False,週刊少年チャンピオン,6
C94383,CE175336,2013-07-25,0.3950338600451467,False,週刊少年チャンピオン,7
C94383,CE175355,2013-08-01,0.2562358276643991,False,週刊少年チャンピオン,8
C94390,CE99097,1993-02-18,0.0075187969924812,True,週刊少年チャンピオン,1
C94390,CE99098,1993-02-18,0.0576441102756892,True,週刊少年チャンピオン,2
C94390,CE99082,1993-02-25,0.18796992481203,True,週刊少年チャンピオン,3
C94390,CE99063,1993-03-04,0.1478696741854636,True,週刊少年チャンピオン,4
C94390,CE99047,1993-03-11,0.3167082294264339,True,週刊少年チャンピオン,5
C94390,CE99026,1993-03-18,0.1766169154228855,True,週刊少年チャンピオン,6
C94390,CE99013,1993-03-25,0.5049751243781094,True,週刊少年チャンピオン,7
C94390,CE98988,1993-04-01,0.1517412935323383,True,週刊少年チャンピオン,8
C94396,CE90625,2001-05-17,0.3161434977578475,False,週刊少年チャンピオン,1
C94396,CE90597,2001-05-24,0.1497695852534562,False,週刊少年チャンピオン,2
C94396,CE90575,2001-05-31,0.2972350230414746,False,週刊少年チャンピオン,3
C94396,CE90551,2001-06-07,0.2958715596330275,False,週刊少年チャンピオン,4
C94396,CE90524,2001-06-14,0.1522727272727272,False,週刊少年チャンピオン,5
C94396,CE90507,2001-06-21,0.4677419354838709,False,週刊少年チャンピオン,6
C94396,CE90481,2001-06-28,0.3931034482758621,False,週刊少年チャンピオン,7
C94396,CE90459,2001-07-05,0.5414746543778802,False,週刊少年チャンピオン,8
C94411,CE86432,2005-01-20,0.0350877192982456,False,週刊少年チャンピオン,1
C94411,CE86412,2005-01-27,0.1347031963470319,False,週刊少年チャンピオン,2
C94411,CE86398,2005-02-03,0.5311111111111111,False,週刊少年チャンピオン,3
C94411,CE86374,2005-02-10,0.5045662100456622,False,週刊少年チャンピオン,4
C94411,CE86351,2005-02-17,0.5,False,週刊少年チャンピオン,5
C94411,CE86330,2005-02-24,0.5772532188841202,False,週刊少年チャンピオン,6
C94411,CE86310,2005-03-03,0.6506849315068494,False,週刊少年チャンピオン,7
C94411,CE86286,2005-03-10,0.5995575221238938,False,週刊少年チャンピオン,8
C94414,CE79077,2011-03-24,0.4040632054176072,False,週刊少年チャンピオン,1
C94414,CE79061,2011-03-31,0.6884875846501128,False,週刊少年チャンピオン,2
C94414,CE79036,2011-04-07,0.6792873051224945,False,週刊少年チャンピオン,3
C94414,CE79011,2011-04-14,0.7033707865168539,False,週刊少年チャンピオン,4
C94414,CE78985,2011-04-21,0.6884875846501128,False,週刊少年チャンピオン,5
C94414,CE78961,2011-04-28,0.7701149425287356,False,週刊少年チャンピオン,6
C94414,CE78941,2011-05-12,0.8672768878718535,False,週刊少年チャンピオン,7
C94414,CE172858,2011-05-19,0.9498861047835992,False,週刊少年チャンピオン,8
C94415,CE84199,2007-01-01,0.0340136054421768,False,週刊少年チャンピオン,1
C94415,CE84182,2007-01-08,0.3662921348314606,False,週刊少年チャンピオン,2
C94415,CE84151,2007-01-18,0.2449438202247191,False,週刊少年チャンピオン,3
C94415,CE84122,2007-01-25,0.2402745995423341,False,週刊少年チャンピオン,4
C94415,CE84099,2007-02-01,0.4050343249427917,False,週刊少年チャンピオン,5
C94415,CE84074,2007-02-08,0.4141876430205949,False,週刊少年チャンピオン,6
C94415,CE84049,2007-02-15,0.5309168443496801,False,週刊少年チャンピオン,7
C94415,CE84028,2007-02-22,0.6384439359267735,False,週刊少年チャンピオン,8
C94419,CE98602,1993-09-09,0.3457711442786069,False,週刊少年チャンピオン,1
C94419,CE98579,1993-09-16,0.1169154228855721,False,週刊少年チャンピオン,2
C94419,CE98565,1993-09-23,0.3975,False,週刊少年チャンピオン,3
C94419,CE98543,1993-09-30,0.236318407960199,False,週刊少年チャンピオン,4
C94419,CE98533,1993-10-07,0.6840796019900498,False,週刊少年チャンピオン,5
C94419,CE98512,1993-10-14,0.5603015075376885,False,週刊少年チャンピオン,6
C94419,CE98494,1993-10-21,0.6375,False,週刊少年チャンピオン,7
C94419,CE98480,1993-10-28,0.8432835820895522,False,週刊少年チャンピオン,8
C94422,CE84960,2006-05-25,0.5926773455377574,False,週刊少年チャンピオン,1
C94422,CE84931,2006-06-01,0.4965675057208238,False,週刊少年チャンピオン,2
C94422,CE84906,2006-06-08,0.5697940503432495,False,週刊少年チャンピオン,3
C94422,CE84885,2006-06-15,0.8352402745995423,False,週刊少年チャンピオン,4
C94422,CE84859,2006-06-22,0.9130434782608696,False,週刊少年チャンピオン,5
C94422,CE84703,2006-08-03,0.9176201372997712,False,週刊少年チャンピオン,6
C94422,CE84676,2006-08-10,0.9267734553775744,False,週刊少年チャンピオン,7
C94422,CE172829,2006-08-17,0.8471910112359551,False,週刊少年チャンピオン,8
C94435,CE101153,1990-12-13,0.0074626865671641,False,週刊少年チャンピオン,1
C94435,CE101136,1991-01-01,0.1666666666666666,False,週刊少年チャンピオン,2
C94435,CE101121,1991-01-10,0.3466334164588528,False,週刊少年チャンピオン,3
C94435,CE101104,1991-01-14,0.4665071770334928,False,週刊少年チャンピオン,4
C94435,CE101082,1991-01-21,0.4166666666666667,False,週刊少年チャンピオン,5
C94435,CE101065,1991-01-31,0.5415617128463476,False,週刊少年チャンピオン,6
C94435,CE101045,1991-02-07,0.4887218045112781,False,週刊少年チャンピオン,7
C94435,CE101027,1991-02-14,0.5348258706467661,False,週刊少年チャンピオン,8
C94439,CE82236,2008-07-03,0.5954022988505747,False,週刊少年チャンピオン,1
C94439,CE82237,2008-07-03,0.6137931034482759,False,週刊少年チャンピオン,2
C94439,CE82212,2008-07-10,0.6735632183908046,False,週刊少年チャンピオン,3
C94439,CE82184,2008-07-17,0.5494252873563218,False,週刊少年チャンピオン,4
C94439,CE82166,2008-07-24,0.8436781609195402,False,週刊少年チャンピオン,5
C94439,CE81938,2008-10-02,0.4758620689655172,False,週刊少年チャンピオン,6
C94439,CE81917,2008-10-09,0.5954022988505747,False,週刊少年チャンピオン,7
C94439,CE81894,2008-10-16,0.6689655172413793,False,週刊少年チャンピオン,8
C94463,CE97250,1995-03-16,0.0075,False,週刊少年チャンピオン,1
C94463,CE97231,1995-03-23,0.1083123425692695,False,週刊少年チャンピオン,2
C94463,CE97215,1995-03-30,0.3044554455445544,False,週刊少年チャンピオン,3
C94463,CE97191,1995-04-06,0.1517412935323383,False,週刊少年チャンピオン,4
C94463,CE97174,1995-04-13,0.2960199004975124,False,週刊少年チャンピオン,5
C94463,CE97152,1995-04-20,0.2661691542288557,False,週刊少年チャンピオン,6
C94463,CE97130,1995-04-27,0.2119700748129676,False,週刊少年チャンピオン,7
C94463,CE97115,1995-05-04,0.4751243781094527,False,週刊少年チャンピオン,8
C94465,CE80682,2009-11-05,0.4691075514874142,False,週刊少年チャンピオン,1
C94465,CE80665,2009-11-12,0.7802197802197802,False,週刊少年チャンピオン,2
C94465,CE80642,2009-11-19,0.8489702517162472,False,週刊少年チャンピオン,3
C94465,CE80619,2009-11-26,0.8702460850111857,False,週刊少年チャンピオン,4
C94465,CE80594,2009-12-03,0.8672768878718535,False,週刊少年チャンピオン,5
C94465,CE80572,2009-12-10,0.92183908045977,False,週刊少年チャンピオン,6
C94465,CE80549,2009-12-17,0.9172413793103448,False,週刊少年チャンピオン,7
C94465,CE80526,2010-01-07,0.9415730337078652,False,週刊少年チャンピオン,8
C94468,CE87402,2004-02-26,0.0068807339449541,False,週刊少年チャンピオン,1
C94468,CE87381,2004-03-04,0.2081545064377682,False,週刊少年チャンピオン,2
C94468,CE87360,2004-03-11,0.2982832618025751,False,週刊少年チャンピオン,3
C94468,CE87332,2004-03-18,0.1074561403508772,False,週刊少年チャンピオン,4
C94468,CE87308,2004-03-25,0.1299559471365639,False,週刊少年チャンピオン,5
C94468,CE87284,2004-04-01,0.1674107142857142,False,週刊少年チャンピオン,6
C94468,CE87258,2004-04-08,0.1470588235294117,False,週刊少年チャンピオン,7
C94468,CE83591,2004-04-15,0.1858974358974359,False,週刊少年チャンピオン,8
C94469,CE84228,2006-12-14,0.1820224719101123,False,週刊少年チャンピオン,1
C94469,CE84211,2007-01-01,0.5918367346938775,False,週刊少年チャンピオン,2
C94469,CE84185,2007-01-08,0.4921348314606741,False,週刊少年チャンピオン,3
C94469,CE84164,2007-01-18,0.748314606741573,False,週刊少年チャンピオン,4
C94469,CE84123,2007-01-25,0.2860411899313501,False,週刊少年チャンピオン,5
C94469,CE84106,2007-02-01,0.7116704805491991,False,週刊少年チャンピオン,6
C94469,CE84077,2007-02-08,0.551487414187643,False,週刊少年チャンピオン,7
C94469,CE84055,2007-02-15,0.7611940298507462,False,週刊少年チャンピオン,8
C94478,CE89565,2002-04-04,0.0068807339449541,False,週刊少年チャンピオン,1
C94478,CE89545,2002-04-11,0.1720183486238532,False,週刊少年チャンピオン,2
C94478,CE89521,2002-04-18,0.1053811659192825,False,週刊少年チャンピオン,3
C94478,CE89502,2002-04-25,0.2454128440366972,False,週刊少年チャンピオン,4
C94478,CE89476,2002-05-02,0.1328828828828828,False,週刊少年チャンピオン,5
C94478,CE89455,2002-05-16,0.2354260089686098,False,週刊少年チャンピオン,6
C94478,CE89433,2002-05-23,0.323394495412844,False,週刊少年チャンピオン,7
C94478,CE89406,2002-05-30,0.2239819004524887,False,週刊少年チャンピオン,8
C94479,CE85903,2005-07-14,0.0068807339449541,False,週刊少年チャンピオン,1
C94479,CE85884,2005-07-21,0.136574074074074,False,週刊少年チャンピオン,2
C94479,CE85874,2005-07-28,0.6353211009174312,False,週刊少年チャンピオン,3
C94479,CE85852,2005-08-04,0.5665137614678899,False,週刊少年チャンピオン,4
C94479,CE85826,2005-08-11,0.2534246575342466,False,週刊少年チャンピオン,5
C94479,CE85807,2005-08-25,0.4013761467889908,False,週刊少年チャンピオン,6
C94479,CE85791,2005-09-01,0.6204545454545455,False,週刊少年チャンピオン,7
C94479,CE85775,2005-09-08,0.8851351351351351,False,週刊少年チャンピオン,8
C94482,CE93218,1999-02-11,0.589041095890411,False,週刊少年チャンピオン,1
C94482,CE93024,1999-04-08,0.3908045977011494,False,週刊少年チャンピオン,2
