パッケージID,ゲームパッケージの発売日,価格,プラットフォーム名,価格%1000,メーカー名
M725200,1997-07-24,5800.0,プレイステーション,800.0,ソニー
M725193,1997-07-24,5800.0,プレイステーション,800.0,ソニー
M725198,1997-07-24,5800.0,プレイステーション,800.0,ソニー
M729507,1997-07-24,5800.0,プレイステーション,800.0,ソニー
M725195,1997-07-24,5800.0,プレイステーション,800.0,ソニー
M764391,1997-07-24,7800.0,プレイステーション,800.0,ソニー
M725197,1997-07-24,5700.0,プレイステーション,700.0,ソニー
M725194,1997-07-24,6800.0,プレイステーション,800.0,ソニー
M719455,1997-07-24,5800.0,セガサターン,800.0,セガ
M763140,1997-07-25,6980.0,NINTENDO64,980.0,任天堂
M752883,1997-07-25,3980.0,ゲームボーイ,980.0,任天堂
M753503,1997-07-25,4800.0,セガサターン,800.0,セガ
M760335,1997-07-25,6800.0,セガサターン,800.0,セガ
M766299,1997-07-25,4800.0,ゲームボーイ,800.0,任天堂
M746178,1997-07-25,6800.0,セガサターン,800.0,セガ
M766300,1997-07-25,3800.0,ゲームボーイ,800.0,任天堂
M764392,1997-07-25,5800.0,プレイステーション,800.0,ソニー
M761389,1997-07-25,2980.0,ゲームボーイ,980.0,任天堂
M761388,1997-07-25,2480.0,ゲームボーイ,480.0,任天堂
M725191,1997-07-25,6800.0,セガサターン,800.0,セガ
M725187,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725188,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725189,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725186,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725185,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M734495,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M750197,1997-07-31,2800.0,プレイステーション,800.0,ソニー
M725183,1997-07-31,6800.0,プレイステーション,800.0,ソニー
M725184,1997-07-31,6800.0,プレイステーション,800.0,ソニー
M725181,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725182,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725180,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M725190,1997-07-31,5800.0,プレイステーション,800.0,ソニー
M744274,1997-07-31,4800.0,プレイステーション,800.0,ソニー
M753388,1997-07-31,6800.0,プレイステーション,800.0,ソニー
M729947,1997-08-01,6800.0,セガサターン,800.0,セガ
M725179,1997-08-01,7800.0,NINTENDO64,800.0,任天堂
M719453,1997-08-01,6800.0,セガサターン,800.0,セガ
M747272,1997-08-01,3900.0,セガサターン,900.0,セガ
M734503,1997-08-01,6800.0,セガサターン,800.0,セガ
M759161,1997-08-01,6800.0,セガサターン,800.0,セガ
M759157,1997-08-01,6800.0,プレイステーション,800.0,ソニー
M759156,1997-08-01,5800.0,プレイステーション,800.0,ソニー
M734504,1997-08-01,5800.0,セガサターン,800.0,セガ
M759160,1997-08-01,5800.0,セガサターン,800.0,セガ
M746987,1997-08-07,7800.0,プレイステーション,800.0,ソニー
M765452,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M763732,1997-08-07,3800.0,プレイステーション,800.0,ソニー
M725171,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M757549,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M725174,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M725173,1997-08-07,6800.0,プレイステーション,800.0,ソニー
M725170,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M725168,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M725175,1997-08-07,7800.0,プレイステーション,800.0,ソニー
M725176,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M725167,1997-08-07,4800.0,プレイステーション,800.0,ソニー
M725169,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M725172,1997-08-07,5800.0,プレイステーション,800.0,ソニー
M751971,1997-08-08,5800.0,セガサターン,800.0,セガ
M764581,1997-08-08,6800.0,セガサターン,800.0,セガ
M754470,1997-08-08,6980.0,NINTENDO64,980.0,任天堂
M765359,1997-08-08,5800.0,セガサターン,800.0,セガ
M751970,1997-08-08,5800.0,セガサターン,800.0,セガ
M765219,1997-08-08,3980.0,ゲームボーイ,980.0,任天堂
M761224,1997-08-08,5800.0,セガサターン,800.0,セガ
M754222,1997-08-08,7800.0,セガサターン,800.0,セガ
M756599,1997-08-08,5800.0,セガサターン,800.0,セガ
M753821,1997-08-08,2800.0,セガサターン,800.0,セガ
M766049,1997-08-08,6800.0,セガサターン,800.0,セガ
M754223,1997-08-08,6800.0,セガサターン,800.0,セガ
M756884,1997-08-08,4200.0,ゲームボーイ,200.0,任天堂
M725163,1997-08-21,5800.0,プレイステーション,800.0,ソニー
M725164,1997-08-21,5800.0,プレイステーション,800.0,ソニー
M725165,1997-08-21,4800.0,プレイステーション,800.0,ソニー
M745676,1997-08-22,6800.0,セガサターン,800.0,セガ
M766820,1997-08-22,5800.0,セガサターン,800.0,セガ
M725158,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M725154,1997-08-28,4800.0,プレイステーション,800.0,ソニー
M725161,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M725155,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M725156,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M743579,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M725160,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M725159,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M725157,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M757685,1997-08-28,5800.0,プレイステーション,800.0,ソニー
M755635,1997-08-28,4800.0,セガサターン,800.0,セガ
M748271,1997-08-29,6800.0,セガサターン,800.0,セガ
M756902,1997-08-29,3980.0,ゲームボーイ,980.0,任天堂
M761387,1997-08-29,2480.0,ゲームボーイ,480.0,任天堂
M761386,1997-08-29,2980.0,ゲームボーイ,980.0,任天堂
M725153,1997-08-29,4900.0,スーパーファミコン,900.0,任天堂
M755413,1997-09-04,2800.0,セガサターン,800.0,セガ
M744844,1997-09-11,5800.0,セガサターン,800.0,セガ
M725151,1997-09-11,5800.0,プレイステーション,800.0,ソニー
M725150,1997-09-11,5800.0,プレイステーション,800.0,ソニー
M725149,1997-09-11,5800.0,プレイステーション,800.0,ソニー
M762407,1997-09-11,9800.0,セガサターン,800.0,セガ
M734620,1997-09-11,7800.0,セガサターン,800.0,セガ
M725148,1997-09-11,5800.0,プレイステーション,800.0,ソニー
M734621,1997-09-11,7800.0,プレイステーション,800.0,ソニー
M719452,1997-09-11,6800.0,セガサターン,800.0,セガ
M762405,1997-09-11,9800.0,プレイステーション,800.0,ソニー
M765213,1997-09-11,6300.0,プレイステーション,300.0,ソニー
M725147,1997-09-12,7800.0,スーパーファミコン,800.0,任天堂
M725143,1997-09-18,4800.0,プレイステーション,800.0,ソニー
M725142,1997-09-18,6800.0,プレイステーション,800.0,ソニー
M725145,1997-09-18,2800.0,プレイステーション,800.0,ソニー
M725141,1997-09-18,5800.0,プレイステーション,800.0,ソニー
M761991,1997-09-18,7500.0,NINTENDO64,500.0,任天堂
M725144,1997-09-18,6800.0,プレイステーション,800.0,ソニー
M725140,1997-09-19,3600.0,ゲームボーイ,600.0,任天堂
M725132,1997-09-25,7800.0,プレイステーション,800.0,ソニー
M725134,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M759666,1997-09-25,6800.0,セガサターン,800.0,セガ
M725135,1997-09-25,4800.0,プレイステーション,800.0,ソニー
M763856,1997-09-25,6800.0,セガサターン,800.0,セガ
M725137,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M725136,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M725133,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M719451,1997-09-25,6800.0,セガサターン,800.0,セガ
M725126,1997-09-25,6800.0,プレイステーション,800.0,ソニー
M756598,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M725125,1997-09-25,6800.0,プレイステーション,800.0,ソニー
M725127,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M719450,1997-09-25,6800.0,セガサターン,800.0,セガ
M747763,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M741645,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M719449,1997-09-25,4800.0,セガサターン,800.0,セガ
M750913,1997-09-25,5800.0,セガサターン,800.0,セガ
M719448,1997-09-25,5800.0,セガサターン,800.0,セガ
M725128,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M758622,1997-09-25,5800.0,セガサターン,800.0,セガ
M725130,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M725131,1997-09-25,6800.0,プレイステーション,800.0,ソニー
M747000,1997-09-25,4800.0,セガサターン,800.0,セガ
M761400,1997-09-25,2980.0,ゲームボーイ,980.0,任天堂
M749728,1997-09-25,6800.0,セガサターン,800.0,セガ
M760557,1997-09-25,6800.0,セガサターン,800.0,セガ
M725129,1997-09-25,5800.0,プレイステーション,800.0,ソニー
M745068,1997-09-25,6800.0,プレイステーション,800.0,ソニー
M759300,1997-09-26,2980.0,ゲームボーイ,980.0,任天堂
M761401,1997-09-26,2480.0,ゲームボーイ,480.0,任天堂
M749014,1997-09-26,2980.0,ゲームボーイ,980.0,任天堂
M746411,1997-09-26,3500.0,ゲームボーイ,500.0,任天堂
M734602,1997-09-26,2980.0,ゲームボーイ,980.0,任天堂
M725124,1997-09-26,6980.0,NINTENDO64,980.0,任天堂
M755265,1997-09-26,2980.0,ゲームボーイ,980.0,任天堂
M733901,1997-09-26,2980.0,ゲームボーイ,980.0,任天堂
M725123,1997-09-27,3000.0,ゲームボーイ,0.0,任天堂
M761385,1997-10-01,2480.0,ゲームボーイ,480.0,任天堂
M761374,1997-10-01,2000.0,ゲームボーイ,0.0,任天堂
M748670,1997-10-02,5800.0,プレイステーション,800.0,ソニー
M725120,1997-10-02,3500.0,プレイステーション,500.0,ソニー
M725119,1997-10-02,5200.0,プレイステーション,200.0,ソニー
M766356,1997-10-02,7800.0,セガサターン,800.0,セガ
M747269,1997-10-02,6800.0,セガサターン,800.0,セガ
M734365,1997-10-02,6800.0,プレイステーション,800.0,ソニー
M748872,1997-10-02,5800.0,セガサターン,800.0,セガ
M748871,1997-10-02,7800.0,セガサターン,800.0,セガ
M764012,1997-10-02,6800.0,プレイステーション,800.0,ソニー
M725118,1997-10-02,5800.0,プレイステーション,800.0,ソニー
M725121,1997-10-02,6800.0,プレイステーション,800.0,ソニー
M750239,1997-10-09,5800.0,プレイステーション,800.0,ソニー
M738175,1997-10-09,4800.0,プレイステーション,800.0,ソニー
M719444,1997-10-09,5800.0,セガサターン,800.0,セガ
M719446,1997-10-09,5800.0,セガサターン,800.0,セガ
M751778,1997-10-09,5800.0,セガサターン,800.0,セガ
M725117,1997-10-09,6200.0,プレイステーション,200.0,ソニー
M725116,1997-10-09,4800.0,プレイステーション,800.0,ソニー
M751683,1997-10-09,5800.0,セガサターン,800.0,セガ
M747872,1997-10-09,6800.0,セガサターン,800.0,セガ
M725115,1997-10-09,5800.0,プレイステーション,800.0,ソニー
M750951,1997-10-16,6800.0,セガサターン,800.0,セガ
M749630,1997-10-16,3980.0,ゲームボーイ,980.0,任天堂
M725112,1997-10-16,5500.0,プレイステーション,500.0,ソニー
M763852,1997-10-16,5800.0,プレイステーション,800.0,ソニー
M725113,1997-10-16,5700.0,プレイステーション,700.0,ソニー
M725114,1997-10-16,5800.0,プレイステーション,800.0,ソニー
M725111,1997-10-17,4286.0,ゲームボーイ,286.0,任天堂
M725110,1997-10-23,5800.0,プレイステーション,800.0,ソニー
M755834,1997-10-23,5800.0,プレイステーション,800.0,ソニー
M725108,1997-10-23,5800.0,プレイステーション,800.0,ソニー
M725109,1997-10-23,5800.0,プレイステーション,800.0,ソニー
M750091,1997-10-23,5800.0,プレイステーション,800.0,ソニー
M757079,1997-10-23,7800.0,プレイステーション,800.0,ソニー
M719443,1997-10-23,5800.0,セガサターン,800.0,セガ
M738342,1997-10-23,6800.0,プレイステーション,800.0,ソニー
M719442,1997-10-23,5800.0,セガサターン,800.0,セガ
M719441,1997-10-23,5800.0,セガサターン,800.0,セガ
M740048,1997-10-24,6980.0,NINTENDO64,980.0,任天堂
M763827,1997-10-30,5800.0,プレイステーション,800.0,ソニー
M739882,1997-10-30,1980.0,セガサターン,980.0,セガ
M763826,1997-10-30,9800.0,プレイステーション,800.0,ソニー
M725106,1997-10-30,5200.0,プレイステーション,200.0,ソニー
M752908,1997-10-30,5800.0,プレイステーション,800.0,ソニー
M725107,1997-10-30,5800.0,プレイステーション,800.0,ソニー
M719438,1997-10-30,4800.0,セガサターン,800.0,セガ
M757307,1997-10-30,5800.0,セガサターン,800.0,セガ
M719439,1997-10-30,5800.0,セガサターン,800.0,セガ
M734456,1997-10-30,5800.0,プレイステーション,800.0,ソニー
M719440,1997-10-30,5800.0,セガサターン,800.0,セガ
M761378,1997-10-31,2480.0,ゲームボーイ,480.0,任天堂
M761377,1997-10-31,2980.0,ゲームボーイ,980.0,任天堂
M763801,1997-11-06,6800.0,セガサターン,800.0,セガ
M725101,1997-11-06,4800.0,プレイステーション,800.0,ソニー
M725102,1997-11-06,5800.0,プレイステーション,800.0,ソニー
M725103,1997-11-06,5800.0,プレイステーション,800.0,ソニー
M725100,1997-11-06,4800.0,プレイステーション,800.0,ソニー
M725099,1997-11-06,5800.0,プレイステーション,800.0,ソニー
M739883,1997-11-07,1980.0,プレイステーション,980.0,ソニー
M719437,1997-11-13,6800.0,セガサターン,800.0,セガ
M725097,1997-11-13,6800.0,プレイステーション,800.0,ソニー
M751177,1997-11-13,6800.0,セガサターン,800.0,セガ
M737499,1997-11-13,5800.0,プレイステーション,800.0,ソニー
M725084,1997-11-20,6800.0,プレイステーション,800.0,ソニー
M725083,1997-11-20,4800.0,プレイステーション,800.0,ソニー
M755895,1997-11-20,2800.0,セガサターン,800.0,セガ
M725086,1997-11-20,5800.0,プレイステーション,800.0,ソニー
M763109,1997-11-20,9800.0,プレイステーション,800.0,ソニー
M753213,1997-11-20,6800.0,セガサターン,800.0,セガ
M725087,1997-11-20,5800.0,プレイステーション,800.0,ソニー
M725088,1997-11-20,6300.0,プレイステーション,300.0,ソニー
M763113,1997-11-20,5800.0,セガサターン,800.0,セガ
M725085,1997-11-20,4800.0,プレイステーション,800.0,ソニー
M761740,1997-11-20,5800.0,プレイステーション,800.0,ソニー
M734731,1997-11-20,2800.0,プレイステーション,800.0,ソニー
M753212,1997-11-20,7800.0,セガサターン,800.0,セガ
M761729,1997-11-20,8800.0,セガサターン,800.0,セガ
M734639,1997-11-20,9800.0,セガサターン,800.0,セガ
M734733,1997-11-20,7800.0,セガサターン,800.0,セガ
M734760,1997-11-20,6800.0,プレイステーション,800.0,ソニー
M734764,1997-11-20,6800.0,セガサターン,800.0,セガ
M725089,1997-11-20,5800.0,プレイステーション,800.0,ソニー
M761665,1997-11-20,7800.0,プレイステーション,800.0,ソニー
M734789,1997-11-20,9800.0,プレイステーション,800.0,ソニー
M734635,1997-11-20,9800.0,プレイステーション,800.0,ソニー
M755018,1997-11-20,2800.0,セガサターン,800.0,セガ
M752646,1997-11-20,6800.0,セガサターン,800.0,セガ
M761664,1997-11-20,8800.0,プレイステーション,800.0,ソニー
M760560,1997-11-20,2800.0,セガサターン,800.0,セガ
M719432,1997-11-20,2800.0,セガサターン,800.0,セガ
M734792,1997-11-20,9800.0,セガサターン,800.0,セガ
M761734,1997-11-20,7800.0,セガサターン,800.0,セガ
M719433,1997-11-20,5800.0,セガサターン,800.0,セガ
M725091,1997-11-20,2800.0,プレイステーション,800.0,ソニー
M725092,1997-11-20,5800.0,プレイステーション,800.0,ソニー
M745217,1997-11-20,7800.0,プレイステーション,800.0,ソニー
M745219,1997-11-20,7800.0,セガサターン,800.0,セガ
M725093,1997-11-20,5800.0,プレイステーション,800.0,ソニー
