ceid,cename,ccid,miid,page_start,page_end,pages,page_start_position,two_colored,four_colored,miname,mcid,mcname,date,price,ccname
CE63588,其之二百二十八一騎討ち!!,C87667,M543843,13.0,31.0,19.0,0.0316301703163017,True,True,週刊少年ジャンプ 1989年 表示号数28,C119459,週刊少年ジャンプ,1989-06-26,180.0,DRAGON　BALL
CE63611,其之二百二十七 動きはじめた帝王!!,C87667,M543844,81.0,95.0,15.0,0.199017199017199,False,False,週刊少年ジャンプ 1989年 表示号数27,C119459,週刊少年ジャンプ,1989-06-19,180.0,DRAGON　BALL
CE62226,其之二百二十六界王拳の謎,C87667,M543774,59.0,73.0,15.0,0.1414868105515587,False,False,週刊少年ジャンプ 1989年 表示号数26,C119459,週刊少年ジャンプ,1989-06-12,180.0,DRAGON　BALL
CE63645,其之二百十五ナッパ手も足も出ず!!,C87667,M543846,75.0,89.0,15.0,0.1798561151079136,False,False,週刊少年ジャンプ 1989年 表示号数25,C119459,週刊少年ジャンプ,1989-06-05,180.0,DRAGON　BALL
CE63665,其之二百二十四 孫悟空の静かな怒り,C87667,M543847,85.0,99.0,15.0,0.2068126520681265,False,False,週刊少年ジャンプ 1989年 表示号数24,C119459,週刊少年ジャンプ,1989-05-29,180.0,DRAGON　BALL
CE63685,其之二百二十三 ピッコロと悟飯,C87667,M543848,77.0,91.0,15.0,0.1820330969267139,False,False,週刊少年ジャンプ 1989年 表示号数23,C119459,週刊少年ジャンプ,1989-05-22,180.0,DRAGON　BALL
CE63704,其之二百二十二 孫悟空 大接近!!,C87667,M543849,47.0,61.0,15.0,0.1127098321342925,False,False,週刊少年ジャンプ 1989年 表示号数22,C119459,週刊少年ジャンプ,1989-05-15,180.0,DRAGON　BALL
CE63726,其之二百十一 窮鼠 猫を咬む,C87667,M543850,83.0,97.0,15.0,0.1962174940898345,False,False,週刊少年ジャンプ 1989年 表示号数21,C119459,週刊少年ジャンプ,1989-05-08,180.0,DRAGON　BALL
CE63746,其之二百二十 わずかな光,C87667,M543851,83.0,97.0,15.0,0.1952941176470588,False,False,週刊少年ジャンプ 1989年 表示号数20,C119459,週刊少年ジャンプ,1989-05-01,180.0,DRAGON　BALL
CE63766,其之二百十九 3時間,C87667,M543852,93.0,107.0,15.0,0.2219570405727923,False,False,週刊少年ジャンプ 1989年 表示号数19,C119459,週刊少年ジャンプ,1989-04-24,180.0,DRAGON　BALL
CE63786,其之二百十八 最後の気功砲,C87667,M543853,83.0,97.0,15.0,0.1962174940898345,False,False,週刊少年ジャンプ 1989年 表示号数18,C119459,週刊少年ジャンプ,1989-04-17,180.0,DRAGON　BALL
CE63808,其之二百十七 いそげ!孫悟空,C87667,M543854,121.0,135.0,15.0,0.3047858942065491,False,False,週刊少年ジャンプ 1989年 表示号数17,C119459,週刊少年ジャンプ,1989-04-10,180.0,DRAGON　BALL
CE63827,其之二百十六 怯える戦士たち,C87667,M543856,109.0,123.0,15.0,0.2816537467700258,False,False,週刊少年ジャンプ 1989年 表示号数16,C119459,週刊少年ジャンプ,1989-04-03,170.0,DRAGON　BALL
CE63847,其之二百十五 ヤムチャの予感,C87667,M543857,119.0,133.0,15.0,0.2997481108312342,False,False,週刊少年ジャンプ 1989年 表示号数15,C119459,週刊少年ジャンプ,1989-03-27,170.0,DRAGON　BALL
CE63863,其之二百十四ベジータのゲーム,C87667,M543858,45.0,59.0,15.0,0.1162790697674418,False,False,週刊少年ジャンプ 1989年 表示号数14,C119459,週刊少年ジャンプ,1989-03-20,170.0,DRAGON　BALL
CE63883,其之二百十三 サイヤ人来たる!!,C87667,M543859,89.0,103.0,15.0,0.2124105011933174,False,False,週刊少年ジャンプ 1989年 表示号数13,C119459,週刊少年ジャンプ,1989-03-13,180.0,DRAGON　BALL
CE63903,其之二百十二サイヤ人迫る!!,C87667,M543860,59.0,73.0,15.0,0.1532467532467532,False,False,週刊少年ジャンプ 1989年 表示号数12,C119459,週刊少年ジャンプ,1989-03-06,170.0,DRAGON　BALL
CE63922,其之二百十一 界王さまと、がんばる死人 孫悟空!,C87667,M543861,69.0,83.0,15.0,0.1746835443037974,False,False,週刊少年ジャンプ 1989年 表示号数11,C119459,週刊少年ジャンプ,1989-02-27,170.0,DRAGON　BALL
CE63942,其之二百十 親子二代の荒修行,C87667,M543862,83.0,97.0,15.0,0.2155844155844155,False,False,週刊少年ジャンプ 1989年 表示号数10,C119459,週刊少年ジャンプ,1989-02-20,170.0,DRAGON　BALL
CE63961,其之二百九それぞれの1年間,C87667,M543863,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1989年 表示号数9,C119459,週刊少年ジャンプ,1989-02-13,170.0,DRAGON　BALL
CE63979,其之二百八 満月の出来ごと,C87667,M543864,57.0,71.0,15.0,0.148051948051948,False,False,週刊少年ジャンプ 1989年 表示号数8,C119459,週刊少年ジャンプ,1989-02-06,170.0,DRAGON　BALL
CE63998,其之二百七 なげく孫悟飯,C87667,M543865,65.0,79.0,15.0,0.1662404092071611,False,False,週刊少年ジャンプ 1989年 表示号数7,C119459,週刊少年ジャンプ,1989-01-29,170.0,DRAGON　BALL
CE64017,其之二百六 孫悟飯とピッコロ大魔王,C87667,M543866,73.0,87.0,15.0,0.167816091954023,False,False,週刊少年ジャンプ 1989年 表示号数5,C119459,週刊少年ジャンプ,1989-01-22,190.0,DRAGON　BALL
CE64035,其之二百五 あの世でファイト!!,C87667,M543867,23.0,37.0,15.0,0.0551558752997601,True,True,週刊少年ジャンプ 1989年 表示号数3,C119459,週刊少年ジャンプ,1989-01-15,190.0,DRAGON　BALL
CE64058,其之二百四 さよなら孫悟空,C87667,M543868,95.0,109.0,15.0,0.2345679012345679,False,False,週刊少年ジャンプ 1989年 表示号数1,C119459,週刊少年ジャンプ,1989-01-07,180.0,DRAGON　BALL
CE64077,其二百三 孫悟空 最後の手段!!,C87667,M543869,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数53,C119459,週刊少年ジャンプ,1988-12-12,170.0,DRAGON　BALL
CE64094,其之二百ニ 魔貫光殺砲,C87667,M543870,81.0,95.0,15.0,0.1905882352941176,False,False,週刊少年ジャンプ 1988年 表示号数52,C119459,週刊少年ジャンプ,1988-12-05,180.0,DRAGON　BALL
CE64113,其之二百一 ピッコロの切り札,C87667,M543871,43.0,57.0,15.0,0.1116883116883116,False,False,週刊少年ジャンプ 1988年 表示号数51,C119459,週刊少年ジャンプ,1988-11-28,170.0,DRAGON　BALL
CE64134,其之二百 かつてない恐怖,C87667,M543872,69.0,83.0,15.0,0.1746835443037974,False,False,週刊少年ジャンプ 1988年 表示号数50,C119459,週刊少年ジャンプ,1988-11-21,170.0,DRAGON　BALL
CE64154,其之百九十九 ラディッツとの対決,C87667,M543873,65.0,79.0,15.0,0.1688311688311688,False,False,週刊少年ジャンプ 1988年 表示号数49,C119459,週刊少年ジャンプ,1988-11-14,170.0,DRAGON　BALL
CE64173,其之百九十八 共通の大敵,C87667,M543874,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数48,C119459,週刊少年ジャンプ,1988-11-07,170.0,DRAGON　BALL
CE64190,其之百九十七 孫悟空の過去!!,C87667,M543875,65.0,79.0,15.0,0.1536643026004728,False,False,週刊少年ジャンプ 1988年 表示号数47,C119459,週刊少年ジャンプ,1988-10-31,180.0,DRAGON　BALL
CE64207,其之百九十六 カカロット,C87667,M543876,13.0,32.0,20.0,0.032258064516129,True,True,週刊少年ジャンプ 1988年 表示号数46,C119459,週刊少年ジャンプ,1988-10-24,170.0,DRAGON　BALL
CE64229,其之百九十五 謎の異星人戦士,C87667,M543877,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数45,C119459,週刊少年ジャンプ,1988-10-17,170.0,DRAGON　BALL
CE64248,其之百九十四 ドラゴンボールの贈りもの,C87667,M543878,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数44,C119459,週刊少年ジャンプ,1988-10-10,170.0,DRAGON　BALL
CE64320,其之百九十三 天下一武道会の頂点!!,C87667,M543882,53.0,67.0,15.0,0.1264916467780429,False,False,週刊少年ジャンプ 1988年 表示号数43,C119459,週刊少年ジャンプ,1988-10-03,180.0,DRAGON　BALL
CE64340,其之百九十二 万事休す!!,C87667,M543883,85.0,99.0,15.0,0.2151898734177215,False,False,週刊少年ジャンプ 1988年 表示号数42,C119459,週刊少年ジャンプ,1988-09-26,170.0,DRAGON　BALL
CE64359,其之百九十一 10カウント,C87667,M543884,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数41,C119459,週刊少年ジャンプ,1988-09-19,170.0,DRAGON　BALL
CE64377,其之百九十 ふんばれ!!孫悟空,C87667,M543885,59.0,73.0,15.0,0.1532467532467532,False,False,週刊少年ジャンプ 1988年 表示号数40,C119459,週刊少年ジャンプ,1988-09-12,170.0,DRAGON　BALL
CE64396,其之百八十九 大魔王 最後の賭け!!,C87667,M543886,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数39,C119459,週刊少年ジャンプ,1988-09-05,170.0,DRAGON　BALL
CE64415,其之百八十八 孫悟空の試合,C87667,M543887,63.0,77.0,15.0,0.148235294117647,False,False,週刊少年ジャンプ 1988年 表示号数38,C119459,週刊少年ジャンプ,1988-08-29,180.0,DRAGON　BALL
CE64433,其之百三十七 ピッコロ大魔王 超巨身術,C87667,M543888,19.0,38.0,20.0,0.0473815461346633,True,True,週刊少年ジャンプ 1988年 表示号数37,C119459,週刊少年ジャンプ,1988-08-22,170.0,DRAGON　BALL
CE64453,其百八十六 武道会場騒然!!,C87667,M543889,49.0,63.0,15.0,0.1253196930946291,False,False,週刊少年ジャンプ 1988年 表示号数36,C119459,週刊少年ジャンプ,1988-08-15,170.0,DRAGON　BALL
CE64472,其之百八十五 超かめはめ波,C87667,M543890,53.0,67.0,15.0,0.1376623376623376,False,False,週刊少年ジャンプ 1988年 表示号数35,C119459,週刊少年ジャンプ,1988-08-08,170.0,DRAGON　BALL
CE64492,其之百八十四 両者 真剣勝負,C87667,M543891,53.0,67.0,15.0,0.1376623376623376,False,False,週刊少年ジャンプ 1988年 表示号数34,C119459,週刊少年ジャンプ,1988-08-01,170.0,DRAGON　BALL
CE64513,其之百八十三 小手調べ,C87667,M543892,85.0,99.0,15.0,0.2151898734177215,False,False,週刊少年ジャンプ 1988年 表示号数33,C119459,週刊少年ジャンプ,1988-07-25,170.0,DRAGON　BALL
CE64531,其之百八十ニ 因縁の対決!悟空対ピッコロ,C87667,M543893,65.0,79.0,15.0,0.1597051597051597,False,False,週刊少年ジャンプ 1988年 表示号数32,C119459,週刊少年ジャンプ,1988-07-18,180.0,DRAGON　BALL
CE64550,其之百八十一 神の誤算,C87667,M543894,65.0,79.0,15.0,0.1662404092071611,False,False,週刊少年ジャンプ 1988年 表示号数31,C119459,週刊少年ジャンプ,1988-07-11,170.0,DRAGON　BALL
CE64569,其之百八十 ピッコロ大魔王 対 神様,C87667,M543895,75.0,89.0,15.0,0.1948051948051948,False,False,週刊少年ジャンプ 1988年 表示号数30,C119459,週刊少年ジャンプ,1988-07-04,170.0,DRAGON　BALL
CE64589,其之百七十九 ふたつの弱点,C87667,M543896,85.0,99.0,15.0,0.2151898734177215,False,False,週刊少年ジャンプ 1988年 表示号数29,C119459,週刊少年ジャンプ,1988-06-27,170.0,DRAGON　BALL
CE64605,其之百七十八 天津飯自信の必殺技!,C87667,M543897,3.0,22.0,20.0,0.0074812967581047,True,True,週刊少年ジャンプ 1988年 表示号数28,C119459,週刊少年ジャンプ,1988-06-20,180.0,DRAGON　BALL
CE64627,其之百七十七スピード,C87667,M543898,67.0,81.0,15.0,0.185595567867036,False,False,週刊少年ジャンプ 1988年 表示号数27,C119459,週刊少年ジャンプ,1988-06-13,170.0,DRAGON　BALL
CE64645,其之百七十六 孫悟空VS天津飯,C87667,M543899,81.0,95.0,15.0,0.2256267409470752,False,False,週刊少年ジャンプ 1988年 表示号数26,C119459,週刊少年ジャンプ,1988-06-06,170.0,DRAGON　BALL
CE64661,其之百七十五 シェン,C87667,M543900,43.0,57.0,15.0,0.1165311653116531,False,False,週刊少年ジャンプ 1988年 表示号数25,C119459,週刊少年ジャンプ,1988-05-30,170.0,DRAGON　BALL
CE64679,其之百七十四 ヤムチャ対シェン,C87667,M543901,43.0,57.0,15.0,0.1165311653116531,False,False,週刊少年ジャンプ 1988年 表示号数24,C119459,週刊少年ジャンプ,1988-05-23,170.0,DRAGON　BALL
CE64698,其之百七十三クリリン対マジュニア勝負決す!!,C87667,M543902,75.0,89.0,15.0,0.2032520325203252,False,False,週刊少年ジャンプ 1988年 表示号数23,C119459,週刊少年ジャンプ,1988-05-16,170.0,DRAGON　BALL
CE64715,其之百七十ニ クリリン対マジュニア,C87667,M543903,45.0,59.0,15.0,0.1212938005390835,False,False,週刊少年ジャンプ 1988年 表示号数22,C119459,週刊少年ジャンプ,1988-05-09,170.0,DRAGON　BALL
CE64735,其之百七十一 孫悟空の結婚,C87667,M543904,89.0,103.0,15.0,0.2438356164383561,False,False,週刊少年ジャンプ 1988年 表示号数21,C119459,週刊少年ジャンプ,1988-05-02,170.0,DRAGON　BALL
CE64753,其之百七十 殺し屋 桃白白のあがき,C87667,M543905,61.0,75.0,15.0,0.1644204851752021,False,False,週刊少年ジャンプ 1988年 表示号数20,C119459,週刊少年ジャンプ,1988-04-25,170.0,DRAGON　BALL
CE64771,其之百六十九 天津飯と桃白白,C87667,M543906,77.0,91.0,15.0,0.2075471698113207,False,False,週刊少年ジャンプ 1988年 表示号数19,C119459,週刊少年ジャンプ,1988-04-18,170.0,DRAGON　BALL
CE64789,其之百六十八 8勝者 決定す!!,C87667,M543907,61.0,75.0,15.0,0.1506172839506173,False,False,週刊少年ジャンプ 1988年 表示号数18,C119459,週刊少年ジャンプ,1988-04-11,180.0,DRAGON　BALL
CE64808,其之百六十七 波乱の天下一武道会,C87667,M543908,61.0,75.0,15.0,0.1644204851752021,False,False,週刊少年ジャンプ 1988年 表示号数17,C119459,週刊少年ジャンプ,1988-04-04,170.0,DRAGON　BALL
CE64825,其之百六十六 それぞれの再会,C87667,M543909,71.0,85.0,15.0,0.1913746630727762,False,False,週刊少年ジャンプ 1988年 表示号数16,C119459,週刊少年ジャンプ,1988-03-28,170.0,DRAGON　BALL
CE64843,其之百六十五 神龍【シェンロン】復活!!,C87667,M543910,51.0,65.0,15.0,0.1412742382271468,False,False,週刊少年ジャンプ 1988年 表示号数15,C119459,週刊少年ジャンプ,1988-03-21,170.0,DRAGON　BALL
CE64863,其之百六十四 神様登場,C87667,M543911,115.0,129.0,15.0,0.3185595567867036,False,False,週刊少年ジャンプ 1988年 表示号数14,C119459,週刊少年ジャンプ,1988-03-14,170.0,DRAGON　BALL
CE64877,其之百六十三 神殿,C87667,M543912,11.0,30.0,20.0,0.0284237726098191,True,True,週刊少年ジャンプ 1988年 表示号数13,C119459,週刊少年ジャンプ,1988-03-07,180.0,DRAGON　BALL
CE64267,其之百六十ニ 如意棒の秘密,C87667,M543879,81.0,95.0,15.0,0.2256267409470752,False,False,週刊少年ジャンプ 1988年 表示号数12,C119459,週刊少年ジャンプ,1988-02-29,170.0,DRAGON　BALL
CE64285,其之百六十一 孫悟空 勝つ!!,C87667,M543880,85.0,99.0,15.0,0.234159779614325,False,False,週刊少年ジャンプ 1988年 表示号数11,C119459,週刊少年ジャンプ,1988-02-22,170.0,DRAGON　BALL
CE64303,其之百六十 孫悟空 最後の賭け!!,C87667,M543881,75.0,89.0,15.0,0.2032520325203252,False,False,週刊少年ジャンプ 1988年 表示号数10,C119459,週刊少年ジャンプ,1988-02-15,170.0,DRAGON　BALL
CE64898,其之百五十九 荒野の大格闘!!,C87667,M543913,75.0,89.0,15.0,0.2032520325203252,False,False,週刊少年ジャンプ 1988年 表示号数9,C119459,週刊少年ジャンプ,1988-02-08,170.0,DRAGON　BALL
CE64915,其之百五十八 孫悟空 最大の危機!!,C87667,M543914,59.0,73.0,15.0,0.1598915989159891,False,False,週刊少年ジャンプ 1988年 表示号数8,C119459,週刊少年ジャンプ,1988-02-01,170.0,DRAGON　BALL
CE64934,其乃百五十七 不死身の決戦!!,C87667,M543915,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1988年 表示号数7,C119459,週刊少年ジャンプ,1988-01-29,170.0,DRAGON　BALL
CE64952,其の百五十六 怒る!!,C87667,M543916,91.0,105.0,15.0,0.2171837708830549,False,False,週刊少年ジャンプ 1988年 表示号数6,C119459,週刊少年ジャンプ,1988-01-22,190.0,DRAGON　BALL
CE64968,其之百五十五 孫悟空の逆襲,C87667,M543917,21.0,46.0,26.0,0.0501193317422434,True,True,週刊少年ジャンプ 1988年 表示号数5,C119459,週刊少年ジャンプ,1988-01-15,190.0,DRAGON　BALL
CE64990,其之百五十四 天津飯の誤算,C87667,M543918,89.0,103.0,15.0,0.2360742705570291,False,False,週刊少年ジャンプ 1988年 表示号数3,C119459,週刊少年ジャンプ,1988-01-08,180.0,DRAGON　BALL
CE65007,其之百五十三 天津飯の決意!!,C87667,M543919,49.0,62.0,14.0,0.1361111111111111,False,False,週刊少年ジャンプ 1988年 表示号数1,C119459,週刊少年ジャンプ,1988-01-01,170.0,DRAGON　BALL
CE65025,其之百五十二 孫悟空 ついに発進!!!!,C87667,M543921,43.0,57.0,15.0,0.1165311653116531,False,False,週刊少年ジャンプ 1987年 表示号数52,C119459,週刊少年ジャンプ,1987-12-07,170.0,DRAGON　BALL
CE65045,其百五十一 超神水!!!,C87667,M543922,75.0,89.0,15.0,0.2032520325203252,False,False,週刊少年ジャンプ 1987年 表示号数51,C119459,週刊少年ジャンプ,1987-11-30,170.0,DRAGON　BALL
CE65063,其之百五十 カリン様も なやむ!,C87667,M543923,75.0,89.0,15.0,0.2032520325203252,False,False,週刊少年ジャンプ 1987年 表示号数50,C119459,週刊少年ジャンプ,1987-11-23,170.0,DRAGON　BALL
CE65078,其之百四十九 世界征服,C87667,M543924,9.0,24.0,16.0,0.024390243902439,True,True,週刊少年ジャンプ 1987年 表示号数49,C119459,週刊少年ジャンプ,1987-11-16,170.0,DRAGON　BALL
CE65099,其之百四十八 カリン様に会え!!,C87667,M543925,65.0,79.0,15.0,0.1761517615176151,False,False,週刊少年ジャンプ 1987年 表示号数48,C119459,週刊少年ジャンプ,1987-11-09,170.0,DRAGON　BALL
CE65117,其の百四十七 若返るか!?ピッコロ大魔王,C87667,M543926,71.0,85.0,15.0,0.1924119241192411,False,False,週刊少年ジャンプ 1987年 表示号数47,C119459,週刊少年ジャンプ,1987-11-02,170.0,DRAGON　BALL
CE65135,其之百四十六 亀仙人 最後の魔封波!!,C87667,M543927,87.0,101.0,15.0,0.2383561643835616,False,False,週刊少年ジャンプ 1987年 表示号数46,C119459,週刊少年ジャンプ,1987-10-26,170.0,DRAGON　BALL
CE65153,其之百四十五 武天老師の決心,C87667,M543928,69.0,83.0,15.0,0.1932773109243697,False,False,週刊少年ジャンプ 1987年 表示号数45,C119459,週刊少年ジャンプ,1987-10-19,170.0,DRAGON　BALL
CE65171,其之百四十四 孫悟空 完敗!!,C87667,M543929,61.0,75.0,15.0,0.1708683473389355,False,False,週刊少年ジャンプ 1987年 表示号数44,C119459,週刊少年ジャンプ,1987-10-12,170.0,DRAGON　BALL
CE65190,其之百四十三 孫悟空 対 ピッコロ大魔王,C87667,M543930,111.0,125.0,15.0,0.3109243697478991,False,False,週刊少年ジャンプ 1987年 表示号数43,C119459,週刊少年ジャンプ,1987-10-05,170.0,DRAGON　BALL
CE65205,其之百四十二 ピッコロ大魔王 降り立つ!!,C87667,M543931,64.0,78.0,15.0,0.1792717086834734,False,False,週刊少年ジャンプ 1987年 表示号数42,C119459,週刊少年ジャンプ,1987-09-28,170.0,DRAGON　BALL
CE65223,其之百四十一 孫悟空 爆発!!,C87667,M543932,81.0,95.0,15.0,0.2256267409470752,False,False,週刊少年ジャンプ 1987年 表示号数41,C119459,週刊少年ジャンプ,1987-09-21,170.0,DRAGON　BALL
CE65240,其之百四十 タンバリンがやってくる!,C87667,M543933,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1987年 表示号数40,C119459,週刊少年ジャンプ,1987-09-14,170.0,DRAGON　BALL
CE65257,其之百三十九 ヤジロベーの獲物,C87667,M543934,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1987年 表示号数39,C119459,週刊少年ジャンプ,1987-09-07,170.0,DRAGON　BALL
CE65275,其之百三十八 ボールを持った妙なやつ,C87667,M543935,93.0,107.0,15.0,0.2506738544474393,False,False,週刊少年ジャンプ 1987年 表示号数38,C119459,週刊少年ジャンプ,1987-08-31,170.0,DRAGON　BALL
CE65292,其之百三十七 よみがえれ孫悟空!,C87667,M543936,77.0,91.0,15.0,0.1939546599496221,False,False,週刊少年ジャンプ 1987年 表示号数37,C119459,週刊少年ジャンプ,1987-08-24,180.0,DRAGON　BALL
CE65310,其之百三十六 ピッコロ大魔王の恐怖!,C87667,M543937,81.0,95.0,15.0,0.2256267409470752,False,False,週刊少年ジャンプ 1987年 表示号数36,C119459,週刊少年ジャンプ,1987-08-17,170.0,DRAGON　BALL
CE65327,其之百三十五 クリリンの死 そして恐ろしき陰謀,C87667,M543938,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1987年 表示号数35,C119459,週刊少年ジャンプ,1987-08-10,170.0,DRAGON　BALL
CE65342,其之百三十四 武道会終了!そして・・・,C87667,M543939,61.0,76.0,16.0,0.1568123393316195,True,False,週刊少年ジャンプ 1987年 表示号数34,C119459,週刊少年ジャンプ,1987-08-03,180.0,DRAGON　BALL
CE65360,其之百三十三 両者 最後の戦術!!,C87667,M543940,75.0,89.0,15.0,0.2100840336134453,False,False,週刊少年ジャンプ 1987年 表示号数33,C119459,週刊少年ジャンプ,1987-07-27,170.0,DRAGON　BALL
CE65376,其之百三十ニ 鶴仙人の怨念 気功法!!,C87667,M543941,63.0,77.0,15.0,0.1764705882352941,False,False,週刊少年ジャンプ 1987年 表示号数32,C119459,週刊少年ジャンプ,1987-07-20,170.0,DRAGON　BALL
CE65392,其之百三十一 天津飯、苦悩!,C87667,M543942,57.0,71.0,15.0,0.1544715447154471,False,False,週刊少年ジャンプ 1987年 表示号数31,C119459,週刊少年ジャンプ,1987-07-13,170.0,DRAGON　BALL
CE65408,No.130 天津飯あせる!,C87667,M543943,9.0,28.0,20.0,0.0250696378830083,True,True,週刊少年ジャンプ 1987年 表示号数30,C119459,週刊少年ジャンプ,1987-07-06,170.0,DRAGON　BALL
CE65428,其之百二十九 排球拳と戦闘パワー,C87667,M543944,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1987年 表示号数29,C119459,週刊少年ジャンプ,1987-06-29,170.0,DRAGON　BALL
CE65446,其之百二十八 天下一のスーパーバトル!!,C87667,M543945,87.0,101.0,15.0,0.2383561643835616,False,False,週刊少年ジャンプ 1987年 表示号数28,C119459,週刊少年ジャンプ,1987-06-22,170.0,DRAGON　BALL
CE65462,其之百二十七 クリリンの作戦、悟空の作戦,C87667,M543946,63.0,77.0,15.0,0.1764705882352941,False,False,週刊少年ジャンプ 1987年 表示号数27,C119459,週刊少年ジャンプ,1987-06-15,170.0,DRAGON　BALL
CE65480,其之百二十六 孫悟空 強し!!,C87667,M543947,81.0,95.0,15.0,0.2256267409470752,False,False,週刊少年ジャンプ 1987年 表示号数26,C119459,週刊少年ジャンプ,1987-06-08,170.0,DRAGON　BALL
CE65497,其之百二十五 孫悟空 対 クリリン!!,C87667,M543948,75.0,89.0,15.0,0.1870324189526184,False,False,週刊少年ジャンプ 1987年 表示号数25,C119459,週刊少年ジャンプ,1987-06-01,180.0,DRAGON　BALL
CE65514,其之百二十四 若き天津飯,C87667,M543949,64.0,78.0,15.0,0.180281690140845,False,False,週刊少年ジャンプ 1987年 表示号数24,C119459,週刊少年ジャンプ,1987-05-25,170.0,DRAGON　BALL
CE65531,其之百二十三 実力伯仲!!,C87667,M543950,65.0,78.0,14.0,0.1820728291316526,False,False,週刊少年ジャンプ 1987年 表示号数23,C119459,週刊少年ジャンプ,1987-05-18,170.0,DRAGON　BALL
CE65548,其之百二十ニ 孫悟空参上!!!,C87667,M543951,66.0,80.0,15.0,0.1838440111420612,False,False,週刊少年ジャンプ 1987年 表示号数22,C119459,週刊少年ジャンプ,1987-05-11,170.0,DRAGON　BALL
CE65563,其之百二十 クリリンの大作戦,C87667,M543952,8.0,29.0,22.0,0.0221606648199446,True,True,週刊少年ジャンプ 1987年 表示号数21,C119459,週刊少年ジャンプ,1987-05-04,170.0,DRAGON　BALL
CE65583,其之百十九 なんとどどん波,C87667,M543953,89.0,103.0,15.0,0.2425068119891008,False,False,週刊少年ジャンプ 1987年 表示号数20,C119459,週刊少年ジャンプ,1987-04-27,170.0,DRAGON　BALL
CE65601,其之百十八 満月の恨み,C87667,M543954,125.0,139.0,15.0,0.3101736972704714,False,False,週刊少年ジャンプ 1987年 表示号数19,C119459,週刊少年ジャンプ,1987-04-20,180.0,DRAGON　BALL
CE65617,其之百十八 ヤムチャ破れる!!,C87667,M543955,69.0,81.0,13.0,0.1911357340720221,False,False,週刊少年ジャンプ 1987年 表示号数18,C119459,週刊少年ジャンプ,1987-04-13,170.0,DRAGON　BALL
CE65635,其之百十七 ヤムチャのかめはめ波,C87667,M543956,83.0,97.0,15.0,0.2299168975069252,False,False,週刊少年ジャンプ 1987年 表示号数17,C119459,週刊少年ジャンプ,1987-04-06,170.0,DRAGON　BALL
CE65652,其之百十六 つくられた対戦表,C87667,M543957,71.0,85.0,15.0,0.1913746630727762,False,False,週刊少年ジャンプ 1987年 表示号数16,C119459,週刊少年ジャンプ,1987-03-30,170.0,DRAGON　BALL
CE65670,其之百十五予選サバイバル その2,C87667,M543958,81.0,95.0,15.0,0.2256267409470752,False,False,週刊少年ジャンプ 1987年 表示号数15,C119459,週刊少年ジャンプ,1987-03-23,170.0,DRAGON　BALL
CE65688,其之百十四 予選サバイバル その1,C87667,M543959,113.0,127.0,15.0,0.3147632311977716,False,False,週刊少年ジャンプ 1987年 表示号数14,C119459,週刊少年ジャンプ,1987-03-16,170.0,DRAGON　BALL
CE65703,其百十三 第22回天下一武道会,C87667,M543960,69.0,83.0,15.0,0.1773778920308483,False,False,週刊少年ジャンプ 1987年 表示号数13,C119459,週刊少年ジャンプ,1987-03-09,180.0,DRAGON　BALL
CE65721,其之百十二 駆けろ!孫悟空,C87667,M543961,64.0,78.0,15.0,0.1792717086834734,False,False,週刊少年ジャンプ 1987年 表示号数12,C119459,週刊少年ジャンプ,1987-03-02,170.0,DRAGON　BALL
CE65741,其之百十一 神龍【シェンロン】再び!!,C87667,M543962,119.0,133.0,15.0,0.3278236914600551,False,False,週刊少年ジャンプ 1987年 表示号数11,C119459,週刊少年ジャンプ,1987-02-23,170.0,DRAGON　BALL
CE65753,其之百十 ピラフの大作戦!!,C87667,M543963,6.0,28.0,23.0,0.0167130919220055,True,True,週刊少年ジャンプ 1987年 表示号数10,C119459,週刊少年ジャンプ,1987-02-16,170.0,DRAGON　BALL
CE65773,其之百九 ピラフ一味の再挑戦,C87667,M543964,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1987年 表示号数9,C119459,週刊少年ジャンプ,1987-02-09,170.0,DRAGON　BALL
CE65790,其之百八 孫悟飯,C87667,M543965,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1987年 表示号数8,C119459,週刊少年ジャンプ,1987-02-02,170.0,DRAGON　BALL
