acid,acname,asid,n_ae,first_date,last_date,actid,actname,wiki_size,gender
C10888,マリア様がみてる 春,C2828,13,2004-07-04,2004-09-26,ACT04073,能登麻美子,204373.0,female
C10888,マリア様がみてる 春,C2828,13,2004-07-04,2004-09-26,ACT04424,豊口めぐみ,130318.0,female
C10888,マリア様がみてる 春,C2828,13,2004-07-04,2004-09-26,ACT04954,高橋美佳子,76778.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT05432,中田譲治,139946.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT00703,仲西環,17392.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT05726,入野自由,117204.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT06035,喜安浩平,29566.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT06134,堀秀行,50267.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT06471,小山力也,183982.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT01766,小林沙苗,99085.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT02331,斎賀みつき,120937.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT02335,新井里美,88220.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT02722,松本まりか,89215.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT02737,松来未祐,93537.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT03212,沢海陽子,51094.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT07644,河相智哉,17570.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT03266,津田匠子,18664.0,female
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT07866,田中正彦,88790.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT07934,白石稔,60080.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT08003,石井真,23520.0,male
C10890,蒼穹のファフナー Dead Aggressor,C2884,26,2004-07-05,2004-12-27,ACT04234,葛城七穂,16715.0,female
C10892,お伽草子,C2885,26,2004-07-07,2005-03-30,ACT05287,三宅健太,155933.0,male
C10892,お伽草子,C2885,26,2004-07-07,2005-03-30,ACT00790,佐久間紅美,27723.0,female
C10892,お伽草子,C2885,26,2004-07-07,2005-03-30,ACT07166,杉山大,23092.0,male
C10892,お伽草子,C2885,26,2004-07-07,2005-03-30,ACT03104,水沢史絵,27940.0,female
C10892,お伽草子,C2885,26,2004-07-07,2005-03-30,ACT03112,水田わさび,40481.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT00102,かないみか,116003.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT00276,サエキトモ,19723.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT00385,三瓶由布子,102035.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT00434,下屋則子,50272.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT01392,大原さやか,189302.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT01887,山口眞弓,19635.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT02227,後藤沙緒里,71720.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT02359,新谷良子,73259.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT03209,沢城みゆき,354094.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT03569,田村ゆかり,224325.0,female
C10894,ギャラクシーエンジェル［第4期］,C2483,13,2004-07-08,2004-09-30,ACT08390,藤原啓治,203368.0,male
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT00455,中原麻衣,170568.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT00640,井上喜久子,241858.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT00839,佐藤朱,18118.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT06633,山口勝平,171251.0,male
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT06901,平田広明,128743.0,male
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT02327,斎藤千和,200217.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT03209,沢城みゆき,354094.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT03284,浅川悠,87696.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT03341,清水愛,69620.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT03569,田村ゆかり,224325.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT08336,菅沼久義,55476.0,male
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT08507,諏訪部順一,290003.0,male
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT08521,谷山紀章,156122.0,male
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT04424,豊口めぐみ,130318.0,female
C10896,DearS,C2886,13,2004-07-04,2004-09-26,ACT04832,須藤祐実,17785.0,female
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT00102,かないみか,116003.0,female
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT00640,井上喜久子,241858.0,female
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT05891,千葉進歩,70816.0,male
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT06284,大西健晴,29982.0,male
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT06633,山口勝平,171251.0,male
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT02331,斎賀みつき,120937.0,female
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT07255,松本保典,161149.0,male
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT03195,池田昌子,62804.0,female
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT03426,潘恵子,55512.0,female
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT08153,竹本英史,76823.0,male
C10904,宇宙交響詩メーテル 銀河鉄道999 外伝,C4312,13,2004-08-06,2004-11-05,ACT08754,長嶝高士,69726.0,male
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT05726,入野自由,117204.0,male
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT01207,名塚佳織,154078.0,female
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT01981,岡本嘉子,7732.0,female
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT07082,星野充昭,102846.0,male
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT07166,杉山大,23092.0,male
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT03132,水野理紗,14759.0,female
C10908,風人物語,C2893,14,2004-08-28,2005-02-26,ACT08158,竹田雅則,31373.0,male
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT00102,かないみか,116003.0,female
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT05222,ピエール瀧,73405.0,male
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT05889,千葉翔也,82083.0,male
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT06500,小杉十郎太,122448.0,male
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT01753,小林ゆう,192664.0,female
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT06986,成田剣,86696.0,male
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT03689,真田アサミ,51070.0,female
C10910,カレーの国のコバ～ル,C2894,13,2004-09-20,2004-12-13,ACT04365,西口有香,20000.0,female
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT00247,ゆかな,123558.0,female
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT05287,三宅健太,155933.0,male
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT05842,勝杏里,56933.0,male
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT06563,小田久史,17482.0,male
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT06799,岸野幸正,28534.0,male
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT02402,早水リサ,23728.0,female
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT07547,水島大宙,69375.0,male
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT03381,渡辺明乃,78630.0,female
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT03671,相田さやか,21856.0,female
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT08090,福山潤,286760.0,male
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT03885,立野香菜子,14121.0,female
C10912,陰陽大戦記,C2895,52,2004-09-30,2005-09-29,ACT08159,竹若拓磨,22158.0,male
C10914,冒険王 ビィト BEET THE VANDEL BUSTER,C2896,52,2004-09-30,2005-09-29,ACT05287,三宅健太,155933.0,male
C10914,冒険王 ビィト BEET THE VANDEL BUSTER,C2896,52,2004-09-30,2005-09-29,ACT05308,三浦祥朗,41681.0,male
C10914,冒険王 ビィト BEET THE VANDEL BUSTER,C2896,52,2004-09-30,2005-09-29,ACT05374,中尾隆聖,119062.0,male
C10914,冒険王 ビィト BEET THE VANDEL BUSTER,C2896,52,2004-09-30,2005-09-29,ACT05891,千葉進歩,70816.0,male
