マンガ雑誌巻号名,マンガ作品数,マンガ作者数,合計ページ数,発売日,価格,マンガ雑誌名,マンガ作品数（ジッタリング後）,マンガ作者数（ジッタリング後）,発売年
週刊少年ジャンプ 2001年 表示号数34,22,23,473.0,2001-08-06,219.0,週刊少年ジャンプ,21.961123924627067,23.065135868411506,2001
週刊少年ジャンプ 2001年 表示号数35,20,21,449.0,2001-08-13,210.0,週刊少年ジャンプ,20.162825514699346,20.65361522131051,2001
週刊少年ジャンプ 2001年 表示号数36,21,22,497.0,2001-08-20,219.0,週刊少年ジャンプ,21.019560288960093,21.927894845974368,2001
週刊少年ジャンプ 2001年 表示号数38,20,21,447.0,2001-09-03,210.0,週刊少年ジャンプ,20.09427907434215,20.9176600085858,2001
週刊少年ジャンプ 2001年 表示号数39,21,21,459.0,2001-09-10,219.0,週刊少年ジャンプ,21.037511644013943,21.22342012172896,2001
週刊少年ジャンプ 2001年 表示号数40,20,21,447.0,2001-09-17,210.0,週刊少年ジャンプ,19.633187666837372,20.922731781822613,2001
週刊少年ジャンプ 2001年 表示号数41,20,21,451.0,2001-09-24,210.0,週刊少年ジャンプ,20.349015548925333,20.92997612841565,2001
週刊少年ジャンプ 2001年 表示号数42,20,21,451.0,2001-10-01,210.0,週刊少年ジャンプ,20.29396307410869,20.80329102181921,2001
週刊少年ジャンプ 2001年 表示号数43,20,21,465.0,2001-10-08,219.0,週刊少年ジャンプ,19.71595878643582,20.90826557712412,2001
週刊少年ジャンプ 2001年 表示号数44,21,22,449.0,2001-10-15,210.0,週刊少年ジャンプ,21.126325152856793,21.860306815439255,2001
週刊少年ジャンプ 2001年 表示号数45,20,21,437.0,2001-10-22,210.0,週刊少年ジャンプ,19.834493932459537,21.453493648679284,2001
週刊少年ジャンプ 2001年 表示号数46,21,22,469.0,2001-10-29,219.0,週刊少年ジャンプ,20.813270915734183,21.78569631771193,2001
週刊少年ジャンプ 2001年 表示号数47,21,22,449.0,2001-11-05,210.0,週刊少年ジャンプ,20.998789584666238,21.712394975968895,2001
週刊少年ジャンプ 2001年 表示号数48,21,22,443.0,2001-11-12,210.0,週刊少年ジャンプ,21.436917057624424,21.844105435287958,2001
週刊少年ジャンプ 2001年 表示号数49,21,21,458.0,2001-11-19,219.0,週刊少年ジャンプ,21.26448939037047,21.272027632103683,2001
週刊少年ジャンプ 2001年 表示号数5,23,24,489.0,2001-01-17,219.0,週刊少年ジャンプ,23.151305339582965,23.515059047441664,2001
週刊少年ジャンプ 2001年 表示号数50,20,21,453.0,2001-11-26,210.0,週刊少年ジャンプ,19.712348591061488,21.348091629835505,2001
週刊少年ジャンプ 2001年 表示号数51,21,21,483.0,2001-12-03,219.0,週刊少年ジャンプ,21.638612354687844,20.767421600473213,2001
週刊少年ジャンプ 2001年 表示号数52,19,20,445.0,2001-12-10,210.0,週刊少年ジャンプ,19.21843276141517,19.75150471976975,2001
週刊少年ジャンプ 2001年 表示号数7,21,22,451.0,2001-01-29,210.0,週刊少年ジャンプ,20.41279064502122,21.66757304455498,2001
週刊少年ジャンプ 2001年 表示号数8,21,22,445.0,2001-02-05,210.0,週刊少年ジャンプ,21.099868583802124,22.111793817690845,2001
週刊少年ジャンプ 2001年 表示号数9,20,21,445.0,2001-02-12,210.0,週刊少年ジャンプ,19.87782632102048,20.825968038438855,2001
週刊少年ジャンプ 2002年 表示号数1,21,22,487.0,2002-01-01,219.0,週刊少年ジャンプ,21.102495588987242,22.039579755942516,2002
週刊少年ジャンプ 2002年 表示号数10,20,20,443.0,2002-02-18,210.0,週刊少年ジャンプ,20.10016009170238,20.00317619301639,2002
週刊少年ジャンプ 2002年 表示号数11,21,22,451.0,2002-02-25,210.0,週刊少年ジャンプ,20.770370230882474,21.39602806451179,2002
週刊少年ジャンプ 2002年 表示号数12,20,21,463.0,2002-03-04,219.0,週刊少年ジャンプ,20.456471438076925,20.977224752834676,2002
週刊少年ジャンプ 2002年 表示号数13,22,23,469.0,2002-03-11,210.0,週刊少年ジャンプ,22.049946155354856,23.094963820852794,2002
週刊少年ジャンプ 2002年 表示号数14,20,21,447.0,2002-03-18,210.0,週刊少年ジャンプ,20.235336976627604,20.678112930653253,2002
週刊少年ジャンプ 2002年 表示号数15,21,22,441.0,2002-03-25,210.0,週刊少年ジャンプ,21.33785589118705,21.664235328543953,2002
週刊少年ジャンプ 2002年 表示号数16,20,21,459.0,2002-04-01,210.0,週刊少年ジャンプ,19.815460600512004,20.976659729512168,2002
週刊少年ジャンプ 2002年 表示号数17,22,23,463.0,2002-04-08,219.0,週刊少年ジャンプ,21.772057878798368,23.389836399797037,2002
週刊少年ジャンプ 2002年 表示号数18,21,21,445.0,2002-04-15,210.0,週刊少年ジャンプ,21.280476837211943,21.35764742483343,2002
週刊少年ジャンプ 2002年 表示号数19,21,22,455.0,2002-04-22,210.0,週刊少年ジャンプ,21.348209358189216,22.42763243798415,2002
週刊少年ジャンプ 2002年 表示号数2,21,22,455.0,2002-01-08,210.0,週刊少年ジャンプ,20.655745357302216,21.78191920809628,2002
週刊少年ジャンプ 2002年 表示号数20,21,21,451.0,2002-04-29,210.0,週刊少年ジャンプ,21.502810796539414,21.138503793468935,2002
週刊少年ジャンプ 2002年 表示号数21,22,23,463.0,2002-05-06,210.0,週刊少年ジャンプ,21.941124171416536,22.865200277076443,2002
週刊少年ジャンプ 2002年 表示号数22,21,22,463.0,2002-05-13,219.0,週刊少年ジャンプ,21.172946132128097,22.172909003677113,2002
週刊少年ジャンプ 2002年 表示号数24,19,19,459.0,2002-05-27,210.0,週刊少年ジャンプ,19.14109705227618,18.97691568172496,2002
週刊少年ジャンプ 2002年 表示号数25,19,19,457.0,2002-06-03,210.0,週刊少年ジャンプ,18.75716442004167,18.536484934442793,2002
週刊少年ジャンプ 2002年 表示号数26,19,20,445.0,2002-06-10,210.0,週刊少年ジャンプ,18.783987965263194,20.142183386887677,2002
週刊少年ジャンプ 2002年 表示号数27,20,21,452.0,2002-06-17,210.0,週刊少年ジャンプ,19.47910191517627,20.480534988583003,2002
週刊少年ジャンプ 2002年 表示号数28,21,22,444.0,2002-06-24,210.0,週刊少年ジャンプ,20.71221246609336,22.58690397798918,2002
週刊少年ジャンプ 2002年 表示号数29,20,21,472.0,2002-07-01,219.0,週刊少年ジャンプ,19.629381009814345,21.676531230532653,2002
週刊少年ジャンプ 2002年 表示号数3,22,23,467.0,2002-01-15,219.0,週刊少年ジャンプ,22.010047628942573,22.837159616621133,2002
週刊少年ジャンプ 2002年 表示号数30,20,21,451.0,2002-07-08,210.0,週刊少年ジャンプ,20.342350538180522,20.987572644211088,2002
週刊少年ジャンプ 2002年 表示号数31,20,21,469.0,2002-07-15,219.0,週刊少年ジャンプ,19.99321376733338,21.01994737720501,2002
