掲載位置,ceid,ccid,mcname,date,グループ名,話数
0.5051124744376279,CE58249,C87789,週刊少年ジャンプ,1995-01-17,第2群（合計話数：17-31話）,6
0.4545454545454545,CE58225,C87789,週刊少年ジャンプ,1995-01-30,第2群（合計話数：17-31話）,7
0.4540942928039702,CE58204,C87789,週刊少年ジャンプ,1995-02-06,第2群（合計話数：17-31話）,8
0.0203160270880361,CE58351,C87805,週刊少年ジャンプ,1994-12-05,第2群（合計話数：17-31話）,1
0.7647058823529411,CE58322,C87805,週刊少年ジャンプ,1995-01-01,第2群（合計話数：17-31話）,3
0.8678815489749431,CE42609,C87772,週刊少年ジャンプ,2010-11-08,第2群（合計話数：17-31話）,8
0.6993166287015945,CE58385,C87833,週刊少年ジャンプ,1994-11-28,第2群（合計話数：17-31話）,8
0.35,CE66856,C87835,週刊少年ジャンプ,1985-09-30,第2群（合計話数：17-31話）,2
0.1416837782340862,CE57641,C87847,週刊少年ジャンプ,1995-08-21,第2群（合計話数：17-31話）,7
0.5164835164835165,CE57627,C87847,週刊少年ジャンプ,1995-09-04,第2群（合計話数：17-31話）,8
0.0197802197802197,CE49518,C87866,週刊少年ジャンプ,2004-02-02,第2群（合計話数：17-31話）,1
0.2097130242825607,CE49501,C87866,週刊少年ジャンプ,2004-02-09,第2群（合計話数：17-31話）,2
0.2674157303370786,CE49483,C87866,週刊少年ジャンプ,2004-02-16,第2群（合計話数：17-31話）,3
0.4335511982570806,CE49466,C87866,週刊少年ジャンプ,2004-02-23,第2群（合計話数：17-31話）,4
0.1823899371069182,CE49440,C87866,週刊少年ジャンプ,2004-03-01,第2群（合計話数：17-31話）,5
0.8113207547169812,CE49454,C87866,週刊少年ジャンプ,2004-03-01,第2群（合計話数：17-31話）,6
0.0250696378830083,CE66866,C87835,週刊少年ジャンプ,1985-09-23,第2群（合計話数：17-31話）,1
0.4182590233545648,CE57667,C87847,週刊少年ジャンプ,1995-08-14,第2群（合計話数：17-31話）,6
0.3677419354838709,CE57709,C87847,週刊少年ジャンプ,1995-07-31,第2群（合計話数：17-31話）,4
0.4808259587020649,CE66844,C87835,週刊少年ジャンプ,1985-10-07,第2群（合計話数：17-31話）,3
0.2970588235294117,CE66826,C87835,週刊少年ジャンプ,1985-10-14,第2群（合計話数：17-31話）,4
0.7672413793103449,CE66819,C87835,週刊少年ジャンプ,1985-10-21,第2群（合計話数：17-31話）,5
0.1081871345029239,CE66793,C87835,週刊少年ジャンプ,1985-10-28,第2群（合計話数：17-31話）,6
0.5147058823529411,CE66785,C87835,週刊少年ジャンプ,1985-11-04,第2群（合計話数：17-31話）,7
0.5147058823529411,CE66770,C87835,週刊少年ジャンプ,1985-11-11,第2群（合計話数：17-31話）,8
0.4638694638694638,CE55838,C87836,週刊少年ジャンプ,1997-07-14,第2群（合計話数：17-31話）,1
0.019108280254777,CE53734,C87836,週刊少年ジャンプ,1999-10-11,第2群（合計話数：17-31話）,2
0.3904109589041096,CE53720,C87836,週刊少年ジャンプ,1999-10-18,第2群（合計話数：17-31話）,3
0.4814814814814814,CE53702,C87836,週刊少年ジャンプ,1999-10-25,第2群（合計話数：17-31話）,4
0.3729977116704805,CE53680,C87836,週刊少年ジャンプ,1999-11-01,第2群（合計話数：17-31話）,5
0.3585746102449889,CE53660,C87836,週刊少年ジャンプ,1999-11-08,第2群（合計話数：17-31話）,6
0.5079006772009029,CE53644,C87836,週刊少年ジャンプ,1999-11-15,第2群（合計話数：17-31話）,7
0.7090069284064665,CE53629,C87836,週刊少年ジャンプ,1999-11-22,第2群（合計話数：17-31話）,8
0.0784708249496981,CE58264,C87847,週刊少年ジャンプ,1995-01-10,第2群（合計話数：17-31話）,1
0.0189473684210526,CE57744,C87847,週刊少年ジャンプ,1995-07-17,第2群（合計話数：17-31話）,2
0.3186813186813186,CE57728,C87847,週刊少年ジャンプ,1995-07-24,第2群（合計話数：17-31話）,3
0.1956989247311828,CE57683,C87847,週刊少年ジャンプ,1995-08-07,第2群（合計話数：17-31話）,5
0.8823529411764706,CE42630,C87772,週刊少年ジャンプ,2010-11-01,第2群（合計話数：17-31話）,7
0.3276955602536998,CE42659,C87772,週刊少年ジャンプ,2010-10-18,第2群（合計話数：17-31話）,5
0.26232741617357,CE52559,C87705,週刊少年ジャンプ,2001-01-10,第2群（合計話数：17-31話）,2
0.2065439672801636,CE52535,C87705,週刊少年ジャンプ,2001-01-17,第2群（合計話数：17-31話）,3
0.2727272727272727,CE52515,C87705,週刊少年ジャンプ,2001-01-29,第2群（合計話数：17-31話）,4
0.5191011235955056,CE52500,C87705,週刊少年ジャンプ,2001-02-05,第2群（合計話数：17-31話）,5
0.4696629213483146,CE52478,C87705,週刊少年ジャンプ,2001-02-12,第2群（合計話数：17-31話）,6
0.3436807095343681,CE52456,C87705,週刊少年ジャンプ,2001-02-19,第2群（合計話数：17-31話）,7
0.5685393258426966,CE52440,C87705,週刊少年ジャンプ,2001-02-26,第2群（合計話数：17-31話）,8
0.0063291139240506,CE163123,C87708,週刊少年ジャンプ,2013-09-30,第2群（合計話数：17-31話）,1
0.2411764705882353,CE163147,C87708,週刊少年ジャンプ,2013-10-07,第2群（合計話数：17-31話）,2
0.2925311203319502,CE163170,C87708,週刊少年ジャンプ,2013-10-14,第2群（合計話数：17-31話）,3
0.479253112033195,CE163196,C87708,週刊少年ジャンプ,2013-10-21,第2群（合計話数：17-31話）,4
0.3247011952191235,CE163216,C87708,週刊少年ジャンプ,2013-10-28,第2群（合計話数：17-31話）,5
0.355603448275862,CE163238,C87708,週刊少年ジャンプ,2013-11-04,第2群（合計話数：17-31話）,6
0.6425438596491229,CE163268,C87708,週刊少年ジャンプ,2013-11-11,第2群（合計話数：17-31話）,7
0.8387755102040816,CE163296,C87708,週刊少年ジャンプ,2013-11-18,第2群（合計話数：17-31話）,8
0.019108280254777,CE52577,C87705,週刊少年ジャンプ,2001-01-08,第2群（合計話数：17-31話）,1
0.4012474012474012,CE160913,C87718,週刊少年ジャンプ,2011-09-05,第2群（合計話数：17-31話）,1
0.9574468085106383,CE62420,C87703,週刊少年ジャンプ,1990-09-03,第2群（合計話数：17-31話）,8
0.4078624078624078,CE62448,C87703,週刊少年ジャンプ,1990-08-20,第2群（合計話数：17-31話）,6
0.0196078431372549,CE42332,C87659,週刊少年ジャンプ,2011-02-28,第2群（合計話数：17-31話）,1
0.3665943600867679,CE42318,C87659,週刊少年ジャンプ,2011-03-07,第2群（合計話数：17-31話）,2
0.5248380129589633,CE42301,C87659,週刊少年ジャンプ,2011-03-14,第2群（合計話数：17-31話）,3
0.5578947368421052,CE42281,C87659,週刊少年ジャンプ,2011-03-21,第2群（合計話数：17-31話）,4
0.5118790496760259,CE42258,C87659,週刊少年ジャンプ,2011-03-28,第2群（合計話数：17-31話）,5
0.2224622030237581,CE160614,C87659,週刊少年ジャンプ,2011-04-04,第2群（合計話数：17-31話）,6
0.5441478439425051,CE160644,C87659,週刊少年ジャンプ,2011-04-11,第2群（合計話数：17-31話）,7
0.6616052060737527,CE42240,C87659,週刊少年ジャンプ,2011-04-25,第2群（合計話数：17-31話）,8
0.0301624129930394,CE62537,C87703,週刊少年ジャンプ,1990-07-16,第2群（合計話数：17-31話）,1
0.3625304136253041,CE62523,C87703,週刊少年ジャンプ,1990-07-23,第2群（合計話数：17-31話）,2
0.371571072319202,CE62505,C87703,週刊少年ジャンプ,1990-07-30,第2群（合計話数：17-31話）,3
0.0773067331670823,CE62481,C87703,週刊少年ジャンプ,1990-08-06,第2群（合計話数：17-31話）,4
0.4292343387470997,CE62467,C87703,週刊少年ジャンプ,1990-08-13,第2群（合計話数：17-31話）,5
0.7790432801822323,CE62436,C87703,週刊少年ジャンプ,1990-08-27,第2群（合計話数：17-31話）,7
0.5074309978768577,CE42642,C87772,週刊少年ジャンプ,2010-10-25,第2群（合計話数：17-31話）,6
0.0188284518828451,CE162235,C87718,週刊少年ジャンプ,2012-11-26,第2群（合計話数：17-31話）,2
0.4148936170212766,CE162285,C87718,週刊少年ジャンプ,2012-12-10,第2群（合計話数：17-31話）,4
0.518840579710145,CE67940,C87761,週刊少年ジャンプ,1984-06-04,第2群（合計話数：17-31話）,4
0.5425219941348973,CE67924,C87761,週刊少年ジャンプ,1984-06-11,第2群（合計話数：17-31話）,5
0.1137026239067055,CE67901,C87761,週刊少年ジャンプ,1984-06-18,第2群（合計話数：17-31話）,6
0.4193548387096774,CE67890,C87761,週刊少年ジャンプ,1984-06-25,第2群（合計話数：17-31話）,7
0.6347826086956522,CE67878,C87761,週刊少年ジャンプ,1984-07-02,第2群（合計話数：17-31話）,8
0.0359408033826638,CE56952,C87767,週刊少年ジャンプ,1996-05-13,第2群（合計話数：17-31話）,1
0.5266821345707656,CE56941,C87767,週刊少年ジャンプ,1996-05-27,第2群（合計話数：17-31話）,2
0.1136890951276102,CE56913,C87767,週刊少年ジャンプ,1996-06-03,第2群（合計話数：17-31話）,3
0.703016241299304,CE56905,C87767,週刊少年ジャンプ,1996-06-10,第2群（合計話数：17-31話）,4
0.8508158508158508,CE56888,C87767,週刊少年ジャンプ,1996-06-17,第2群（合計話数：17-31話）,5
0.8126272912423625,CE56867,C87767,週刊少年ジャンプ,1996-06-24,第2群（合計話数：17-31話）,6
0.811088295687885,CE56846,C87767,週刊少年ジャンプ,1996-07-01,第2群（合計話数：17-31話）,7
0.8588235294117647,CE56826,C87767,週刊少年ジャンプ,1996-07-08,第2群（合計話数：17-31話）,8
0.0063694267515923,CE42732,C87772,週刊少年ジャンプ,2010-09-20,第2群（合計話数：17-31話）,1
0.4093959731543624,CE42721,C87772,週刊少年ジャンプ,2010-09-27,第2群（合計話数：17-31話）,2
0.2810457516339869,CE42699,C87772,週刊少年ジャンプ,2010-10-04,第2群（合計話数：17-31話）,3
0.5599128540305011,CE42684,C87772,週刊少年ジャンプ,2010-10-11,第2群（合計話数：17-31話）,4
0.3659942363112392,CE67953,C87761,週刊少年ジャンプ,1984-05-28,第2群（合計話数：17-31話）,3
0.429460580912863,CE162265,C87718,週刊少年ジャンプ,2012-12-03,第2群（合計話数：17-31話）,3
0.178470254957507,CE67967,C87761,週刊少年ジャンプ,1984-05-21,第2群（合計話数：17-31話）,2
0.542,CE162310,C87718,週刊少年ジャンプ,2013-01-01,第2群（合計話数：17-31話）,5
0.4092741935483871,CE162330,C87718,週刊少年ジャンプ,2013-01-08,第2群（合計話数：17-31話）,6
0.5961538461538461,CE162356,C87718,週刊少年ジャンプ,2013-01-15,第2群（合計話数：17-31話）,7
0.3645038167938931,CE162372,C87718,週刊少年ジャンプ,2013-01-22,第2群（合計話数：17-31話）,8
0.0077922077922077,CE67981,C87761,週刊少年ジャンプ,1984-05-14,第2群（合計話数：17-31話）,1
0.5415730337078651,CE51272,C88476,週刊少年ジャンプ,2002-04-15,第2群（合計話数：17-31話）,7
0.6967032967032967,CE51253,C88476,週刊少年ジャンプ,2002-04-22,第2群（合計話数：17-31話）,8
0.010752688172043,CE77263,C88477,週刊少年ジャンプ,1972-05-01,第2群（合計話数：17-31話）,1
0.1645569620253164,CE66635,C89071,週刊少年ジャンプ,1986-01-22,第2群（合計話数：17-31話）,5
0.7008797653958945,CE66628,C89071,週刊少年ジャンプ,1986-01-29,第2群（合計話数：17-31話）,6
0.282798833819242,CE66605,C89071,週刊少年ジャンプ,1986-02-03,第2群（合計話数：17-31話）,7
0.0850439882697947,CE66586,C89071,週刊少年ジャンプ,1986-02-10,第2群（合計話数：17-31話）,8
0.019108280254777,CE47519,C89093,週刊少年ジャンプ,2006-02-20,第2群（合計話数：17-31話）,1
0.3391684901531728,CE47504,C89093,週刊少年ジャンプ,2006-02-27,第2群（合計話数：17-31話）,2
0.4234042553191489,CE47484,C89093,週刊少年ジャンプ,2006-03-06,第2群（合計話数：17-31話）,3
0.7245179063360881,CE66662,C89071,週刊少年ジャンプ,1986-01-15,第2群（合計話数：17-31話）,4
0.6347438752783965,CE47467,C89093,週刊少年ジャンプ,2006-03-13,第2群（合計話数：17-31話）,4
0.7376344086021506,CE47428,C89093,週刊少年ジャンプ,2006-03-27,第2群（合計話数：17-31話）,6
0.6616702355460385,CE47407,C89093,週刊少年ジャンプ,2006-04-03,第2群（合計話数：17-31話）,7
0.7549234135667396,CE47387,C89093,週刊少年ジャンプ,2006-04-10,第2群（合計話数：17-31話）,8
0.0084033613445378,CE65358,C89098,週刊少年ジャンプ,1987-07-27,第2群（合計話数：17-31話）,1
0.2544987146529563,CE65344,C89098,週刊少年ジャンプ,1987-08-03,第2群（合計話数：17-31話）,2
0.3669467787114845,CE65330,C89098,週刊少年ジャンプ,1987-08-10,第2群（合計話数：17-31話）,3
0.1030640668523676,CE65308,C89098,週刊少年ジャンプ,1987-08-17,第2群（合計話数：17-31話）,4
0.4183445190156599,CE47442,C89093,週刊少年ジャンプ,2006-03-20,第2群（合計話数：17-31話）,5
0.5630252100840336,CE66675,C89071,週刊少年ジャンプ,1986-01-08,第2群（合計話数：17-31話）,3
0.3255131964809384,CE66687,C89071,週刊少年ジャンプ,1986-01-01,第2群（合計話数：17-31話）,2
0.0087976539589442,CE66700,C89071,週刊少年ジャンプ,1985-12-09,第2群（合計話数：17-31話）,1
0.4292803970223325,CE60859,C89055,週刊少年ジャンプ,1992-04-27,第2群（合計話数：17-31話）,8
0.0212765957446808,CE60256,C89057,週刊少年ジャンプ,1992-12-14,第2群（合計話数：17-31話）,1
0.2137592137592137,CE60240,C89057,週刊少年ジャンプ,1993-01-01,第2群（合計話数：17-31話）,2
0.4370709382151029,CE60225,C89057,週刊少年ジャンプ,1993-01-08,第2群（合計話数：17-31話）,3
0.1167728237791932,CE60197,C89057,週刊少年ジャンプ,1993-01-15,第2群（合計話数：17-31話）,4
0.2885032537960954,CE60179,C89057,週刊少年ジャンプ,1993-01-25,第2群（合計話数：17-31話）,5
0.3138686131386861,CE60160,C89057,週刊少年ジャンプ,1993-02-01,第2群（合計話数：17-31話）,6
0.3466334164588528,CE60142,C89057,週刊少年ジャンプ,1993-02-08,第2群（合計話数：17-31話）,7
0.0997506234413965,CE60118,C89057,週刊少年ジャンプ,1993-02-15,第2群（合計話数：17-31話）,8
0.2815964523281596,CE51830,C89582,週刊少年ジャンプ,2001-10-01,第2群（合計話数：17-31話）,8
0.3037694013303769,CE51852,C89582,週刊少年ジャンプ,2001-09-24,第2群（合計話数：17-31話）,7
0.2841163310961969,CE51871,C89582,週刊少年ジャンプ,2001-09-17,第2群（合計話数：17-31話）,6
0.485838779956427,CE51895,C89582,週刊少年ジャンプ,2001-09-10,第2群（合計話数：17-31話）,5
0.6599552572706935,CE51920,C89582,週刊少年ジャンプ,2001-09-03,第2群（合計話数：17-31話）,4
0.6096579476861167,CE51939,C89582,週刊少年ジャンプ,2001-08-20,第2群（合計話数：17-31話）,3
0.0244988864142538,CE51949,C89582,週刊少年ジャンプ,2001-08-13,第2群（合計話数：17-31話）,2
0.4809843400447427,CE52702,C89582,週刊少年ジャンプ,2000-11-13,第2群（合計話数：17-31話）,1
0.6070528967254408,CE65299,C89098,週刊少年ジャンプ,1987-08-24,第2群（合計話数：17-31話）,5
0.4070080862533692,CE65278,C89098,週刊少年ジャンプ,1987-08-31,第2群（合計話数：17-31話）,6
0.6750700280112045,CE65265,C89098,週刊少年ジャンプ,1987-09-07,第2群（合計話数：17-31話）,7
0.6078431372549019,CE65247,C89098,週刊少年ジャンプ,1987-09-14,第2群（合計話数：17-31話）,8
0.0265848670756646,CE44561,C89543,週刊少年ジャンプ,2009-01-15,第2群（合計話数：17-31話）,1
0.7483731019522777,CE44721,C89122,週刊少年ジャンプ,2008-11-10,第2群（合計話数：17-31話）,7
0.7792494481236203,CE44636,C89122,週刊少年ジャンプ,2008-12-08,第2群（合計話数：17-31話）,8
0.0077922077922077,CE68310,C89125,週刊少年ジャンプ,1983-12-12,第2群（合計話数：17-31話）,1
0.2492668621700879,CE68298,C89125,週刊少年ジャンプ,1984-01-01,第2群（合計話数：17-31話）,2
0.3548387096774194,CE68283,C89125,週刊少年ジャンプ,1984-01-09,第2群（合計話数：17-31話）,3
0.5172413793103449,CE68268,C89125,週刊少年ジャンプ,1984-01-16,第2群（合計話数：17-31話）,4
0.3249370277078086,CE68247,C89125,週刊少年ジャンプ,1984-01-23,第2群（合計話数：17-31話）,5
0.5131964809384164,CE68234,C89125,週刊少年ジャンプ,1984-01-30,第2群（合計話数：17-31話）,6
0.263768115942029,CE68214,C89125,週刊少年ジャンプ,1984-02-06,第2群（合計話数：17-31話）,7
0.5425219941348973,CE68202,C89125,週刊少年ジャンプ,1984-02-13,第2群（合計話数：17-31話）,8
0.8108974358974359,CE74401,C89531,週刊少年ジャンプ,1976-03-15,第2群（合計話数：17-31話）,8
0.4313099041533546,CE74410,C89531,週刊少年ジャンプ,1976-03-08,第2群（合計話数：17-31話）,7
0.8083067092651757,CE74431,C89531,週刊少年ジャンプ,1976-03-01,第2群（合計話数：17-31話）,6
0.2715654952076677,CE74438,C89531,週刊少年ジャンプ,1976-02-23,第2群（合計話数：17-31話）,5
0.5015974440894568,CE74455,C89531,週刊少年ジャンプ,1976-02-16,第2群（合計話数：17-31話）,4
0.1246376811594203,CE74465,C89531,週刊少年ジャンプ,1976-02-02,第2群（合計話数：17-31話）,3
0.3911368015414258,CE44546,C89543,週刊少年ジャンプ,2009-01-21,第2群（合計話数：17-31話）,2
0.371007371007371,CE60877,C89055,週刊少年ジャンプ,1992-04-20,第2群（合計話数：17-31話）,7
0.645224171539961,CE44528,C89543,週刊少年ジャンプ,2009-01-28,第2群（合計話数：17-31話）,3
0.5692307692307692,CE44462,C89543,週刊少年ジャンプ,2009-02-09,第2群（合計話数：17-31話）,5
0.0188679245283018,CE47846,C89121,週刊少年ジャンプ,2005-10-17,第2群（合計話数：17-31話）,1
0.2579957356076759,CE47829,C89121,週刊少年ジャンプ,2005-10-24,第2群（合計話数：17-31話）,2
0.4376321353065539,CE47813,C89121,週刊少年ジャンプ,2005-10-31,第2群（合計話数：17-31話）,3
0.1938997821350762,CE47785,C89121,週刊少年ジャンプ,2005-11-07,第2群（合計話数：17-31話）,4
0.2828947368421052,CE47767,C89121,週刊少年ジャンプ,2005-11-14,第2群（合計話数：17-31話）,5
0.4498933901918976,CE47750,C89121,週刊少年ジャンプ,2005-11-21,第2群（合計話数：17-31話）,6
0.6507936507936508,CE44395,C89543,週刊少年ジャンプ,2009-03-02,第2群（合計話数：17-31話）,8
0.3564154786150713,CE44415,C89543,週刊少年ジャンプ,2009-02-23,第2群（合計話数：17-31話）,7
0.474025974025974,CE47711,C89121,週刊少年ジャンプ,2005-12-05,第2群（合計話数：17-31話）,7
0.2762312633832976,CE47689,C89121,週刊少年ジャンプ,2005-12-12,第2群（合計話数：17-31話）,8
0.8012170385395537,CE45231,C89122,週刊少年ジャンプ,2008-05-12,第2群（合計話数：17-31話）,1
0.9575371549893844,CE45169,C89122,週刊少年ジャンプ,2008-06-09,第2群（合計話数：17-31話）,2
0.5119305856832972,CE45032,C89122,週刊少年ジャンプ,2008-07-21,第2群（合計話数：17-31話）,3
0.9488272921108742,CE44979,C89122,週刊少年ジャンプ,2008-08-11,第2群（合計話数：17-31話）,4
0.7955010224948875,CE44916,C89122,週刊少年ジャンプ,2008-09-08,第2群（合計話数：17-31話）,5
0.3969631236442516,CE44801,C89122,週刊少年ジャンプ,2008-10-13,第2群（合計話数：17-31話）,6
0.5680345572354212,CE44441,C89543,週刊少年ジャンプ,2009-02-16,第2群（合計話数：17-31話）,6
0.5680345572354212,CE44484,C89543,週刊少年ジャンプ,2009-02-02,第2群（合計話数：17-31話）,4
0.0258823529411764,CE61199,C89591,週刊少年ジャンプ,1991-12-16,第2群（合計話数：17-31話）,1
0.3897550111358575,CE61186,C89591,週刊少年ジャンプ,1992-01-01,第2群（合計話数：17-31話）,2
0.5754923413566739,CE61169,C89591,週刊少年ジャンプ,1992-01-13,第2群（合計話数：17-31話）,3
0.4088050314465409,CE160829,C89013,週刊少年ジャンプ,2011-08-01,第2群（合計話数：17-31話）,1
0.0220883534136546,CE161862,C89013,週刊少年ジャンプ,2012-07-23,第2群（合計話数：17-31話）,2
0.2804347826086956,CE161888,C89013,週刊少年ジャンプ,2012-07-30,第2群（合計話数：17-31話）,3
0.5916334661354582,CE161917,C89013,週刊少年ジャンプ,2012-08-06,第2群（合計話数：17-31話）,4
0.5570866141732284,CE161938,C89013,週刊少年ジャンプ,2012-08-13,第2群（合計話数：17-31話）,5
0.4806949806949807,CE161960,C89013,週刊少年ジャンプ,2012-08-27,第2群（合計話数：17-31話）,6
0.4526315789473684,CE58642,C89626,週刊少年ジャンプ,1994-08-22,第2群（合計話数：17-31話）,8
0.5374732334047109,CE58666,C89626,週刊少年ジャンプ,1994-08-15,第2群（合計話数：17-31話）,7
0.5972222222222222,CE161986,C89013,週刊少年ジャンプ,2012-09-03,第2群（合計話数：17-31話）,7
0.7836734693877551,CE162012,C89013,週刊少年ジャンプ,2012-09-10,第2群（合計話数：17-31話）,8
0.1763485477178423,CE164026,C89019,週刊少年ジャンプ,2014-07-07,第2群（合計話数：17-31話）,1
0.0063559322033898,CE177738,C89019,週刊少年ジャンプ,2014-12-01,第2群（合計話数：17-31話）,2
0.262396694214876,CE177762,C89019,週刊少年ジャンプ,2014-12-08,第2群（合計話数：17-31話）,3
0.4810379241516966,CE178182,C89019,週刊少年ジャンプ,2015-01-01,第2群（合計話数：17-31話）,4
0.6032719836400818,CE178208,C89019,週刊少年ジャンプ,2015-01-08,第2群（合計話数：17-31話）,5
0.3463796477495107,CE178224,C89019,週刊少年ジャンプ,2015-01-15,第2群（合計話数：17-31話）,6
0.5249500998003992,CE178250,C89019,週刊少年ジャンプ,2015-01-21,第2群（合計話数：17-31話）,7
0.8603696098562629,CE56847,C89004,週刊少年ジャンプ,1996-07-01,第2群（合計話数：17-31話）,8
0.650294695481336,CE178285,C89019,週刊少年ジャンプ,2015-01-28,第2群（合計話数：17-31話）,8
0.8615071283095723,CE56868,C89004,週刊少年ジャンプ,1996-06-24,第2群（合計話数：17-31話）,7
0.8004640371229699,CE56907,C89004,週刊少年ジャンプ,1996-06-10,第2群（合計話数：17-31話）,5
0.3625304136253041,CE61624,C89000,週刊少年ジャンプ,1991-07-01,第2群（合計話数：17-31話）,4
0.0922693266832917,CE61600,C89000,週刊少年ジャンプ,1991-07-08,第2群（合計話数：17-31話）,5
0.4364896073903002,CE61587,C89000,週刊少年ジャンプ,1991-07-15,第2群（合計話数：17-31話）,6
0.5985401459854015,CE61572,C89000,週刊少年ジャンプ,1991-07-22,第2群（合計話数：17-31話）,7
0.5961070559610706,CE61553,C89000,週刊少年ジャンプ,1991-07-29,第2群（合計話数：17-31話）,8
0.0124378109452736,CE71516,C89002,週刊少年ジャンプ,1980-01-21,第2群（合計話数：17-31話）,1
0.1666666666666666,CE71500,C89002,週刊少年ジャンプ,1980-02-04,第2群（合計話数：17-31話）,2
0.2652439024390244,CE71486,C89002,週刊少年ジャンプ,1980-02-18,第2群（合計話数：17-31話）,3
0.4832826747720364,CE71473,C89002,週刊少年ジャンプ,1980-02-25,第2群（合計話数：17-31話）,4
0.013550135501355,CE71448,C89002,週刊少年ジャンプ,1980-03-03,第2群（合計話数：17-31話）,5
0.5623100303951368,CE71441,C89002,週刊少年ジャンプ,1980-03-10,第2群（合計話数：17-31話）,6
0.3981762917933131,CE71423,C89002,週刊少年ジャンプ,1980-03-17,第2群（合計話数：17-31話）,7
0.6291793313069909,CE71412,C89002,週刊少年ジャンプ,1980-03-24,第2群（合計話数：17-31話）,8
0.0367170626349892,CE56973,C89004,週刊少年ジャンプ,1996-05-06,第2群（合計話数：17-31話）,1
0.6871035940803383,CE56965,C89004,週刊少年ジャンプ,1996-05-13,第2群（合計話数：17-31話）,2
0.1183294663573085,CE56933,C89004,週刊少年ジャンプ,1996-05-27,第2群（合計話数：17-31話）,3
0.5823665893271461,CE56922,C89004,週刊少年ジャンプ,1996-06-03,第2群（合計話数：17-31話）,4
0.7995337995337995,CE56887,C89004,週刊少年ジャンプ,1996-06-17,第2群（合計話数：17-31話）,6
0.1897106109324758,CE74481,C89531,週刊少年ジャンプ,1976-01-19,第2群（合計話数：17-31話）,2
0.0210526315789473,CE57932,C89021,週刊少年ジャンプ,1995-05-08,第2群（合計話数：17-31話）,1
0.6828752642706131,CE57903,C89021,週刊少年ジャンプ,1995-05-29,第2群（合計話数：17-31話）,3
0.2087227414330218,CE71608,C89625,週刊少年ジャンプ,1979-12-03,第2群（合計話数：17-31話）,4
0.2953929539295393,CE71625,C89625,週刊少年ジャンプ,1979-11-26,第2群（合計話数：17-31話）,3
0.1370716510903426,CE71637,C89625,週刊少年ジャンプ,1979-11-19,第2群（合計話数：17-31話）,2
0.0155763239875389,CE71650,C89625,週刊少年ジャンプ,1979-11-12,第2群（合計話数：17-31話）,1
0.3219616204690831,CE45197,C89041,週刊少年ジャンプ,2008-05-26,第2群（合計話数：17-31話）,7
0.3671399594320487,CE45176,C89041,週刊少年ジャンプ,2008-06-02,第2群（合計話数：17-31話）,8
0.0221130221130221,CE61000,C89055,週刊少年ジャンプ,1992-03-09,第2群（合計話数：17-31話）,1
0.3393258426966292,CE60971,C89055,週刊少年ジャンプ,1992-03-16,第2群（合計話数：17-31話）,2
0.3937947494033413,CE60953,C89055,週刊少年ジャンプ,1992-03-23,第2群（合計話数：17-31話）,3
0.1089588377723971,CE60929,C89055,週刊少年ジャンプ,1992-03-30,第2群（合計話数：17-31話）,4
0.5403422982885085,CE60919,C89055,週刊少年ジャンプ,1992-04-06,第2群（合計話数：17-31話）,5
0.5384615384615384,CE60900,C89055,週刊少年ジャンプ,1992-04-13,第2群（合計話数：17-31話）,6
0.0797266514806378,CE61055,C89591,週刊少年ジャンプ,1992-02-17,第2群（合計話数：17-31話）,8
0.8034398034398035,CE61088,C89591,週刊少年ジャンプ,1992-02-10,第2群（合計話数：17-31話）,7
0.7060240963855422,CE61105,C89591,週刊少年ジャンプ,1992-02-03,第2群（合計話数：17-31話）,6
0.592326139088729,CE61122,C89591,週刊少年ジャンプ,1992-01-27,第2群（合計話数：17-31話）,5
0.0932754880694143,CE61132,C89591,週刊少年ジャンプ,1992-01-20,第2群（合計話数：17-31話）,4
0.3395638629283489,CE71595,C89625,週刊少年ジャンプ,1979-12-10,第2群（合計話数：17-31話）,5
0.2150776053215077,CE57913,C89021,週刊少年ジャンプ,1995-05-22,第2群（合計話数：17-31話）,2
0.2149532710280373,CE71579,C89625,週刊少年ジャンプ,1979-12-17,第2群（合計話数：17-31話）,6
0.5599128540305011,CE45247,C89041,週刊少年ジャンプ,2008-05-05,第2群（合計話数：17-31話）,5
0.434052757793765,CE57877,C89021,週刊少年ジャンプ,1995-06-05,第2群（合計話数：17-31話）,4
0.0988505747126436,CE57848,C89021,週刊少年ジャンプ,1995-06-12,第2群（合計話数：17-31話）,5
0.5827664399092971,CE57837,C89021,週刊少年ジャンプ,1995-06-19,第2群（合計話数：17-31話）,6
0.0913348946135831,CE58678,C89626,週刊少年ジャンプ,1994-08-08,第2群（合計話数：17-31話）,6
0.6281179138321995,CE58708,C89626,週刊少年ジャンプ,1994-08-01,第2群（合計話数：17-31話）,5
0.6979405034324943,CE58730,C89626,週刊少年ジャンプ,1994-07-25,第2群（合計話数：17-31話）,4
0.5052854122621564,CE58746,C89626,週刊少年ジャンプ,1994-07-18,第2群（合計話数：17-31話）,3
0.3381294964028777,CE58764,C89626,週刊少年ジャンプ,1994-07-11,第2群（合計話数：17-31話）,2
0.0303030303030303,CE58779,C89626,週刊少年ジャンプ,1994-07-04,第2群（合計話数：17-31話）,1
0.3395638629283489,CE71550,C89625,週刊少年ジャンプ,1980-01-07,第2群（合計話数：17-31話）,8
