マンガ作品名,掲載位置,ceid,date
はじめの一歩,0.2133072407045009,CE08113,2004-09-29
はじめの一歩,0.0726817042606516,CE22086,1991-04-10
はじめの一歩,0.3075117370892019,CE19563,1993-12-01
はじめの一歩,0.1838383838383838,CE07985,2004-11-03
はじめの一歩,0.4100719424460431,CE19665,1993-10-27
はじめの一歩,0.3230769230769231,CE22006,1991-05-08
はじめの一歩,0.3736501079913606,CE07565,2005-03-16
はじめの一歩,0.1553191489361702,CE08190,2004-09-08
はじめの一歩,0.1219512195121951,CE07584,2005-03-09
はじめの一歩,0.0237580993520518,CE07607,2005-03-02
はじめの一歩,0.1602564102564102,CE07634,2005-02-23
はじめの一歩,0.1677852348993288,CE07663,2005-02-16
はじめの一歩,0.0693512304250559,CE07684,2005-02-09
はじめの一歩,0.100990099009901,CE07734,2005-01-31
はじめの一歩,0.1072124756335282,CE07760,2005-01-26
はじめの一歩,0.0264550264550264,CE07783,2005-01-19
はじめの一歩,0.3151618398637138,CE07813,2005-01-12
はじめの一歩,0.3578336557059961,CE07840,2005-01-01
はじめの一歩,0.3002159827213823,CE07864,2004-12-08
はじめの一歩,0.4237995824634655,CE07915,2004-11-24
はじめの一歩,0.5159235668789809,CE07943,2004-11-17
はじめの一歩,0.6591478696741855,CE21970,1991-05-29
はじめの一歩,0.0275689223057644,CE22167,1991-03-13
はじめの一歩,0.0074812967581047,CE21980,1991-05-22
はじめの一歩,0.5660847880299252,CE19708,1993-10-13
はじめの一歩,0.2837022132796781,CE07961,2004-11-10
はじめの一歩,0.3218673218673218,CE22152,1991-03-20
はじめの一歩,0.3968957871396896,CE07486,2005-04-06
はじめの一歩,0.1859205776173285,CE08288,2004-08-04
はじめの一歩,0.1591928251121076,CE19499,1994-01-01
はじめの一歩,0.0509977827050997,CE06302,2006-04-05
はじめの一歩,0.2383292383292383,CE19924,1993-07-21
はじめの一歩,0.1947115384615384,CE19903,1993-07-28
はじめの一歩,0.3317422434367542,CE21784,1991-07-31
はじめの一歩,0.583864118895966,CE05480,2006-12-13
はじめの一歩,0.2562358276643991,CE22366,1991-01-01
はじめの一歩,0.4686716791979949,CE21806,1991-07-24
はじめの一歩,0.1278195488721804,CE21819,1991-07-17
はじめの一歩,0.6252821670428894,CE05505,2006-12-06
はじめの一歩,0.3062098501070663,CE19884,1993-08-04
はじめの一歩,0.226932668329177,CE21763,1991-08-07
はじめの一歩,0.5214446952595937,CE22352,1991-01-09
はじめの一歩,0.5982339955849889,CE05553,2006-11-22
はじめの一歩,0.2493702770780856,CE21843,1991-07-10
はじめの一歩,0.4090909090909091,CE19866,1993-08-11
はじめの一歩,0.1328976034858388,CE06328,2006-03-29
はじめの一歩,0.5730858468677494,CE05577,2006-11-15
はじめの一歩,0.0652173913043478,CE19841,1993-08-18
はじめの一歩,0.4083129584352078,CE21866,1991-07-03
はじめの一歩,0.0709382151029748,CE22322,1991-01-23
はじめの一歩,0.6402877697841727,CE19833,1993-08-25
はじめの一歩,0.105911330049261,CE19224,1994-04-13
はじめの一歩,0.0859030837004405,CE08358,2004-07-14
はじめの一歩,0.2655502392344497,CE19205,1994-04-20
はじめの一歩,0.0427698574338085,CE05445,2007-01-01
はじめの一歩,0.2133676092544987,CE20062,1993-06-02
はじめの一歩,0.4712153518123667,CE05326,2007-02-07
はじめの一歩,0.2263681592039801,CE20043,1993-06-09
はじめの一歩,0.2745591939546599,CE21642,1991-09-25
はじめの一歩,0.1865671641791045,CE19162,1994-05-04
はじめの一歩,0.2699530516431925,CE19185,1994-04-27
はじめの一歩,0.0559610705596107,CE21657,1991-09-18
はじめの一歩,0.3258706467661691,CE20025,1993-06-16
はじめの一歩,0.446938775510204,CE05376,2007-01-24
はじめの一歩,0.3067331670822942,CE21681,1991-09-11
はじめの一歩,0.7007481296758105,CE21710,1991-09-04
はじめの一歩,0.2289156626506024,CE20004,1993-06-23
はじめの一歩,0.4562383612662942,CE05403,2007-01-17
はじめの一歩,0.1078224101479915,CE08407,2004-06-30
はじめの一歩,0.2224622030237581,CE21721,1991-08-21
はじめの一歩,0.3895781637717121,CE21746,1991-08-14
はじめの一歩,0.2695214105793451,CE22408,1990-12-12
はじめの一歩,0.7338551859099804,CE05433,2007-01-10
はじめの一歩,0.2246913580246913,CE19982,1993-06-30
はじめの一歩,0.2839506172839506,CE22388,1990-12-19
はじめの一歩,0.4152334152334152,CE19966,1993-07-07
はじめの一歩,0.5117773019271948,CE05602,2006-11-08
はじめの一歩,0.1464019851116625,CE19801,1993-09-08
はじめの一歩,0.1910377358490566,CE19263,1994-03-30
はじめの一歩,0.4987951807228916,CE21906,1991-06-19
はじめの一歩,0.6331096196868009,CE05788,2006-09-20
はじめの一歩,0.5138592750533049,CE05811,2006-09-13
はじめの一歩,0.0623655913978494,CE05827,2006-09-06
はじめの一歩,0.0958230958230958,CE21879,1991-06-26
はじめの一歩,0.3906633906633907,CE19306,1994-03-16
はじめの一歩,0.2565947242206235,CE22283,1991-02-06
はじめの一歩,0.0672853828306264,CE05899,2006-08-09
はじめの一歩,0.5535307517084282,CE05932,2006-08-02
はじめの一歩,0.2723112128146453,CE05950,2006-07-26
はじめの一歩,0.3215077605321508,CE05974,2006-07-19
はじめの一歩,0.0864745011086474,CE05750,2006-09-27
はじめの一歩,0.4855875831485587,CE06001,2006-07-12
はじめの一歩,0.3186813186813186,CE06072,2006-06-21
はじめの一歩,0.1252653927813163,CE06091,2006-06-14
はじめの一歩,0.5938189845474614,CE06124,2006-06-07
はじめの一歩,0.007537688442211,CE22246,1991-02-13
はじめの一歩,0.2676659528907923,CE06140,2006-05-31
はじめの一歩,0.4702127659574468,CE06165,2006-05-24
はじめの一歩,0.5489833641404805,CE06189,2006-05-17
はじめの一歩,0.3968957871396896,CE06236,2006-04-26
はじめの一歩,0.2025586353944563,CE06256,2006-04-19
はじめの一歩,0.3159041394335512,CE06285,2006-04-12
はじめの一歩,0.1925465838509316,CE06017,2006-07-05
はじめの一歩,0.2483221476510067,CE05728,2006-10-04
はじめの一歩,0.1823204419889502,CE05851,2006-08-30
はじめの一歩,0.3915211970074813,CE19744,1993-09-29
はじめの一歩,0.5367483296213809,CE05657,2006-10-25
はじめの一歩,0.1646341463414634,CE08314,2004-07-28
はじめの一歩,0.0385604113110539,CE19758,1993-09-22
はじめの一歩,0.3161764705882353,CE19285,1994-03-23
はじめの一歩,0.2292191435768261,CE21942,1991-06-05
はじめの一歩,0.8120481927710843,CE21933,1991-06-12
はじめの一歩,0.2339901477832512,CE19722,1993-10-06
はじめの一歩,0.5158924205378973,CE22310,1991-01-30
はじめの一歩,0.2530364372469635,CE08338,2004-07-21
はじめの一歩,0.4135667396061269,CE05626,2006-11-01
はじめの一歩,0.3968957871396896,CE05678,2006-10-18
はじめの一歩,0.0946601941747572,CE19779,1993-09-15
BLEACH,0.362,CE161446,2012-03-05
BLEACH,0.3734177215189873,CE161337,2012-01-30
BLEACH,0.4073275862068966,CE161492,2012-03-19
BLEACH,0.7343096234309623,CE162251,2012-11-26
BLEACH,0.729490022172949,CE161165,2011-11-28
BLEACH,0.263803680981595,CE44564,2009-01-15
BLEACH,0.4104166666666666,CE162199,2012-11-12
BLEACH,0.1569892473118279,CE46742,2006-11-20
BLEACH,0.0359408033826638,CE46803,2006-10-30
BLEACH,0.7748344370860927,CE160775,2011-07-11
BLEACH,0.1130063965884861,CE46463,2007-03-05
BLEACH,0.2526096033402922,CE44585,2009-01-08
BLEACH,0.2472647702407002,CE46723,2006-11-27
BLEACH,0.1695278969957081,CE161509,2012-03-26
BLEACH,0.0066079295154185,CE161418,2012-02-27
BLEACH,0.0406852248394004,CE46698,2006-12-04
BLEACH,0.1777301927194861,CE46933,2006-09-18
BLEACH,0.655982905982906,CE162226,2012-11-19
BLEACH,0.5019083969465649,CE161295,2012-01-22
BLEACH,0.2729007633587786,CE161265,2012-01-15
BLEACH,0.8195020746887967,CE161233,2012-01-01
BLEACH,0.1216494845360824,CE46783,2006-11-06
BLEACH,0.2567849686847599,CE161197,2011-12-12
BLEACH,0.2397540983606557,CE161465,2012-03-12
BLEACH,0.639751552795031,CE161184,2011-12-05
BLEACH,0.8287401574803149,CE161255,2012-01-08
BLEACH,0.1445544554455445,CE46596,2007-01-22
BLEACH,0.479253112033195,CE162177,2012-11-05
BLEACH,0.3653061224489796,CE162004,2012-09-10
BLEACH,0.1177730192719486,CE46888,2006-10-02
BLEACH,0.8792756539235412,CE160880,2011-08-15
BLEACH,0.7014925373134329,CE160855,2011-08-08
BLEACH,0.0230607966457023,CE160821,2011-08-01
BLEACH,0.8747300215982722,CE160818,2011-07-25
BLEACH,0.2164948453608247,CE46912,2006-09-25
BLEACH,0.6843137254901961,CE161633,2012-04-30
BLEACH,0.8413361169102297,CE160796,2011-07-18
BLEACH,0.2613390928725702,CE44478,2009-02-02
BLEACH,0.3376344086021505,CE44605,2009-01-01
BLEACH,0.4979838709677419,CE161651,2012-05-07
BLEACH,0.7417355371900827,CE161678,2012-05-21
BLEACH,0.8353174603174603,CE161991,2012-09-03
BLEACH,0.5030549898167006,CE46538,2007-02-12
BLEACH,0.1626898047722342,CE46551,2007-02-05
BLEACH,0.8048245614035088,CE161702,2012-05-28
BLEACH,0.8799212598425197,CE161946,2012-08-13
BLEACH,0.622,CE161719,2012-06-04
BLEACH,0.6713147410358565,CE161919,2012-08-06
BLEACH,0.559748427672956,CE46627,2007-01-15
BLEACH,0.7893700787401575,CE161747,2012-06-11
BLEACH,0.8152173913043478,CE161900,2012-07-30
BLEACH,0.0177165354330708,CE161753,2012-06-18
BLEACH,0.3024118738404452,CE46577,2007-01-29
BLEACH,0.785140562248996,CE161877,2012-07-23
BLEACH,0.5592105263157895,CE161790,2012-06-25
BLEACH,0.8678861788617886,CE161858,2012-07-16
BLEACH,0.0198675496688741,CE44620,2008-12-08
BLEACH,0.7510822510822511,CE161815,2012-07-02
BLEACH,0.2665330661322645,CE46642,2007-01-08
BLEACH,0.3082039911308204,CE46683,2006-12-11
BLEACH,0.022,CE162018,2012-09-17
BLEACH,0.0103950103950103,CE160905,2011-09-05
BLEACH,0.4179431072210066,CE161138,2011-11-21
BLEACH,0.1729166666666666,CE161554,2012-04-09
BLEACH,0.2485549132947976,CE44543,2009-01-21
BLEACH,0.2134831460674157,CE161115,2011-11-14
BLEACH,0.1368421052631579,CE161575,2012-04-16
BLEACH,0.1180400890868596,CE46825,2006-10-23
BLEACH,0.180161943319838,CE162148,2012-10-29
BLEACH,0.3319057815845824,CE46490,2007-02-26
BLEACH,0.0061224489795918,CE161597,2012-04-23
BLEACH,0.0063157894736842,CE161090,2011-11-07
BLEACH,0.418,CE162132,2012-10-22
BLEACH,0.3525773195876289,CE161076,2011-10-31
BLEACH,0.2984749455337691,CE46662,2007-01-01
BLEACH,0.6025917926565875,CE161059,2011-10-24
BLEACH,0.8502879078694817,CE160901,2011-08-22
BLEACH,0.4442190669371196,CE46851,2006-10-16
BLEACH,0.271523178807947,CE161011,2011-10-10
BLEACH,0.3839479392624729,CE160993,2011-10-03
BLEACH,0.220125786163522,CE46867,2006-10-09
BLEACH,0.5229759299781181,CE160976,2011-09-26
BLEACH,0.5275938189845475,CE162112,2012-10-15
BLEACH,0.7762863534675615,CE162097,2012-10-08
BLEACH,0.873589164785553,CE161838,2012-07-09
BLEACH,0.789010989010989,CE160961,2011-09-19
BLEACH,0.1384615384615384,CE46508,2007-02-19
BLEACH,0.8343685300207039,CE160943,2011-09-12
BLEACH,0.8245967741935484,CE162077,2012-10-01
BLEACH,0.2719486081370449,CE44647,2008-12-01
BLEACH,0.1617933723196881,CE44497,2009-01-28
BLEACH,0.5128755364806867,CE162050,2012-09-24
BLEACH,0.1453362255965292,CE161029,2011-10-17
BLEACH,0.1546840958605664,CE46762,2006-11-13
BLEACH,0.0419426048565121,CE45109,2008-06-23
BLEACH,0.4769230769230769,CE160726,2011-06-27
BLEACH,0.423728813559322,CE49267,2004-05-03
BLEACH,0.0066518847006651,CE43648,2009-10-26
BLEACH,0.0895883777239709,CE49280,2004-04-26
BLEACH,0.1905882352941176,CE49302,2004-04-19
BLEACH,0.3333333333333333,CE43633,2009-11-02
BLEACH,0.3253012048192771,CE49323,2004-04-12
BLEACH,0.3593429158110883,CE49342,2004-04-05
BLEACH,0.4545454545454545,CE49367,2004-03-29
BLEACH,0.5166994106090373,CE49245,2004-05-10
BLEACH,0.356701030927835,CE43611,2009-11-09
BLEACH,0.12472647702407,CE47500,2006-02-27
BLEACH,0.3047034764826176,CE49422,2004-03-08
BLEACH,0.090146750524109,CE49438,2004-03-01
BLEACH,0.1488469601677149,CE43587,2009-11-16
BLEACH,0.3899782135076253,CE49465,2004-02-23
BLEACH,0.0067415730337078,CE49478,2004-02-16
BLEACH,0.3245033112582781,CE49503,2004-02-09
BLEACH,0.4549450549450549,CE49525,2004-02-02
BLEACH,0.4699331848552338,CE49406,2004-03-15
BLEACH,0.2617021276595744,CE47480,2006-03-06
BLEACH,0.346072186836518,CE47524,2006-02-20
BLEACH,0.1323210412147505,CE43671,2009-10-19
BLEACH,0.1173380035026269,CE48960,2004-08-23
BLEACH,0.1801242236024844,CE43760,2009-10-05
BLEACH,0.0227743271221532,CE48980,2004-08-16
BLEACH,0.386609071274298,CE47545,2006-02-13
BLEACH,0.1464968152866242,CE49001,2004-08-09
BLEACH,0.2141372141372141,CE49023,2004-08-02
BLEACH,0.0065645514223194,CE43734,2009-10-12
BLEACH,0.020501138952164,CE49040,2004-07-26
BLEACH,0.2747252747252747,CE49221,2004-05-24
BLEACH,0.0809628008752735,CE49060,2004-07-19
BLEACH,0.1851851851851851,CE43716,2009-10-04
BLEACH,0.5824175824175825,CE49110,2004-07-05
BLEACH,0.576017130620985,CE49129,2004-06-28
BLEACH,0.6109936575052854,CE49149,2004-06-21
BLEACH,0.086092715231788,CE43691,2009-10-12
BLEACH,0.4694736842105263,CE49165,2004-06-14
BLEACH,0.265658747300216,CE49181,2004-06-07
BLEACH,0.237250554323725,CE49202,2004-05-31
BLEACH,0.2561247216035635,CE49083,2004-07-12
BLEACH,0.3731958762886598,CE48944,2004-09-06
BLEACH,0.0139720558882235,CE49536,2004-01-23
BLEACH,0.1769722814498933,CE49558,2004-01-16
BLEACH,0.319910514541387,CE49870,2003-09-22
BLEACH,0.0827740492170022,CE47435,2006-03-20
BLEACH,0.6053215077605322,CE49894,2003-09-15
BLEACH,0.1973392461197339,CE43390,2010-01-25
BLEACH,0.0111856823266219,CE49903,2003-09-08
BLEACH,0.4989200863930885,CE49950,2003-08-25
BLEACH,0.5536105032822757,CE49971,2003-08-18
BLEACH,0.468682505399568,CE49991,2003-08-11
BLEACH,0.2751677852348993,CE49869,2003-09-22
BLEACH,0.185031185031185,CE43368,2010-02-01
BLEACH,0.1779141104294478,CE43344,2010-02-08
BLEACH,0.7197452229299363,CE50035,2003-07-28
BLEACH,0.443254817987152,CE50047,2003-07-21
BLEACH,0.6301075268817204,CE50071,2003-07-14
BLEACH,0.6599552572706935,CE50091,2003-07-07
BLEACH,0.0408602150537634,CE47414,2006-03-27
BLEACH,0.3303370786516854,CE50102,2003-06-30
BLEACH,0.0064516129032258,CE43316,2010-02-15
BLEACH,0.3407572383073496,CE50008,2003-08-04
BLEACH,0.1309771309771309,CE43544,2009-11-30
BLEACH,0.25625,CE43413,2010-01-18
BLEACH,0.6701902748414377,CE49839,2003-10-06
BLEACH,0.3901918976545842,CE49599,2004-01-15
BLEACH,0.3808463251670378,CE49619,2004-01-08
BLEACH,0.167728237791932,CE43523,2009-12-07
BLEACH,0.361522198731501,CE49658,2003-12-08
BLEACH,0.0647321428571428,CE49671,2003-12-01
BLEACH,0.1166347992351816,CE43498,2009-12-14
BLEACH,0.2624728850325379,CE49695,2003-11-24
BLEACH,0.3791574279379157,CE49717,2003-11-17
BLEACH,0.4832962138084632,CE49854,2003-09-29
BLEACH,0.3370998116760829,CE43460,2009-12-21
BLEACH,0.2854030501089324,CE44285,2009-04-06
BLEACH,0.1092077087794432,CE49751,2003-11-03
BLEACH,0.1002227171492204,CE47456,2006-03-13
BLEACH,0.3154362416107382,CE49776,2003-10-27
BLEACH,0.2462526766595289,CE49793,2003-10-20
BLEACH,0.0173410404624277,CE43430,2010-01-04
BLEACH,0.1685393258426966,CE49812,2003-10-13
BLEACH,0.386609071274298,CE44308,2009-03-30
BLEACH,0.2335600907029478,CE49734,2003-11-10
BLEACH,0.5634743875278396,CE50126,2003-06-23
BLEACH,0.2086021505376344,CE48920,2004-09-13
BLEACH,0.2636165577342048,CE48902,2004-09-20
BLEACH,0.3212121212121212,CE48044,2005-08-08
BLEACH,0.2112676056338028,CE44097,2009-06-15
BLEACH,0.3088552915766738,CE48065,2005-08-01
BLEACH,0.1258278145695364,CE48084,2005-07-25
BLEACH,0.348643006263048,CE48108,2005-07-18
BLEACH,0.1604395604395604,CE48125,2005-07-11
BLEACH,0.210412147505423,CE44076,2009-06-22
BLEACH,0.3362637362637363,CE48149,2005-07-04
BLEACH,0.1917525773195876,CE48020,2005-08-15
BLEACH,0.1524008350730689,CE47648,2006-01-08
BLEACH,0.3015184381778741,CE48191,2005-06-20
BLEACH,0.1422505307855626,CE44054,2009-06-29
BLEACH,0.3818181818181818,CE48212,2005-06-13
BLEACH,0.2454361054766734,CE48230,2005-06-06
BLEACH,0.2156862745098039,CE44241,2009-04-20
BLEACH,0.2141280353200883,CE48250,2005-05-30
BLEACH,0.3033707865168539,CE44037,2009-07-06
BLEACH,0.2917594654788418,CE48271,2005-05-23
BLEACH,0.2591006423982869,CE48169,2005-06-27
BLEACH,0.2727272727272727,CE48290,2005-05-09
BLEACH,0.2549889135254989,CE44118,2009-06-08
BLEACH,0.1540041067761807,CE47977,2005-09-05
BLEACH,0.3233404710920771,CE47690,2005-12-12
BLEACH,0.2376873661670235,CE47725,2005-11-28
BLEACH,0.3603411513859275,CE47748,2005-11-21
BLEACH,0.1749460043196544,CE44197,2009-05-04
BLEACH,0.1293859649122807,CE47764,2005-11-14
BLEACH,0.1285403050108932,CE47784,2005-11-07
BLEACH,0.1247357293868921,CE47807,2005-10-31
BLEACH,0.0998043052837573,CE44174,2009-05-18
BLEACH,0.1047619047619047,CE47996,2005-08-22
BLEACH,0.3134328358208955,CE47830,2005-10-24
BLEACH,0.0932754880694143,CE47867,2005-10-10
BLEACH,0.3859275053304904,CE44159,2009-05-25
BLEACH,0.1313131313131313,CE47889,2005-10-03
BLEACH,0.3405639913232104,CE47671,2006-01-01
BLEACH,0.2032193158953722,CE47913,2005-09-26
BLEACH,0.3572938689217759,CE44139,2009-06-01
BLEACH,0.0061601642710472,CE47931,2005-09-19
BLEACH,0.1193058568329718,CE47955,2005-09-12
BLEACH,0.1656184486373165,CE47847,2005-10-17
BLEACH,0.3097713097713098,CE43784,2009-09-28
BLEACH,0.5098468271334792,CE44020,2009-07-13
BLEACH,0.2769556025369979,CE48331,2005-04-25
BLEACH,0.1364485981308411,CE43871,2009-08-31
BLEACH,0.1513859275053305,CE48696,2004-12-06
BLEACH,0.1457085828343313,CE47586,2006-01-28
BLEACH,0.086092715231788,CE48714,2004-11-29
BLEACH,0.249448123620309,CE48735,2004-11-22
BLEACH,0.3058568329718004,CE43851,2009-09-07
BLEACH,0.0066225165562913,CE48749,2004-11-15
BLEACH,0.178021978021978,CE44262,2009-04-13
BLEACH,0.3024282560706401,CE48679,2004-12-13
BLEACH,0.0857142857142857,CE48768,2004-11-08
BLEACH,0.1925465838509316,CE43826,2009-09-14
BLEACH,0.1701680672268907,CE48807,2004-10-25
BLEACH,0.0065934065934065,CE48823,2004-10-18
BLEACH,0.29979035639413,CE43805,2009-09-21
BLEACH,0.0066518847006651,CE48841,2004-10-11
BLEACH,0.2407809110629067,CE48864,2004-10-04
BLEACH,0.1208791208791208,CE48881,2004-09-27
BLEACH,0.1704312114989733,CE47563,2006-02-06
BLEACH,0.2594235033259423,CE48790,2004-11-01
BLEACH,0.1714922048997773,CE48308,2005-05-02
BLEACH,0.288981288981289,CE48642,2005-01-08
BLEACH,0.5106796116504855,CE43915,2009-08-17
BLEACH,0.1372549019607843,CE48348,2005-04-18
BLEACH,0.2309322033898305,CE47630,2006-01-15
BLEACH,0.0814977973568281,CE48366,2005-04-11
BLEACH,0.2835820895522388,CE43995,2009-07-20
BLEACH,0.2224622030237581,CE48388,2005-04-04
BLEACH,0.4392935982339956,CE48412,2005-03-28
BLEACH,0.4610244988864143,CE43980,2009-07-27
BLEACH,0.0997782705099778,CE48424,2005-03-21
BLEACH,0.1991951710261569,CE48604,2005-01-13
BLEACH,0.2860215053763441,CE48445,2005-03-14
BLEACH,0.4216335540838852,CE48486,2005-02-28
BLEACH,0.2068230277185501,CE48502,2005-02-21
BLEACH,0.2303030303030303,CE47608,2006-01-20
BLEACH,0.2068230277185501,CE48522,2005-02-14
BLEACH,0.0759219088937093,CE48540,2005-02-07
BLEACH,0.1311154598825831,CE43930,2009-08-10
BLEACH,0.1360691144708423,CE48561,2005-01-31
BLEACH,0.0141414141414141,CE48582,2005-01-22
BLEACH,0.5898520084566596,CE43963,2009-08-03
BLEACH,0.2234273318872017,CE50139,2003-06-09
BLEACH,0.3273942093541203,CE50161,2003-06-02
BLEACH,0.0065359477124183,CE50174,2003-05-26
BLEACH,0.435244161358811,CE42739,2010-09-20
BLEACH,0.5948827292110874,CE51750,2001-10-29
BLEACH,0.4141876430205949,CE51767,2001-10-22
BLEACH,0.2917594654788418,CE51790,2001-10-15
BLEACH,0.6172043010752688,CE51817,2001-10-08
BLEACH,0.0067114093959731,CE42713,2010-09-27
BLEACH,0.5787139689578714,CE51836,2001-10-01
BLEACH,0.1505617977528089,CE47209,2006-06-12
BLEACH,0.4476614699331848,CE51727,2001-11-05
BLEACH,0.2594235033259423,CE51851,2001-09-24
BLEACH,0.1459694989106753,CE42696,2010-10-04
BLEACH,0.6557734204793029,CE51900,2001-09-10
BLEACH,0.4138702460850111,CE51915,2001-09-03
BLEACH,0.3115468409586057,CE42680,2010-10-11
BLEACH,0.0221327967806841,CE51928,2001-08-20
BLEACH,0.1655328798185941,CE44385,2009-03-02
BLEACH,0.245575221238938,CE47190,2006-06-19
BLEACH,0.0060851926977687,CE42612,2010-11-01
BLEACH,0.3378076062639821,CE51872,2001-09-17
BLEACH,0.0751708428246013,CE42592,2010-11-08
BLEACH,0.5124153498871332,CE51707,2001-11-12
BLEACH,0.2958963282937365,CE42755,2010-09-13
BLEACH,0.549889135254989,CE51419,2002-02-25
BLEACH,0.3408577878103837,CE51437,2002-02-18
BLEACH,0.1640449438202247,CE51453,2002-02-11
BLEACH,0.5278396436525612,CE51481,2002-02-04
BLEACH,0.4674556213017751,CE51501,2002-01-23
BLEACH,0.0155945419103313,CE42812,2010-08-23
BLEACH,0.1144708423326133,CE47250,2006-05-29
BLEACH,0.8773006134969326,CE51533,2002-01-17
BLEACH,0.1529933481152993,CE47230,2006-06-05
BLEACH,0.4261241970021413,CE51544,2002-01-15
BLEACH,0.6153846153846154,CE51570,2002-01-08
BLEACH,0.8213552361396304,CE51595,2002-01-01
BLEACH,0.4876404494382022,CE51607,2001-12-10
BLEACH,0.4557235421166307,CE44369,2009-03-09
BLEACH,0.238095238095238,CE51622,2001-12-03
BLEACH,0.2778993435448578,CE42776,2010-09-06
BLEACH,0.3377483443708609,CE51647,2001-11-26
BLEACH,0.019650655021834,CE51661,2001-11-19
BLEACH,0.2629399585921325,CE42796,2010-08-30
BLEACH,0.3397312859884837,CE42842,2010-08-09
BLEACH,0.1745379876796714,CE42572,2010-11-15
BLEACH,0.1201814058956916,CE42550,2010-11-22
BLEACH,0.3503184713375796,CE47045,2006-08-07
BLEACH,0.3347921225382932,CE160553,2003-06-16
BLEACH,0.2562358276643991,CE42210,2011-05-02
BLEACH,0.1172962226640159,CE160568,2010-05-17
BLEACH,0.6190476190476191,CE42195,2011-05-09
BLEACH,0.1605995717344753,CE47020,2006-08-14
BLEACH,0.265658747300216,CE160594,2010-05-24
BLEACH,0.2131868131868131,CE44454,2009-02-09
BLEACH,0.4360086767895879,CE42235,2011-04-25
BLEACH,0.6169265033407573,CE42175,2011-05-23
BLEACH,0.1769383697813121,CE46994,2006-08-21
BLEACH,0.2566735112936344,CE160637,2011-04-11
BLEACH,0.1466083150984682,CE44665,2008-11-24
BLEACH,0.688195991091314,CE160668,2011-06-06
BLEACH,0.0368763557483731,CE46972,2006-09-04
BLEACH,0.2619589977220957,CE160680,2011-06-13
BLEACH,0.3291404612159329,CE46957,2006-09-11
BLEACH,0.5920177383592018,CE160708,2011-06-20
BLEACH,0.4773218142548596,CE160619,2011-04-04
BLEACH,0.1144708423326133,CE47165,2006-06-26
BLEACH,0.2181425485961123,CE47062,2006-07-31
BLEACH,0.6126315789473684,CE42282,2011-03-21
BLEACH,0.3376344086021505,CE42534,2010-11-29
BLEACH,0.0193548387096774,CE42528,2010-11-29
BLEACH,0.226215644820296,CE42512,2010-12-06
BLEACH,0.1111111111111111,CE47145,2006-07-03
BLEACH,0.1468812877263581,CE42491,2010-12-13
BLEACH,0.189083820662768,CE42454,2010-12-20
BLEACH,0.1809145129224652,CE42431,2011-01-04
BLEACH,0.0294736842105263,CE47122,2006-07-10
BLEACH,0.6025917926565875,CE42260,2011-03-28
BLEACH,0.2921108742004264,CE42414,2011-01-31
BLEACH,0.4155555555555555,CE47109,2006-07-17
BLEACH,0.3304535637149028,CE42377,2011-02-14
BLEACH,0.3377483443708609,CE42358,2011-02-21
BLEACH,0.3420479302832244,CE42337,2011-02-28
BLEACH,0.4229934924078091,CE42319,2011-03-07
BLEACH,0.152317880794702,CE47082,2006-07-24
BLEACH,0.2786177105831533,CE42296,2011-03-14
BLEACH,0.2008639308855291,CE44433,2009-02-16
BLEACH,0.2627291242362525,CE44413,2009-02-23
BLEACH,0.6371490280777538,CE51400,2002-03-04
BLEACH,0.6844349680170576,CE51381,2002-03-11
BLEACH,0.4743326488706365,CE42866,2010-08-02
BLEACH,0.3304157549234136,CE50493,2003-02-03
BLEACH,0.2304609218436873,CE50513,2003-01-23
BLEACH,0.2224622030237581,CE43167,2010-04-05
BLEACH,0.3995943204868154,CE50538,2003-01-22
BLEACH,0.5298969072164949,CE50562,2003-01-10
BLEACH,0.1015801354401805,CE47355,2006-04-17
BLEACH,0.2662192393736018,CE43147,2010-04-12
BLEACH,0.7199124726477024,CE50586,2003-01-08
BLEACH,0.0068649885583524,CE50468,2003-02-10
BLEACH,0.6997792494481236,CE50605,2003-01-01
BLEACH,0.5593952483801296,CE50622,2002-12-09
BLEACH,0.474835886214442,CE50640,2002-12-02
BLEACH,0.5143487858719646,CE50662,2002-11-25
BLEACH,0.0204081632653061,CE50673,2002-11-18
BLEACH,0.3649484536082474,CE43105,2010-05-17
BLEACH,0.2062084257206208,CE50697,2002-11-11
BLEACH,0.6556291390728477,CE50727,2002-11-04
BLEACH,0.3184855233853007,CE47341,2006-04-24
BLEACH,0.1698924731182795,CE43124,2010-04-19
BLEACH,0.4769230769230769,CE50743,2002-10-28
BLEACH,0.3702882483370288,CE50453,2003-02-17
BLEACH,0.2082474226804123,CE43189,2010-03-29
BLEACH,0.0920770877944325,CE47394,2006-04-03
BLEACH,0.2576064908722109,CE50204,2003-05-12
BLEACH,0.1865828092243186,CE43277,2010-03-01
BLEACH,0.387308533916849,CE50228,2003-05-05
BLEACH,0.1947483588621444,CE43256,2010-03-08
BLEACH,0.3662921348314606,CE50249,2003-04-28
BLEACH,0.4623655913978494,CE50269,2003-04-21
BLEACH,0.2156862745098039,CE50284,2003-04-14
BLEACH,0.451685393258427,CE50435,2003-02-24
BLEACH,0.1599147121535181,CE50304,2003-04-07
BLEACH,0.4967602591792656,CE50331,2003-03-31
BLEACH,0.1581291759465478,CE43233,2010-03-15
