掲載日,掲載位置,作品名,各話名,カラー有無,掲載形態
1996-07-22,0.5595959595959596,こちら葛飾区亀有公園前派出所,携帯電話失くすべからずの巻,False,カラー各話+モノクロ各話
1996-07-29,0.3842696629213483,こちら葛飾区亀有公園前派出所,レッツ・キャンプ!!の巻,False,カラー各話+モノクロ各話
1996-08-05,0.0337972166998011,こちら葛飾区亀有公園前派出所,日暮巡査の潜在能力!?の巻,True,カラー各話+モノクロ各話
1996-08-12,0.5565031982942431,こちら葛飾区亀有公園前派出所,対婦警 全面戦争!?の巻,False,カラー各話+モノクロ各話
1996-08-19,0.5753715498938429,こちら葛飾区亀有公園前派出所,ゲーム営業  両津!!の巻,False,カラー各話+モノクロ各話
1996-08-26,0.4824016563146998,こちら葛飾区亀有公園前派出所,アロハ天国の巻,False,カラー各話+モノクロ各話
1996-09-09,0.5402298850574713,こちら葛飾区亀有公園前派出所,真夏のリゾート計画!!の巻,False,カラー各話+モノクロ各話
1996-09-16,0.6473317865429234,こちら葛飾区亀有公園前派出所,ビーチバレーでGO GO!の巻,False,カラー各話+モノクロ各話
1996-09-23,0.3144208037825059,こちら葛飾区亀有公園前派出所,両さん 夏の一日の巻,False,カラー各話+モノクロ各話
1996-09-30,0.5906183368869936,こちら葛飾区亀有公園前派出所,佃島本祭り取材!の巻,False,カラー各話+モノクロ各話
1996-10-07,0.5390781563126252,こちら葛飾区亀有公園前派出所,両さんのパソコンツアーの巻,False,カラー各話+モノクロ各話
1996-10-14,0.5851851851851851,こちら葛飾区亀有公園前派出所,コンビニゲームバトル!!の巻,False,カラー各話+モノクロ各話
1996-10-21,0.7266187050359713,こちら葛飾区亀有公園前派出所,ナイスなジュースで大行進の巻,False,カラー各話+モノクロ各話
1996-10-28,0.5201698513800425,こちら葛飾区亀有公園前派出所,ゴーゴーツイスター!!の巻,False,カラー各話+モノクロ各話
1996-11-04,0.6449438202247191,こちら葛飾区亀有公園前派出所,派出所バンド結成!!の巻,True,カラー各話+モノクロ各話
1996-11-11,0.5571776155717761,こちら葛飾区亀有公園前派出所,美少女フィギュアに超夢中❤の巻,False,カラー各話+モノクロ各話
1996-11-18,0.4311512415349887,こちら葛飾区亀有公園前派出所,カンケリ名人両津!!の巻,False,カラー各話+モノクロ各話
1996-11-25,0.513126491646778,こちら葛飾区亀有公園前派出所,松茸づくし!!の巻,False,カラー各話+モノクロ各話
1996-12-02,0.5130023640661938,こちら葛飾区亀有公園前派出所,コスパでナンパ!?の巻,False,カラー各話+モノクロ各話
1996-12-09,0.042316258351893,こちら葛飾区亀有公園前派出所,古都の走馬灯の巻,True,カラー各話+モノクロ各話
1996-12-09,0.3630289532293986,こちら葛飾区亀有公園前派出所,日暮2号!?登場の巻,False,カラー各話+モノクロ各話
1997-01-01,0.6225596529284165,こちら葛飾区亀有公園前派出所,ついに出た!!アクションドールの巻,False,カラー各話+モノクロ各話
1997-01-08,0.4596949891067538,こちら葛飾区亀有公園前派出所,スニーカー世界戦略!!の巻,False,カラー各話+モノクロ各話
1997-01-10,0.5184466019417475,こちら葛飾区亀有公園前派出所,ソルジャー サンタの巻,False,カラー各話+モノクロ各話
1997-01-16,0.3887814313346228,こちら葛飾区亀有公園前派出所,プリクラ大作戦!の巻,False,カラー各話+モノクロ各話
1997-01-29,0.6404494382022472,こちら葛飾区亀有公園前派出所,野球盤バトル!!の巻,False,カラー各話+モノクロ各話
1997-02-03,0.7593984962406015,こちら葛飾区亀有公園前派出所,育てタマゴッチの巻,False,カラー各話+モノクロ各話
1997-02-10,0.6817102137767221,こちら葛飾区亀有公園前派出所,両さん禁酒命令の巻,False,カラー各話+モノクロ各話
1997-02-17,0.7090069284064665,こちら葛飾区亀有公園前派出所,新聞少年勘吉の巻,False,カラー各話+モノクロ各話
1997-02-24,0.7960954446854663,こちら葛飾区亀有公園前派出所,麗子の婿とり選手権!!の巻,False,カラー各話+モノクロ各話
1997-03-03,0.4900221729490022,こちら葛飾区亀有公園前派出所,壮絶カラオケバトル!!の巻,False,カラー各話+モノクロ各話
1997-03-10,0.902676399026764,こちら葛飾区亀有公園前派出所,月光刑事再登場!!の巻,False,カラー各話+モノクロ各話
1997-03-17,0.5061728395061729,こちら葛飾区亀有公園前派出所,葛飾署大奥〔○秘〕物語の巻,False,カラー各話+モノクロ各話
1997-03-24,0.494553376906318,こちら葛飾区亀有公園前派出所,プリクラ大作戦2の巻,False,カラー各話+モノクロ各話
1997-03-31,0.8431372549019608,こちら葛飾区亀有公園前派出所,無いちっち たまごっちの巻,False,カラー各話+モノクロ各話
1997-04-07,0.8747300215982722,こちら葛飾区亀有公園前派出所,バグってチョベリグ!?の巻,False,カラー各話+モノクロ各話
1997-04-14,0.7559912854030502,こちら葛飾区亀有公園前派出所,警察手帳超進化論!!の巻,False,カラー各話+モノクロ各話
1997-04-21,0.7639198218262806,こちら葛飾区亀有公園前派出所,ハイパーリュックサック!?の巻,False,カラー各話+モノクロ各話
1997-04-28,0.5194508009153318,こちら葛飾区亀有公園前派出所,なつかしの荒川遊園地の巻,False,カラー各話+モノクロ各話
1997-05-05,0.6571428571428571,こちら葛飾区亀有公園前派出所,女子寮に潜入せよ!の巻,False,カラー各話+モノクロ各話
1997-05-12,0.6699410609037328,こちら葛飾区亀有公園前派出所,超育てゲー『モンちっち』の巻,False,カラー各話+モノクロ各話
1997-05-26,0.3829321663019693,こちら葛飾区亀有公園前派出所,シルバー雇用おまかせ!!の巻,False,カラー各話+モノクロ各話
1997-06-02,0.6292906178489702,こちら葛飾区亀有公園前派出所,超美少女SLG!!の巻,False,カラー各話+モノクロ各話
1997-06-09,0.7155756207674944,こちら葛飾区亀有公園前派出所,「大貧民」バトル!!の巻,False,カラー各話+モノクロ各話
1997-06-16,0.7772397094430993,こちら葛飾区亀有公園前派出所,〔○秘〕麗子フィギュア発売中!?の巻,False,カラー各話+モノクロ各話
1997-06-23,0.7231503579952268,こちら葛飾区亀有公園前派出所,両さんの超合金講座の巻,False,カラー各話+モノクロ各話
1997-06-30,0.3204819277108434,こちら葛飾区亀有公園前派出所,怒鳴り屋両さんの巻,False,カラー各話+モノクロ各話
1997-07-07,0.3758241758241758,こちら葛飾区亀有公園前派出所,超リアル釣りゲーム!!の巻,False,カラー各話+モノクロ各話
1997-07-14,0.1934731934731934,こちら葛飾区亀有公園前派出所,やったぜ!ゲーム化の巻,True,カラー各話+モノクロ各話
1997-07-21,0.5184381778741866,こちら葛飾区亀有公園前派出所,トランプバトル再び!!の巻,False,カラー各話+モノクロ各話
1997-07-28,0.6737588652482269,こちら葛飾区亀有公園前派出所,派出所コンビニ化計画!!の巻,False,カラー各話+モノクロ各話
1997-08-04,0.4684095860566449,こちら葛飾区亀有公園前派出所,（＾。＾）浅草お盆グラフィティの巻,False,カラー各話+モノクロ各話
1997-08-11,0.6926713947990544,こちら葛飾区亀有公園前派出所,超合金レア物選手権!!の巻,False,カラー各話+モノクロ各話
1997-08-18,0.5669099756690997,こちら葛飾区亀有公園前派出所,デジカメ大作戦!の巻,False,カラー各話+モノクロ各話
1997-08-25,0.5581854043392505,こちら葛飾区亀有公園前派出所,懐かしのメロディー!?の巻,False,カラー各話+モノクロ各話
1997-09-08,0.4328358208955223,こちら葛飾区亀有公園前派出所,お茶屋の藤田くんの巻,False,カラー各話+モノクロ各話
1997-09-15,0.7516930022573364,こちら葛飾区亀有公園前派出所,スーパーリアル オーナーゲームの巻,False,カラー各話+モノクロ各話
1997-09-22,0.6909492273730684,こちら葛飾区亀有公園前派出所,とってもお茶目な中川くんの巻,False,カラー各話+モノクロ各話
1997-09-29,0.6541019955654102,こちら葛飾区亀有公園前派出所,CDモンスター!!の巻,False,カラー各話+モノクロ各話
1997-10-06,0.3304157549234136,こちら葛飾区亀有公園前派出所,郷愁の蛍小夜曲の巻,False,カラー各話+モノクロ各話
1997-10-13,0.6586433260393874,こちら葛飾区亀有公園前派出所,「こち亀」の夏は終わらない!!,False,カラー各話+モノクロ各話
1997-10-20,0.6867469879518072,こちら葛飾区亀有公園前派出所,G-SHOCKパニック!!の巻,False,カラー各話+モノクロ各話
1997-10-27,0.4919908466819222,こちら葛飾区亀有公園前派出所,中川くんと2ショットの巻,False,カラー各話+モノクロ各話
1997-11-03,0.4988713318284424,こちら葛飾区亀有公園前派出所,大混戦「こち亀」ゲームの巻,False,カラー各話+モノクロ各話
1997-11-10,0.3812636165577342,こちら葛飾区亀有公園前派出所,生き様さまざま!?の巻,False,カラー各話+モノクロ各話
1997-11-17,0.5697940503432495,こちら葛飾区亀有公園前派出所,部長のポケモン奮戦記の巻,False,カラー各話+モノクロ各話
1997-11-24,0.76,こちら葛飾区亀有公園前派出所,氷上の熱血バトル!!の巻,False,カラー各話+モノクロ各話
1997-12-01,0.7742663656884876,こちら葛飾区亀有公園前派出所,ケーキ屋れいちゃんの巻,False,カラー各話+モノクロ各話
1997-12-08,0.7810526315789473,こちら葛飾区亀有公園前派出所,別人28号くんの巻,False,カラー各話+モノクロ各話
1998-01-01,0.5477855477855478,こちら葛飾区亀有公園前派出所,麗子ドールついに完成!!の巻,False,カラー各話+モノクロ各話
1998-01-08,0.0331125827814569,こちら葛飾区亀有公園前派出所,遠い放課後の巻,True,カラー各話+モノクロ各話
1998-01-15,0.5743879472693032,こちら葛飾区亀有公園前派出所,ボウリングでボウ年会!?の巻,False,カラー各話+モノクロ各話
1998-01-26,0.7321428571428571,こちら葛飾区亀有公園前派出所,新年会で王様気分!?の巻,False,カラー各話+モノクロ各話
1998-01-31,0.6045977011494252,こちら葛飾区亀有公園前派出所,掘ゴタツパニック!?の巻,False,カラー各話+モノクロ各話
1998-02-02,0.6992840095465394,こちら葛飾区亀有公園前派出所,超豪快!!鍋大会の巻,False,カラー各話+モノクロ各話
1998-02-09,0.8210290827740492,こちら葛飾区亀有公園前派出所,香港 女の大バトル!!の巻（前編）,False,カラー各話+モノクロ各話
1998-02-16,0.7231503579952268,こちら葛飾区亀有公園前派出所,香港 女の大バトル!!の巻（後編）,False,カラー各話+モノクロ各話
1998-02-23,0.7481840193704601,こちら葛飾区亀有公園前派出所,百人一首名人 両津!の巻,False,カラー各話+モノクロ各話
1998-03-02,0.7136465324384788,こちら葛飾区亀有公園前派出所,Progressive Link の巻,False,カラー各話+モノクロ各話
1998-03-09,0.8014184397163121,こちら葛飾区亀有公園前派出所,シルバーサバイバルチームの巻,False,カラー各話+モノクロ各話
1998-03-16,0.8568019093078759,こちら葛飾区亀有公園前派出所,バトル列車でGO!の巻,False,カラー各話+モノクロ各話
1998-03-23,0.8032786885245902,こちら葛飾区亀有公園前派出所,革命刑事登場!!の巻,False,カラー各話+モノクロ各話
1998-03-30,0.6312056737588653,こちら葛飾区亀有公園前派出所,ハイテクベーゴマ大ブーム!?の巻,False,カラー各話+モノクロ各話
1998-04-06,0.8101545253863135,こちら葛飾区亀有公園前派出所,シルバーインターネットの巻,False,カラー各話+モノクロ各話
1998-04-13,0.7647058823529411,こちら葛飾区亀有公園前派出所,CIRCUS SYMPHONYの巻,False,カラー各話+モノクロ各話
1998-04-20,0.8126463700234192,こちら葛飾区亀有公園前派出所,体を張ったアルバイト!!の巻,False,カラー各話+モノクロ各話
1998-04-27,0.5847255369928401,こちら葛飾区亀有公園前派出所,超婦警・磯鷲早矢登場!の巻,False,カラー各話+モノクロ各話
1998-05-04,0.6008869179600886,こちら葛飾区亀有公園前派出所,両さんが恋の的!?の巻,False,カラー各話+モノクロ各話
1998-05-11,0.577639751552795,こちら葛飾区亀有公園前派出所,「女の敵」大追跡!!の巻,False,カラー各話+モノクロ各話
1998-05-25,0.550561797752809,こちら葛飾区亀有公園前派出所,百発百中!?両津流弓道の巻,False,カラー各話+モノクロ各話
1998-06-01,0.6190476190476191,こちら葛飾区亀有公園前派出所,CATV両さんチャンネルの巻,False,カラー各話+モノクロ各話
1998-06-08,0.4292134831460674,こちら葛飾区亀有公園前派出所,男ならこのPHS!!の巻,False,カラー各話+モノクロ各話
1998-06-15,0.44874715261959,こちら葛飾区亀有公園前派出所,早矢ちゃんのボディガードの巻,False,カラー各話+モノクロ各話
1998-06-22,0.3958810068649885,こちら葛飾区亀有公園前派出所,歩いて育てろ!!の巻,False,カラー各話+モノクロ各話
1998-06-29,0.5530474040632054,こちら葛飾区亀有公園前派出所,葛飾署傘ゴルフ大会の巻,False,カラー各話+モノクロ各話
1998-07-06,0.6643990929705216,こちら葛飾区亀有公園前派出所,恥をしのんでアルバイト!!の巻,False,カラー各話+モノクロ各話
1998-07-13,0.7070938215102975,こちら葛飾区亀有公園前派出所,超威厳親父登場!!の巻,False,カラー各話+モノクロ各話
1998-07-20,0.7274725274725274,こちら葛飾区亀有公園前派出所,ニュー麻里愛誕生!!の巻,False,カラー各話+モノクロ各話
1998-07-27,0.8276643990929705,こちら葛飾区亀有公園前派出所,早矢対麻里愛 弓道対決!!の巻,False,カラー各話+モノクロ各話
1998-08-03,0.7333333333333333,こちら葛飾区亀有公園前派出所,奈々ちゃんはデリケートの巻,False,カラー各話+モノクロ各話
1998-08-10,0.7782909930715936,こちら葛飾区亀有公園前派出所,時代劇王選手権!!の巻,False,カラー各話+モノクロ各話
1998-08-17,0.6902050113895216,こちら葛飾区亀有公園前派出所,戦闘機『晴嵐』強奪大作戦!の巻,False,カラー各話+モノクロ各話
1998-08-24,0.6062378167641326,こちら葛飾区亀有公園前派出所,部長と早矢 熱愛発覚!?の巻,False,カラー各話+モノクロ各話
1998-09-07,0.7116704805491991,こちら葛飾区亀有公園前派出所,打ち上げ花火パニック!!の巻,False,カラー各話+モノクロ各話
1998-09-14,0.5678160919540229,こちら葛飾区亀有公園前派出所,東京名所・大江戸ランドの巻,False,カラー各話+モノクロ各話
1998-09-21,0.5907079646017699,こちら葛飾区亀有公園前派出所,両津警備保障会社の巻,False,カラー各話+モノクロ各話
1998-09-28,0.7348314606741573,こちら葛飾区亀有公園前派出所,正しきコレクター道!!の巻,False,カラー各話+モノクロ各話
1998-10-05,0.564625850340136,こちら葛飾区亀有公園前派出所,家紋ベイビー!!の巻,False,カラー各話+モノクロ各話
1998-10-12,0.6871035940803383,こちら葛飾区亀有公園前派出所,民宿よいとこ一度はおいで！の巻（前編）,False,カラー各話+モノクロ各話
1998-10-19,0.6430205949656751,こちら葛飾区亀有公園前派出所,民宿よいとこ一度はおいで!の巻(後編),False,カラー各話+モノクロ各話
1998-10-26,0.7915742793791575,こちら葛飾区亀有公園前派出所,GO!GO!スタンプラリーの巻,False,カラー各話+モノクロ各話
1998-11-02,0.5205183585313174,こちら葛飾区亀有公園前派出所,部長大ブレイク!?の巻,False,カラー各話+モノクロ各話
1998-11-09,0.7278911564625851,こちら葛飾区亀有公園前派出所,庶民派中川くんの巻,False,カラー各話+モノクロ各話
1998-11-16,0.7871396895787139,こちら葛飾区亀有公園前派出所,弓道ブーム in USA,False,カラー各話+モノクロ各話
1998-11-23,0.5652173913043478,こちら葛飾区亀有公園前派出所,人情派警官両さん!?の巻,False,カラー各話+モノクロ各話
1998-11-30,0.7155756207674944,こちら葛飾区亀有公園前派出所,ハイパー運動会!!の巻,False,カラー各話+モノクロ各話
1998-12-07,0.562363238512035,こちら葛飾区亀有公園前派出所,左京の弓（前編）,False,カラー各話+モノクロ各話
1999-01-01,0.7426636568848759,こちら葛飾区亀有公園前派出所,左京の弓 後編,False,カラー各話+モノクロ各話
1999-01-08,0.7908496732026143,こちら葛飾区亀有公園前派出所,青魚で健康管理!?の巻,False,カラー各話+モノクロ各話
1999-01-15,0.6833667334669339,こちら葛飾区亀有公園前派出所,少女漫画編集者!!の巻,False,カラー各話+モノクロ各話
1999-01-28,0.7929606625258799,こちら葛飾区亀有公園前派出所,巨大アスレチック大会!!の巻,False,カラー各話+モノクロ各話
1999-01-31,0.020501138952164,こちら葛飾区亀有公園前派出所,トロバス物語の巻,True,カラー各話+モノクロ各話
1999-02-01,0.63718820861678,こちら葛飾区亀有公園前派出所,CMアイドル麗子!!の巻,False,カラー各話+モノクロ各話
1999-02-08,0.5606407322654462,こちら葛飾区亀有公園前派出所,署長と部長 感傷旅行!?の巻,False,カラー各話+モノクロ各話
1999-02-15,0.4756380510440835,こちら葛飾区亀有公園前派出所,フリマでひと儲け!!の巻,False,カラー各話+モノクロ各話
1999-02-22,0.4876404494382022,こちら葛飾区亀有公園前派出所,警視庁“体力”代表!!の巻,False,カラー各話+モノクロ各話
1999-03-01,0.7369614512471655,こちら葛飾区亀有公園前派出所,両さん京都訪問編 GO!!GO!!玉の輿!!の巻,False,カラー各話+モノクロ各話
1999-03-08,0.5655021834061136,こちら葛飾区亀有公園前派出所,両さんの京都訪問編 妹・飛鷹右京登場!!の巻,False,カラー各話+モノクロ各話
1999-03-15,0.4522292993630573,こちら葛飾区亀有公園前派出所,両さん京都訪問編 早矢と右京、恋の苦悩!?の巻,False,カラー各話+モノクロ各話
1999-03-22,0.63718820861678,こちら葛飾区亀有公園前派出所,駄菓子ニューウェイブの巻,False,カラー各話+モノクロ各話
1999-03-29,0.7345537757437071,こちら葛飾区亀有公園前派出所,亀有名画座物語の巻,False,カラー各話+モノクロ各話
1999-04-05,0.7431818181818182,こちら葛飾区亀有公園前派出所,父・飛鷹二徹登場!!の巻,False,カラー各話+モノクロ各話
1999-04-12,0.3769751693002257,こちら葛飾区亀有公園前派出所,熱闘!!コンサート野球の巻,False,カラー各話+モノクロ各話
1999-04-19,0.7905405405405406,こちら葛飾区亀有公園前派出所,招猫大ブーム!?の巻,False,カラー各話+モノクロ各話
1999-04-26,0.7186813186813187,こちら葛飾区亀有公園前派出所,圭一 麗子の夫婦漫才!!の巻,False,カラー各話+モノクロ各話
1999-05-03,0.6583143507972665,こちら葛飾区亀有公園前派出所,ゲーム景品進化論!?の巻,False,カラー各話+モノクロ各話
1999-05-10,0.7455968688845401,こちら葛飾区亀有公園前派出所,部長の家族幸せ計画!!の巻,False,カラー各話+モノクロ各話
1999-05-24,0.5632183908045977,こちら葛飾区亀有公園前派出所,コスチュームフィギュア元年!!の巻,False,カラー各話+モノクロ各話
1999-05-31,0.2866817155756208,こちら葛飾区亀有公園前派出所,CDデビュー!!の巻,False,カラー各話+モノクロ各話
1999-06-07,0.7266811279826464,こちら葛飾区亀有公園前派出所,Love Mariaの巻,False,カラー各話+モノクロ各話
1999-06-14,0.7926565874730022,こちら葛飾区亀有公園前派出所,第七の刑事登場!!の巻,False,カラー各話+モノクロ各話
1999-06-21,0.5485327313769752,こちら葛飾区亀有公園前派出所,本田くんの宝探し!?の巻,False,カラー各話+モノクロ各話
1999-06-28,0.5402298850574713,こちら葛飾区亀有公園前派出所,人馬一体・右京と琴姫の巻,False,カラー各話+モノクロ各話
1999-07-05,0.6430205949656751,こちら葛飾区亀有公園前派出所,編集者・竜千士の苦悩の巻,False,カラー各話+モノクロ各話
1999-07-12,0.649890590809628,こちら葛飾区亀有公園前派出所,ダンス・ダンス・盆踊り!!の巻,False,カラー各話+モノクロ各話
1999-07-19,0.4496644295302013,こちら葛飾区亀有公園前派出所,坊さんバンド参上!!の巻,False,カラー各話+モノクロ各話
1999-07-26,0.7782909930715936,こちら葛飾区亀有公園前派出所,祝い隊・出動!!の巻,False,カラー各話+モノクロ各話
1999-08-02,0.4817987152034261,こちら葛飾区亀有公園前派出所,夏の保養寮大改造!!の巻,False,カラー各話+モノクロ各話
1999-08-09,0.138592750533049,こちら葛飾区亀有公園前派出所,両さんの亀有歴史散歩の巻,False,カラー各話+モノクロ各話
1999-08-16,0.5240274599542334,こちら葛飾区亀有公園前派出所,超!!警察犬ロボット誕生の巻,False,カラー各話+モノクロ各話
1999-08-23,0.7706237424547284,こちら葛飾区亀有公園前派出所,目隠し将棋名人!?両さんの巻,False,カラー各話+モノクロ各話
1999-09-06,0.7038724373576309,こちら葛飾区亀有公園前派出所,南国タヒチで夏休み!!の巻,False,カラー各話+モノクロ各話
1999-09-13,0.7195402298850575,こちら葛飾区亀有公園前派出所,ファヒネ島の休日!!の巻,False,カラー各話+モノクロ各話
1999-09-20,0.5743707093821511,こちら葛飾区亀有公園前派出所,海の男!!寺井洋一の巻,False,カラー各話+モノクロ各話
1999-09-27,0.8614318706697459,こちら葛飾区亀有公園前派出所,カリスマ床屋登場!!の巻,False,カラー各話+モノクロ各話
1999-10-04,0.795045045045045,こちら葛飾区亀有公園前派出所,カリスマヘアモデル両さん!!の巻,False,カラー各話+モノクロ各話
1999-10-11,0.7367303609341825,こちら葛飾区亀有公園前派出所,舞台はつらいよの巻,False,カラー各話+モノクロ各話
1999-10-18,0.682648401826484,こちら葛飾区亀有公園前派出所,水の都・TOKYO!!の巻,False,カラー各話+モノクロ各話
1999-10-25,0.8387799564270153,こちら葛飾区亀有公園前派出所,江戸っ娘・擬宝珠 纏登場!!の巻,False,カラー各話+モノクロ各話
1999-11-01,0.5240274599542334,こちら葛飾区亀有公園前派出所,男!根性神輿の巻,False,カラー各話+モノクロ各話
1999-11-08,0.7861915367483296,こちら葛飾区亀有公園前派出所,最新ミリタリーフィギュア事情の巻,False,カラー各話+モノクロ各話
1999-11-15,0.7968397291196389,こちら葛飾区亀有公園前派出所,とんだ完全犯罪!?の巻,False,カラー各話+モノクロ各話
1999-11-22,0.6628175519630485,こちら葛飾区亀有公園前派出所,下町グルメ狂騒曲!!の巻,False,カラー各話+モノクロ各話
1999-11-29,0.6643990929705216,こちら葛飾区亀有公園前派出所,お熱いのはお好き!?の巻,False,カラー各話+モノクロ各話
1999-12-06,0.708779443254818,こちら葛飾区亀有公園前派出所,くまなく捜せ大作戦!!の巻,False,カラー各話+モノクロ各話
2000-01-01,0.9055299539170508,こちら葛飾区亀有公園前派出所,1999 K-1 REVENGE!!の巻,False,カラー各話+モノクロ各話
2000-01-08,0.8760869565217392,こちら葛飾区亀有公園前派出所,新・サバゲーで鍛えよう!の巻,False,カラー各話+モノクロ各話
2000-01-10,0.802020202020202,こちら葛飾区亀有公園前派出所,トラブルミレニアム!!の巻,False,カラー各話+モノクロ各話
2000-01-16,0.738045738045738,こちら葛飾区亀有公園前派出所,1000年に1度の男!の巻,False,カラー各話+モノクロ各話
2000-01-31,0.8614318706697459,こちら葛飾区亀有公園前派出所,カトリーヌ勘吉!?の巻,False,カラー各話+モノクロ各話
2000-02-07,0.8095238095238095,こちら葛飾区亀有公園前派出所,擬宝珠纏の祖母登場!の巻,False,カラー各話+モノクロ各話
2000-02-14,0.6837416481069042,こちら葛飾区亀有公園前派出所,両津タクシー営業中!!の巻,False,カラー各話+モノクロ各話
2000-02-21,0.0068337129840546,こちら葛飾区亀有公園前派出所,両さん、板前になる!?の巻 寿司修行編その1,True,カラー各話+モノクロ各話
2000-02-28,0.6613272311212814,こちら葛飾区亀有公園前派出所,擬宝珠家の首領登場!?の巻 寿司修行編その2,False,カラー各話+モノクロ各話
2000-03-06,0.7427937915742794,こちら葛飾区亀有公園前派出所,お寿司屋さんの作り方!!の巻 寿司修行編その3,False,カラー各話+モノクロ各話
2000-03-13,0.7350993377483444,こちら葛飾区亀有公園前派出所,壮絶!たこ焼きバトル!!の巻,False,カラー各話+モノクロ各話
2000-03-20,0.8337078651685393,こちら葛飾区亀有公園前派出所,“超記憶術”でメダリスト!?の巻,False,カラー各話+モノクロ各話
2000-03-27,0.8114942528735632,こちら葛飾区亀有公園前派出所,部長ガットメールの巻,False,カラー各話+モノクロ各話
2000-04-03,0.5185995623632386,こちら葛飾区亀有公園前派出所,両さんのミレニアム婚!!の巻,False,カラー各話+モノクロ各話
2000-04-10,0.6719817767653758,こちら葛飾区亀有公園前派出所,あなたとだったらどこまでも!の巻,False,カラー各話+モノクロ各話
2000-04-17,0.8692660550458715,こちら葛飾区亀有公園前派出所,スペース刑事クララ登場!!の巻,False,カラー各話+モノクロ各話
2000-04-24,0.7393258426966293,こちら葛飾区亀有公園前派出所,コイははかないものなのなのネンの巻,False,カラー各話+モノクロ各話
2000-05-01,0.5172413793103449,こちら葛飾区亀有公園前派出所,味にうるさい檸檬チャン!の巻,False,カラー各話+モノクロ各話
2000-05-08,0.6329896907216495,こちら葛飾区亀有公園前派出所,両さんの恋煩い!の巻,False,カラー各話+モノクロ各話
2000-05-22,0.8292134831460675,こちら葛飾区亀有公園前派出所,ローラースポーツでGO!GO!!の巻,False,カラー各話+モノクロ各話
2000-05-29,0.6192560175054704,こちら葛飾区亀有公園前派出所,コンビニエンスな警察官!!の巻,False,カラー各話+モノクロ各話
2000-06-05,0.7462365591397849,こちら葛飾区亀有公園前派出所,聖橋白線流しの巻,False,カラー各話+モノクロ各話
2000-06-12,0.6887871853546911,こちら葛飾区亀有公園前派出所,男の編み物ブーム!の巻,False,カラー各話+モノクロ各話
2000-06-19,0.6923076923076923,こちら葛飾区亀有公園前派出所,いつ…どこで…何をする!?の巻,False,カラー各話+モノクロ各話
2000-06-26,0.2873563218390804,こちら葛飾区亀有公園前派出所,両さんの財政指南!?の巻,False,カラー各話+モノクロ各話
2000-07-03,0.7805429864253394,こちら葛飾区亀有公園前派出所,亀有撞球倶楽部?の巻,False,カラー各話+モノクロ各話
2000-07-10,0.7103448275862069,こちら葛飾区亀有公園前派出所,“なんでも”ホテルの巻,False,カラー各話+モノクロ各話
2000-07-17,0.7124183006535948,こちら葛飾区亀有公園前派出所,超興奮!?麗子ウォッチング!の巻,False,カラー各話+モノクロ各話
2000-07-24,0.5889145496535797,こちら葛飾区亀有公園前派出所,名プロデューサーRYOTSU?の巻,False,カラー各話+モノクロ各話
2000-07-31,0.7760180995475113,こちら葛飾区亀有公園前派出所,決死!カニ取り物語の巻,False,カラー各話+モノクロ各話
2000-08-07,0.7782515991471215,こちら葛飾区亀有公園前派出所,警視庁大犯科帳!!の巻,False,カラー各話+モノクロ各話
2000-08-14,0.6183035714285714,こちら葛飾区亀有公園前派出所,亀有老人会世界へ!!の巻,False,カラー各話+モノクロ各話
2000-08-21,0.8480492813141683,こちら葛飾区亀有公園前派出所,夏だ!海だ!山だ!水中だ?の巻(前編),False,カラー各話+モノクロ各話
2000-09-04,0.4795698924731182,こちら葛飾区亀有公園前派出所,サマースペシャル!トロピカルDEアミーゴの巻(後編),False,カラー各話+モノクロ各話
2000-09-11,0.8233995584988962,こちら葛飾区亀有公園前派出所,アロハな生き方教えます!,False,カラー各話+モノクロ各話
2000-09-18,0.5875831485587583,こちら葛飾区亀有公園前派出所,あの夏の思い出…の巻,False,カラー各話+モノクロ各話
2000-09-25,0.8189473684210526,こちら葛飾区亀有公園前派出所,超神田寿司出前大作戦!,False,カラー各話+モノクロ各話
2000-10-02,0.4021505376344086,こちら葛飾区亀有公園前派出所,2000年9月 4年ぶりにあいつが登場する!!の巻,False,カラー各話+モノクロ各話
2000-10-09,0.7238307349665924,こちら葛飾区亀有公園前派出所,檸檬が泣いた日…の巻,False,カラー各話+モノクロ各話
2000-10-16,0.6628175519630485,こちら葛飾区亀有公園前派出所,両津サイクルカンパニー!の巻,False,カラー各話+モノクロ各話
2000-10-23,0.6289978678038379,こちら葛飾区亀有公園前派出所,炎の麗子争奪バトル!,False,カラー各話+モノクロ各話
2000-10-30,0.7365010799136069,こちら葛飾区亀有公園前派出所,本田君のお見合い!の巻,False,カラー各話+モノクロ各話
2000-11-06,0.727069351230425,こちら葛飾区亀有公園前派出所,本田の幸せ…の巻,False,カラー各話+モノクロ各話
2000-11-13,0.7718120805369127,こちら葛飾区亀有公園前派出所,世界一の結婚式の巻,False,カラー各話+モノクロ各話
2000-11-20,0.6152125279642058,こちら葛飾区亀有公園前派出所,第1回省エネエコロジー我慢大会!の巻,False,カラー各話+モノクロ各話
2000-11-27,0.7787418655097614,こちら葛飾区亀有公園前派出所,葛飾地ビール物語の巻,False,カラー各話+モノクロ各話
